epoch,composite training loss,activity training loss (cross entropy),time till next event training loss (MAE),TTNE - standardized MAE validation,TTNE - minutes MAE validation,Activity suffix: 1-DL (validation),(complete) remaining runtime training loss (MAE),RRT - standardized MAE validation,RRT - mintues MAE validation
0,1.9730474541553509,1.069242662210076,0.397258775221143,0.5240697395374044,19290.43778169704,0.8151455026455027,0.4642065727505191,0.40185055292612804,21882.83535175387
1,1.1853144599539358,0.510340151041279,0.29362407712073163,0.49347853170010286,18138.559435626103,0.8356088215571722,0.34390601506427537,0.3815876345715755,20789.507662159514
2,1.0709440758609472,0.4368248883646484,0.2754520558778395,0.4875801889283877,17837.482265334118,0.8481377854478983,0.32251165634412376,0.3713518845761684,20232.8970409563
3,0.9989784898055385,0.3934542342413182,0.2618049120174306,0.4661098796434083,17185.73701744072,0.8488803260260509,0.30895757915738237,0.3724837440522119,20259.2219478738
4,0.9528236096742385,0.3661666258609033,0.2513633975554783,0.45989541710299087,16885.174054477757,0.8497348182135509,0.30123444427050017,0.36252812425365594,19686.877836566724
5,0.919414321456957,0.34776379123657103,0.24563695242786107,0.4499029824482841,16583.691789143642,0.8428988807135509,0.2923775986771225,0.3567476536090902,19429.779188712524
6,0.8990823710600037,0.33588891170428464,0.24173036135943332,0.4481186101466049,16381.915579071134,0.8542259436085391,0.2880577059188233,0.35289730764991184,19195.915187144816
7,0.8774946579551995,0.32383235352446665,0.23787791401054417,0.43147707518095973,15882.765745639821,0.8519871984769988,0.28270638449158414,0.3547941697898295,19302.99447383892
8,0.8645089303251344,0.3166464053351304,0.23539972646296212,0.42393013731582524,15596.650754458162,0.85220729821153,0.27959199289449704,0.35247289622832156,19214.786596119928
9,0.8508220882998738,0.3109794562933587,0.23207090802046945,0.41969603415729717,15435.876935136193,0.8576533851870224,0.27505458802638755,0.3492182620058054,19033.60376249265
10,0.8422442042154952,0.3060097873304331,0.23051539301685406,0.41809117913176075,15316.373897707232,0.8590395757550705,0.2731719520818851,0.35476467484659757,19326.9088771311
11,0.8318075983315052,0.3004209873351184,0.22819440531599858,0.4055814479534098,14908.260082304527,0.8578716190613977,0.2709144600272926,0.3550905186172656,19323.89637468156
12,0.8245361022254143,0.2974271208374852,0.22638327390142368,0.41398517444931293,15270.590632961004,0.8587960092408877,0.2685119991532314,0.3445397611928645,18775.68363707623
13,0.8166155827269659,0.29339244032167716,0.22512109885955678,0.41340543016975306,15234.453145208701,0.8610818314594356,0.2660801605464523,0.3450391658399471,18811.379659024104
14,0.8119691672930524,0.2908546133988703,0.2239406918143404,0.40302141605581276,14784.74246521654,0.8631179154725162,0.26529564537972117,0.3447405564511684,18795.050440917104
15,0.7997678955520582,0.2857758004603715,0.2215997411586274,0.4050225510728983,14942.52886537331,0.8599654012116035,0.26064472148037254,0.3470451090351264,18905.887203605722
16,0.7996521912585232,0.2855839932273174,0.220409696822443,0.4040272940894143,14882.271291397217,0.8607196392976558,0.2620354527636755,0.3429296674061214,18685.14552224182
17,0.7922659698511739,0.28240815290836707,0.2190452982966429,0.4004092836015579,14717.102880658436,0.8592551543669166,0.2592757086395096,0.3426244916248714,18657.783421516757
18,0.785633256816565,0.27874080521466216,0.21749063800775145,0.40284667107583777,14801.548265726044,0.8596766952344209,0.25793444759980266,0.3398061457414756,18524.544777581814
19,0.7857048134071326,0.2800507523516502,0.21684557297573567,0.39906604369901894,14678.66650989614,0.8568013329704953,0.257378469463613,0.34078715760030864,18587.117538702725
20,0.7802303792167233,0.2762593377299817,0.21610616675364933,0.39633704381154466,14600.096884185772,0.8600985231573339,0.25663704481151034,0.33943957598471486,18493.416421712718
21,0.7776842706816324,0.2765463052264949,0.21465469670239662,0.39674046430638227,14608.496021947874,0.860832954420194,0.25531692015807084,0.344173299081882,18747.18400940623
22,0.7761525655614918,0.27525751386129743,0.2144760258238891,0.3984753554320069,14638.543288261806,0.8624871829760068,0.2552616093833245,0.34080646207653587,18589.55939643347
23,0.7681020221740101,0.2716751903715926,0.2131968349872338,0.3998907538878785,14744.72710170488,0.8611821573247355,0.2521921522845295,0.3430536394607033,18697.323456790124
24,0.765442180502751,0.2697396641567957,0.21286902553328899,0.3981432682062022,14636.412463256907,0.8640042708103689,0.25188169649402176,0.3425449055128417,18678.43699784441
25,0.7636083034699239,0.26882825086483014,0.21216657944607512,0.3925646333957966,14453.954144620811,0.8637559678819444,0.2517314837270396,0.34092393950249855,18580.75390946502
26,0.7635611757215661,0.2695043186969518,0.2115700011343044,0.398360712678204,14662.699745247894,0.863045505745701,0.25163308164355896,0.3406940440021495,18579.751832255533
27,0.7570639033115769,0.2658830942311631,0.21071360470452652,0.3885972764756944,14326.62261414854,0.8617004358649324,0.2497494933793911,0.3419261216977146,18646.904801097393
28,0.7577082509157426,0.2677301793216164,0.21030818498153298,0.3926954230163323,14469.248677248677,0.8588551426550558,0.24887237894030573,0.33782180346579216,18404.90503625318
29,0.7550712313771621,0.2651019984838731,0.20968313830493013,0.39544006742357435,14586.26345287086,0.8582912223048942,0.2495898752003254,0.33905129766268005,18484.62473055066
30,0.754305092892303,0.26566413862391325,0.20945634583133887,0.3892533416120113,14344.040446796002,0.8635073061342593,0.24848283196691434,0.337533779245205,18395.47121301195
31,0.7506763226933614,0.2633376725742062,0.20845148668020122,0.3994147442565954,14700.05377229081,0.8609125405322237,0.24832392458258004,0.34124002338927467,18592.347403488144
32,0.7491041204211853,0.2634145431103751,0.208222496775811,0.39135207546801515,14420.445385067607,0.8628137802671223,0.24699001511716542,0.3374178088601374,18399.10578091319
33,0.7471833248684026,0.26264928862872916,0.2075722338077043,0.3943626049474574,14510.83425436018,0.863612511941505,0.24645258764207922,0.337822198166979,18415.384832451502
34,0.7456735215590665,0.2623761785348007,0.2070887269317917,0.3960200628766167,14599.568881050363,0.8628169378766167,0.2457882936892091,0.335347314079953,18281.838918283363
35,0.7436330245580045,0.2602874406125852,0.20675453104569247,0.3923835014329806,14444.076347246717,0.8610679092721193,0.24615389342218358,0.33584130055619854,18300.11585341956
36,0.7435649094349912,0.2613489475790236,0.20633230316321305,0.39171975756448413,14416.973858514599,0.8618652056694591,0.24550130356068148,0.33406873340819737,18211.43013913384
37,0.744878388030402,0.2606009421257016,0.20671585328339784,0.3903055790940991,14397.307309425827,0.8627028333517048,0.24706305731613434,0.3383259804090425,18447.94293552812
