epoch,composite training loss,activity training loss (cross entropy),time till next event training loss (MAE),TTNE - standardized MAE validation,TTNE - minutes MAE validation,Activity suffix: 1-DL (validation),(complete) remaining runtime training loss (MAE),RRT - standardized MAE validation,RRT - mintues MAE validation,Outcome Prediction (MCO) training loss (CE),Multi-Class Outcome - CE validation,Multi-Class Outcome - Accuracy,Multi-Class Outcome - Macro-F1 score,Multi-Class Outcome - Weighted-F1 score,Multi-Class Outcome - Macro-Precision,Multi-Class Outcome - Weighted-Precision,Multi-Class Outcome - Macro-Recall,Multi-Class Outcome - Weighted-Recall
0,2.943374792764173,1.0654449248190463,0.34677905540847215,0.30222967146900803,1702.6022988505747,0.6548674455135989,0.611555672586846,0.5125134816848288,8745.44199449571,0.7948441143042942,0.6484199512809616,0.727809847768823,0.5450287234676751,0.6881994877406254,0.8093209013772973,0.7629874149778627,0.5702566774287162,0.727809847768823
1,1.9548810729260981,0.3982750588928807,0.2708880438981853,0.29487133350344524,1638.655399061033,0.7011986723682613,0.525761788038636,0.4961967301519245,8525.249150072852,0.6464650744693519,0.631531621368838,0.7260855050341257,0.5531489460123447,0.6894643622117023,0.7265067460570119,0.7380228230854142,0.5762828283377466,0.7260855050341257
2,1.8100258648924574,0.32269861839006286,0.24914028180333284,0.2747215800866622,1540.7953375424963,0.721307962944694,0.5074438279241147,0.48379965694625726,8266.169855917113,0.6320874878376194,0.6267613933872632,0.7256528565873624,0.589963345071903,0.7012087413112158,0.6782470722689286,0.7283925802076051,0.5977317251772146,0.7256528565873624
3,1.7106004866093574,0.2884209063124551,0.22334955252442487,0.23591965781420746,1334.0832119151694,0.7344077259895581,0.49788880365840077,0.47985561198549054,8259.956354217258,0.61714273920426,0.6076800664574733,0.7377839472374687,0.6230721952486545,0.7206734652451281,0.6826333306655735,0.7370385990182202,0.6221688733124225,0.7377839472374687
4,1.6442522027436093,0.26830807093464765,0.2025578542331443,0.22793942229616926,1274.0519993524365,0.7341499495355756,0.49153305779723727,0.4882144937241986,8374.59944957099,0.6116466886149003,0.6195962988328679,0.7356396925527591,0.5646193796815482,0.700085001157543,0.7268581707133102,0.7432199470439842,0.58501122404325,0.7356396925527591
5,1.6035451366174855,0.254817822441106,0.19477838354967755,0.22951723592497875,1273.0236684474664,0.7381797520033997,0.48635789871039475,0.47817959074490046,8193.98465274405,0.6040292780339365,0.6065121873482273,0.7378148212821033,0.6312561572866491,0.7233084949416646,0.6815036524442889,0.7405442887445348,0.6298911906816815,0.7378148212821033
6,1.5809472138007012,0.24638088795868957,0.19005470769204333,0.22312004604404445,1232.5594949004371,0.7401976768341731,0.4825985944835392,0.478881895223713,8217.231147806378,0.6028254501874277,0.6017870761747207,0.7404071185656553,0.635456099714874,0.7265872335401801,0.6821675552299143,0.7355641127984767,0.6306050126168948,0.7404071185656553
7,1.5642821153945472,0.2396172667197751,0.1874227208807271,0.21868042762908269,1217.6914359721547,0.7419421143645277,0.48148711398243904,0.4821320247048021,8293.66954832443,0.6000008140883503,0.6001320422535211,0.738600359486018,0.6166754430531328,0.7197074033133743,0.6794985725354081,0.7310745877614792,0.6153965472264067,0.738600359486018
8,1.5492350664540862,0.2344111105504297,0.18521088477466585,0.22159501196632922,1254.5476444876153,0.7423198268273433,0.4795983602794317,0.4751921584734701,8167.133559980573,0.5967208082903419,0.6057431265936134,0.7390590637306583,0.6195043598861999,0.7207348213159551,0.6816031887801769,0.7340339822391728,0.6184102745738566,0.7390590637306583
9,1.5388223792497928,0.230725272674356,0.18340737647073863,0.2168367746213271,1229.484086125951,0.743550490036122,0.4780099674971146,0.47890970045759473,8233.147741622148,0.5956318577057158,0.6015038066491623,0.7398972707317001,0.6216885375764367,0.7221322155015097,0.6812149237496697,0.7328190981660094,0.6192848987071741,0.7398972707317001
