epoch,composite training loss,activity training loss (cross entropy),time till next event training loss (MAE),TTNE - standardized MAE validation,TTNE - minutes MAE validation,Activity suffix: 1-DL (validation),(complete) remaining runtime training loss (MAE),RRT - standardized MAE validation,RRT - mintues MAE validation,Outcome Prediction (MCO) training loss (CE),Multi-Class Outcome - CE validation,Multi-Class Outcome - Accuracy,Multi-Class Outcome - Macro-F1 score,Multi-Class Outcome - Weighted-F1 score,Multi-Class Outcome - Macro-Precision,Multi-Class Outcome - Weighted-Precision,Multi-Class Outcome - Macro-Recall,Multi-Class Outcome - Weighted-Recall
0,2.745993145471494,1.0423992366348145,0.3313267161772096,0.27299137124741985,1527.2406669904485,0.6615945928128035,0.5883807056313436,0.5121335756321334,8725.778857050349,0.78388648698404,0.6461120575825644,0.7280447496965156,0.5458707790785,0.6886979399225899,0.7984895700097682,0.7587455524234696,0.5703941153834298,0.7280447496965156
1,1.8184162018567147,0.3940317612912881,0.26381753314528944,0.26862707596603325,1504.3056499919053,0.7049966657433827,0.5142462406770365,0.49768748197699125,8554.927764286871,0.6463206672280498,0.6319880066362615,0.7266005564471703,0.5637695690634263,0.6934039340378347,0.7018242156315683,0.7306685593617755,0.5817625915576855,0.7266005564471703
2,1.7019902419232757,0.31759765252647315,0.24984831742104693,0.26287981119475473,1469.5781123522747,0.71969739368322,0.5022966123500167,0.4855509123911031,8294.171021531487,0.6322476572450801,0.6305961442144244,0.7283315862976257,0.6041005082893957,0.7075433842832272,0.6805248254699672,0.7320594542224722,0.6075741255906947,0.7283315862976257
3,1.6423215561893565,0.2858194322407951,0.24033256868153988,0.26103609890078616,1454.756159948195,0.7218644233396067,0.49459862607646976,0.4794588686483123,8237.264691597862,0.6215709297746949,0.6102912684214121,0.7360887567468563,0.6270628335854639,0.7207492037365719,0.6793296271367327,0.7371015463146444,0.6258453011286566,0.7360887567468563
4,1.5969309003571788,0.2665156566995312,0.23216989818277092,0.25424486320536366,1437.6547838756678,0.73004799574657,0.48850189394058563,0.4836565696712603,8277.146835033189,0.6097434537386047,0.6183254988579104,0.7365878769843501,0.5663180998111657,0.7012607107713689,0.7295735875272734,0.7446030388955306,0.586123883568283,0.7365878769843501
5,1.560126368287047,0.252187000653712,0.22190709348172832,0.24329295072699125,1367.0541686903027,0.7366007822934374,0.4845332168703954,0.47470971691544744,8144.366261939454,0.6014990584164329,0.6046618646415128,0.7381636683711422,0.6414681986179188,0.7267705469563414,0.6808349415873923,0.742327094549672,0.6392046763414867,0.7381636683711422
6,1.5309116660490545,0.24165041182608998,0.20674397223270857,0.21572754439825917,1222.1456370406345,0.7403736383142606,0.4818315140726651,0.47425602917071397,8142.614214019751,0.6006857669917789,0.6011438207640238,0.7400577520247907,0.641629939920266,0.728417311988883,0.6794515232427364,0.7359530909343117,0.6364805609254268,0.7400577520247907
7,1.5051695089015735,0.23440247649580417,0.19213618536496305,0.20952816296689078,1176.0738222438076,0.7421564933106181,0.4807791643329626,0.48004301570468066,8248.594981382548,0.5978516817930535,0.6005008024981787,0.7382362263244524,0.613486536326089,0.7184594921707431,0.6793032401893373,0.7314493466135765,0.6135151445311575,0.7382362263244524
8,1.4870697442420135,0.22876754497899812,0.18460755748949811,0.20712684901841003,1169.680168366521,0.743947470518152,0.479009983036116,0.47283888117904627,8118.061712805569,0.5946846571943817,0.6045907804721649,0.7396663449099228,0.6302899478902235,0.7244500869682764,0.6819000341368563,0.7362992228363311,0.6271364471131274,0.7396663449099228
9,1.4754047541928714,0.22469791074520384,0.18082163826777384,0.20810662779546352,1180.9975068803626,0.7452534272173992,0.47691703554705756,0.47480000981779685,8155.163995467055,0.592968170635799,0.6002043714333414,0.7392272086766621,0.6172878160474714,0.7204778227554505,0.6786633029786865,0.7293170610738706,0.6149266622449577,0.7392272086766621
10,1.467171780809143,0.22158149037973063,0.17885566801494043,0.20578474255080592,1156.4821758135017,0.7464990898380586,0.4768048250860364,0.47386230943039703,8140.2726242512545,0.5899297987171531,0.6030543782631131,0.7381657366788645,0.6208050267699305,0.7208524737323907,0.6776585000475276,0.7308140688918193,0.6182928811897409,0.7381657366788645
