epoch,composite training loss,activity training loss (cross entropy),time till next event training loss (MAE),TTNE - standardized MAE validation,TTNE - minutes MAE validation,Activity suffix: 1-DL (validation),(complete) remaining runtime training loss (MAE),RRT - standardized MAE validation,RRT - mintues MAE validation,Outcome Prediction (MCO) training loss (CE),Multi-Class Outcome - CE validation,Multi-Class Outcome - Accuracy,Multi-Class Outcome - Macro-F1 score,Multi-Class Outcome - Weighted-F1 score,Multi-Class Outcome - Macro-Precision,Multi-Class Outcome - Weighted-Precision,Multi-Class Outcome - Macro-Recall,Multi-Class Outcome - Weighted-Recall
0,2.7906204817386775,1.041707067248913,0.3262018119839169,0.2761141539430549,1552.5092439695645,0.6610374802695483,0.5886074963009217,0.511487178052149,8726.55386109762,0.7845227154930667,0.6468195792481181,0.7279850236347057,0.5461136418459951,0.6886726560119677,0.8048337046652537,0.7611090886950509,0.570578476032952,0.7279850236347057
1,1.8514419436102083,0.39447277619024,0.25859393925576873,0.27435969704270885,1529.9802493119637,0.7041703345070423,0.514126084855146,0.49679498732697913,8530.613566456208,0.6462699469818166,0.6318308388856848,0.7265433615454652,0.5585792085511664,0.6916979064835923,0.7077674988519097,0.7320317351116591,0.5790347350813524,0.7265433615454652
2,1.7300029726776145,0.3187647879167774,0.243556093799292,0.26795073884850046,1491.5349198640115,0.719548110998968,0.5022958876377732,0.48483710638697486,8289.436036911122,0.6322857272651421,0.6306981165007285,0.7280104390951803,0.6009676912283843,0.7063645197709193,0.679853970639642,0.7311314338667508,0.605331555199463,0.7280104390951803
3,1.6625685491681805,0.2868733595307233,0.23115160185072195,0.26668906895033995,1502.3515622470454,0.7225570641657054,0.4943439076549908,0.47896009373861703,8231.913744536183,0.6214580466011925,0.610617579737585,0.7365467407222842,0.6278202727857494,0.7212997912489771,0.6799188783571566,0.7375489834676605,0.6264749253651528,0.7365467407222842
4,1.6105844583031694,0.2674677069877555,0.21945418548610438,0.251077675136216,1422.1605310021046,0.7301967448549053,0.48856495528002464,0.48426179297633865,8271.022438076736,0.6099552268151348,0.6193193136458839,0.7364561084144238,0.5664640497019499,0.7012838513471716,0.7235707557890619,0.7425876335973796,0.5862129002902616,0.7364561084144238
5,1.5638511610278012,0.2521789159361251,0.20226467875818882,0.23228176685720464,1285.88376234418,0.7378607921776348,0.48530685498252424,0.4755624008734519,8139.700178079975,0.6020922211588488,0.6058882592429577,0.7381555160837264,0.6390149025425362,0.7260135234020962,0.6807265490191057,0.7414350521077698,0.6367423191334239,0.7381555160837264
6,1.5354652798034736,0.24159104234853088,0.19056616170254684,0.21837602256860125,1231.281981544439,0.7392262722347013,0.48219365280496296,0.473687415102143,8131.239371863365,0.601494960971838,0.6014883922337907,0.7400885772914633,0.6419543577305044,0.7285009116548327,0.6798486368752404,0.7367003578485742,0.6370441941698711,0.7400885772914633
7,1.517433569893329,0.2344138888234394,0.18589411707892572,0.2141545625958065,1202.928800388538,0.7415695598022402,0.4805288074328702,0.479146874952571,8240.89104743403,0.5981754053538367,0.6012028698321394,0.7386342478395487,0.613048781063731,0.7185693373311202,0.6802333397866946,0.7316793976871794,0.6131844633415982,0.7386342478395487
8,1.5029988155738843,0.22887716725600896,0.1830392922412538,0.21386918840968766,1206.417872753764,0.7442382101065445,0.4785973991339023,0.472541531177908,8121.568398899141,0.5948805725697935,0.6045769074983305,0.7390548151592966,0.6271085817846299,0.7230943907177673,0.6808438697184296,0.7359881914634651,0.6248427375824507,0.7390548151592966
9,1.4916701197800553,0.22472210608687274,0.18029120479594674,0.21234464344322942,1199.4598024931195,0.7457069667466003,0.47666847234117915,0.47533441574148555,8161.128314715882,0.5930104992137506,0.6005794753027865,0.7389404449186356,0.617103319476125,0.7202436852304894,0.6777540478963479,0.7297024193014023,0.6152352431022374,0.7389404449186356
10,1.4842639177508608,0.22162537734139953,0.17919937985778384,0.21311167364504918,1200.8665695321354,0.7472313338544196,0.47675775904098205,0.4745682600113071,8141.889978954186,0.5901570837922703,0.6035465131169561,0.7383453261506268,0.6225028381466219,0.7214130754691399,0.6788159141316986,0.7316248853929687,0.6196856088124895,0.7383453261506268
11,1.4777244044655173,0.21833916365571276,0.17747300678103634,0.20956228218245357,1184.8635907398414,0.7475743638826493,0.4752317516673246,0.4712573325188198,8108.6378500890405,0.5905507278116144,0.6029240671670106,0.7390672832189443,0.6396721782194629,0.726831942072798,0.6822355160218055,0.7394622368090167,0.6359442414591491,0.7390672832189443
12,1.4684535106258279,0.21567044786271258,0.17585208452686932,0.2114064539445726,1200.1266634288488,0.7485384169917132,0.47357278237857764,0.4714363175957686,8110.778954184879,0.5875265817405909,0.607368991698033,0.7392925656177568,0.6072072366326641,0.7167755170091628,0.6881032951346668,0.7364967970432095,0.6105052872494903,0.7392925656177568
13,1.4638830956799038,0.21398445918671125,0.1749136257123136,0.20898725038132893,1181.9906103286385,0.7495512033678363,0.47268790526855625,0.47473242353501394,8153.368949328153,0.5865998845878084,0.604905886694087,0.7379118801443779,0.5856138265876693,0.7091798621420208,0.6901080105196608,0.7290864235528621,0.5943454704489016,0.7379118801443779
14,1.4587802276808834,0.21122839566342225,0.17409166741631263,0.2070944787461298,1167.3419459284444,0.7496459427361584,0.4725411845117631,0.4703265389752307,8088.674761210944,0.5854364399682488,0.6020191224122754,0.741127238745657,0.6403775204858214,0.7287127925913777,0.6819581693042155,0.7383586429843411,0.6358367796873848,0.741127238745657
15,1.4541099904733297,0.2100296269705486,0.17333395281509006,0.20930712914339486,1182.817548971993,0.7488318244596892,0.471052681354905,0.47133072885047356,8093.601424639793,0.5843853303754823,0.6127180902630222,0.7400553935162372,0.6354235181345941,0.7259040546644344,0.6874002651590797,0.7445644969276597,0.6335082813398614,0.7400553935162372
16,1.447366880594626,0.20800066647841733,0.17250435890288218,0.21028923490430732,1182.9646754087744,0.7498878304850656,0.4697226886830386,0.4742634399473349,8155.6644325724465,0.5820914124022927,0.6052661097240772,0.7409523167088186,0.640024419747145,0.7286533666444351,0.6808434900318332,0.7379525716143797,0.635491863994036,0.7409523167088186
