epoch,composite training loss,activity training loss (cross entropy),time till next event training loss (MAE),TTNE - standardized MAE validation,TTNE - minutes MAE validation,Activity suffix: 1-DL (validation),(complete) remaining runtime training loss (MAE),RRT - standardized MAE validation,RRT - mintues MAE validation,Outcome Prediction (MCO) training loss (CE),Multi-Class Outcome - CE validation,Multi-Class Outcome - Accuracy,Multi-Class Outcome - Macro-F1 score,Multi-Class Outcome - Weighted-F1 score,Multi-Class Outcome - Macro-Precision,Multi-Class Outcome - Weighted-Precision,Multi-Class Outcome - Macro-Recall,Multi-Class Outcome - Weighted-Recall,ltn_ax2_term,ltn_ax2_contrib,ltn_ax2_residual_mass,ltn_ax2_min_survival
10,1.7775962987595055,0.2723094209168966,0.1779850322653997,0.20997026025698914,1186.623797960175,0.7323923504659422,0.47529102535642814,0.4643022593738617,7982.890853164967,0.6541463808988678,0.6703962832761656,0.724383755023342,0.5438918767398623,0.6831714305378612,0.8207445912573544,0.773226843994105,0.5735208361758363,0.724383755023342,0.19786443839059073,0.19786443839059073,0.1283084331962043,3.658978542375735e-08
11,1.7699181726698339,0.2683683378875432,0.17584017726465972,0.21001625153669864,1179.9724137931034,0.7298762435876032,0.4755538221470703,0.4670980489618747,8015.326533916141,0.6543524947744854,0.6651573977810831,0.7244073911149598,0.5437907388270754,0.6831557444824358,0.8207758673947027,0.773270913476944,0.5734981414665253,0.7244073911149598,0.1958033392679762,0.1958033392679762,0.12599416711428285,1.6890325582608057e-08
12,1.757757475566582,0.26489747160241095,0.174717636387685,0.21012096581035242,1182.6048891047433,0.7350985289430548,0.47397310328642295,0.4680860240578709,8046.381091144568,0.6506369046029254,0.6692324949156144,0.7244594634612838,0.5438276248167155,0.6832043086300171,0.8208222677426767,0.7733380632570309,0.5735434955107146,0.7244594634612838,0.19353236081684835,0.19353236081684835,0.12534178890971212,1.4295477024361958e-09
13,1.7532142445709578,0.2621880513588352,0.17433053970381002,0.2100385431527744,1184.8731746802655,0.7351229548627974,0.4744017984519696,0.4691513973048962,8048.126404403432,0.6496489079525838,0.6759392477575583,0.7244629351748456,0.5439439264753246,0.6832433501052011,0.8209716633499605,0.7736146690942874,0.5736598906513378,0.7244629351748456,0.1926449432792748,0.1926449432792748,0.12397148907901002,1.160845375380859e-08
14,1.7456457260445024,0.2593783675610314,0.17267607648983685,0.20705629842497875,1172.90671847175,0.7370693212345192,0.47356490292669046,0.46280703143971585,7945.31040958394,0.6482140235823287,0.6629768508681398,0.7244902566341939,0.5438484591497807,0.6832337360949473,0.8208884608612488,0.7734493005069655,0.5735864220595687,0.7244902566341939,0.19181235487291798,0.19181235487291798,0.12317936591385208,9.157044011942617e-09
15,1.7424963633336965,0.2575161170170328,0.1716835050948361,0.20713769839538307,1171.767783713777,0.7356318677149102,0.472081297755065,0.4609788521335448,7907.461615671038,0.6496338732099745,0.6726743560094403,0.7244773897197179,0.5439540258843424,0.6832643341577493,0.8197390951720962,0.7732397400816764,0.5736910302690549,0.7244773897197179,0.19158156895073208,0.19158156895073208,0.12256358450928913,3.0756379665319855e-09
16,1.7342737555151155,0.2552791983109607,0.17120600129703623,0.20829767761675116,1169.0314392099724,0.7370600132990833,0.4712414877522274,0.4661002619976323,8000.7760401489395,0.6457585916584413,0.6661325374119719,0.7244565751753913,0.5440443702724846,0.6832745476393369,0.8210062006642344,0.7736864686803723,0.573711187897071,0.7244565751753913,0.19078847915815883,0.19078847915815883,0.12198115645814137,1.3848755031631299e-08
17,1.7299619296775062,0.2534156017578565,0.1698462934448169,0.2046354052046655,1146.9676542010684,0.728245932017211,0.4706923763912458,0.4643902994001184,7987.969823538935,0.6454744734222719,0.6604285515761595,0.7246801067077188,0.5440971919594763,0.683445658362948,0.8211894927052444,0.77393867260273,0.5738594719764498,0.7246801067077188,0.19053318395593463,0.19053318395593463,0.1215978035945776,1.6868451524487682e-08
18,1.7265999581686844,0.2524054808729499,0.16891748001854096,0.20350044476516968,1155.187825805407,0.7391277385487494,0.4705265447188764,0.4665891064666555,8017.0449085316495,0.6448696758928736,0.6607176311505889,0.7244434389065112,0.5442205118270772,0.683319149479999,0.8196820503698409,0.7731357972369591,0.5737687435452549,0.7244434389065112,0.18988077483586305,0.18988077483586305,0.12091630970034198,2.961641953902472e-08
19,1.7248610660169252,0.2511845169445643,0.16940477488771874,0.20684346092042558,1166.314521612433,0.7383201417557067,0.4711967875310302,0.4648213398114983,7976.995434677027,0.6438651090631118,0.6714917739193783,0.7244369869454004,0.5441184108108695,0.6832808146971024,0.8196004540431446,0.772990858745431,0.5736925183847639,0.7244369869454004,0.18920987452099308,0.18920987452099308,0.12070313152807528,2.4216722849246253e-08
20,1.7244991795022107,0.25041078647168785,0.16917390094728335,0.2053791211032358,1154.0975878258055,0.7371531519396551,0.47149650567382045,0.4665317470556095,8027.198186822082,0.6434579667739967,0.6718268595950704,0.7249189716639254,0.5447195063880524,0.683802115696011,0.8189831053280741,0.7732799239122383,0.5742524223953861,0.7249189716639254,0.18996001828528014,0.18996001828528014,0.12035178581043285,6.937390217842676e-09
21,1.7192509182282454,0.24882528378721877,0.1679716077660756,0.2024874508873012,1146.053035454104,0.7387005220981059,0.46886622663256683,0.4639816395341337,7972.164092601586,0.6432429764353664,0.6637883012650255,0.7246319281662593,0.5448844195500612,0.6836427882927268,0.8197628532486432,0.773193903555467,0.5741229435455234,0.7246319281662593,0.19034482353537746,0.19034482353537746,0.12010687587441073,7.392896073099564e-09
22,1.7199414500294352,0.24783539310229954,0.1682791350651863,0.20424325654899222,1159.2757649344342,0.7391858983236704,0.4712349030260856,0.46281782153047596,7957.335923587501,0.6429049798326026,0.6745683726551117,0.7248688971514814,0.5444294454992861,0.6836764990229041,0.8213202229324121,0.7741166977024733,0.5740972949501246,0.7248688971514814,0.18968703831441303,0.18968703831441303,0.11957724809304938,3.0647471227496226e-09
23,1.7162218567358671,0.2466281317725513,0.16810459009862158,0.20340317091124333,1148.3147158814959,0.7419798796821879,0.47034800182697334,0.4624530631051937,7959.386886838271,0.6417383592156969,0.6735045408496236,0.7247798706110551,0.5443571036508089,0.6835822555326428,0.8200485837311953,0.7736823476324775,0.5740719303458287,0.7247798706110551,0.18940277146340828,0.18940277146340828,0.11952556626727948,1.3589848357753453e-08
24,1.7128367582721824,0.24588670803112744,0.16681076933425912,0.20536610777948944,1161.4065080135988,0.7394647213832565,0.4701831437338739,0.4660542262532631,8022.373061356646,0.6412935701347667,0.6697990339667315,0.7251200365255208,0.5459889878018929,0.6843229048054448,0.8173119256942947,0.7726569604507056,0.5748578037921126,0.7251200365255208,0.18866256853708854,0.18866256853708854,0.11918785977700846,3.507219625831226e-09
25,1.7070438025971135,0.24403379602941888,0.16612558526995444,0.20157822270367898,1140.713226485349,0.7398068028320787,0.4687099214312593,0.46240355911736586,7939.160628136636,0.639715764803823,0.6649706462102356,0.7248832014951491,0.5445458539999221,0.6837355450317796,0.8176351087688557,0.7727759792442142,0.5741613287384216,0.7248832014951491,0.1884587343187022,0.1884587343187022,0.1187092329777733,1.0913384862476505e-08
26,1.7065830189271791,0.2437196604620952,0.1665673620569018,0.20223929362137263,1144.4310182936701,0.7397330507831471,0.4685313210508527,0.4632246138807522,7968.4973288003885,0.6391895475560392,0.670248008457534,0.7249231878999853,0.5447570965907234,0.6838152794999478,0.8183476193528055,0.7730719226230868,0.5742831859838582,0.7249231878999853,0.18857512795008147,0.18857512795008147,0.11859874096395966,1.6789041268339133e-08
27,1.7076337504140018,0.24349285945428548,0.1664726309886081,0.20349716920190322,1151.228363283147,0.7399590498269791,0.4686774355993116,0.4641465144923962,7987.064788732395,0.6405155131229635,0.6714126268250667,0.7249014846631628,0.5446504426660124,0.6837771601241449,0.8163851647472696,0.7723730672763004,0.5742403104279455,0.7249014846631628,0.18847531097880482,0.18847531097880482,0.11870014499983139,4.721626645221022e-09
28,1.7027441530361684,0.24237613864904325,0.16606112936588788,0.20312385874040037,1149.9590092277804,0.7397090991531083,0.4685279846235493,0.4637777246046321,7980.262263234579,0.6374561427348464,0.675613707162154,0.7250953183402247,0.5453688854297207,0.6841227366307147,0.8172881885976798,0.7728881482053885,0.5746597664932451,0.7250953183402247,0.18832275972387494,0.18832275972387494,0.1180952749485095,6.870342517117933e-09
29,1.7012899172376599,0.24179299835931267,0.16507939585434966,0.20204599092399222,1145.3056176137284,0.7401801874013477,0.46740373940421986,0.46080973821105514,7915.359818682208,0.638391774632698,0.6635622429349806,0.7252046695266986,0.5462477715329062,0.6844413709318699,0.8167450878183969,0.7726038562233077,0.5750691056430727,0.7252046695266986,0.18862200907525226,0.18862200907525226,0.11779305241318673,3.031073170234322e-09
30,1.6974984146434176,0.24095243202335032,0.16466760216556356,0.20208894378528716,1147.4976202039825,0.7385173277000364,0.4666437677289607,0.46099880194420834,7921.060968107496,0.6372070645792245,0.6623855301800025,0.7252644124617789,0.5461348751725348,0.684481265112122,0.8150177558353898,0.7720534618326604,0.5750365411896166,0.7252644124617789,0.18802754554522813,0.18802754554522813,0.11788653480385006,1.7727780132759108e-08
31,1.7010895787964206,0.24021861169861972,0.16607633154266155,0.20137273668953376,1140.0081593006314,0.7401339441552331,0.46987412067560047,0.46160844207215274,7929.338902379796,0.6368873897477014,0.6724790079377125,0.7250131735208096,0.5450882480715898,0.6839722178120294,0.8178270855996241,0.7729972466665352,0.5744967229920394,0.7250131735208096,0.18803312603009523,0.18803312603009523,0.1172793069744163,2.6304986633363114e-08
32,1.6982403153322152,0.2401800531475149,0.1657295952931311,0.20095201207921018,1135.689169499757,0.7375445595176664,0.46821969262594304,0.46050814924568967,7920.735114133075,0.6362074345306179,0.6633806492646612,0.7251917098942905,0.5456281256991334,0.68427115226566,0.8167455885273185,0.7727078184773066,0.5748038920343891,0.7251917098942905,0.1879035385226357,0.1879035385226357,0.11746310420918482,5.977371486665106e-09
33,1.7009075396865077,0.23994383910263078,0.16529347162870084,0.20239536457700946,1146.186304031083,0.737650800411304,0.46930118017559924,0.4650921888754401,8002.28253197345,0.63760544057693,0.6654014198336571,0.7252006383899784,0.5457848593901008,0.6843216730699664,0.8167089141622325,0.772649844400362,0.5748626682890345,0.7252006383899784,0.1887636100928459,0.1887636100928459,0.11713511131968371,1.8176596228158814e-08
34,1.6967963618639659,0.23891426992090142,0.1643399395952387,0.20108433890655356,1141.5081754897199,0.7407259169917132,0.4667931572043684,0.4612579419810891,7934.418390804598,0.63828702870558,0.6656302646157115,0.7250754629314788,0.5457474473313161,0.6842167055519041,0.8172647468596432,0.7726849428495796,0.5747602455584223,0.7250754629314788,0.1884619690169244,0.1884619690169244,0.11724120871709472,3.4318432540203503e-09
35,1.6935614303371611,0.23803355609832783,0.16495111948375166,0.2016004253904353,1141.9294803302575,0.7412673779747451,0.4679349873148831,0.465481432506678,8014.196665047758,0.6344165403462021,0.6694708847779566,0.7251662186434275,0.5463585075966825,0.6844897629483346,0.8126557508241383,0.7710923214577852,0.5750760255256435,0.7251662186434275,0.18822522351198648,0.18822522351198648,0.11646075090448532,2.0608528217280764e-08
36,1.6925516861253942,0.23741110478191685,0.16476949858727188,0.20249628453303334,1145.9040958394041,0.743404645952222,0.4670898577077149,0.46608327649761716,8014.314262587016,0.6348657086712016,0.682726689135351,0.7250187902443539,0.5454914642182507,0.684084668210166,0.8185952445082623,0.7733954106184242,0.5747149605205482,0.7250187902443539,0.1884155162340085,0.1884155162340085,0.11677421067879927,9.271046153003226e-09
37,1.6918831518768558,0.2371416721360747,0.1645251892330731,0.20059236708979633,1137.0759915816739,0.7417982267256557,0.4677669461045039,0.4610795794093765,7926.7569370244455,0.6347123814096465,0.6728232236902015,0.7251571053704502,0.5459862018372305,0.6843468826197177,0.8162072372341789,0.7725132992594723,0.5749589059016421,0.7251571053704502,0.18773696324705372,0.18773696324705372,0.11643681181704946,3.172734297507418e-09
38,1.693012116487915,0.23705096240844248,0.1638880518303644,0.20183064857694116,1143.8849927149101,0.7408317428818602,0.4683610635793068,0.4620337317208748,7951.6850250930875,0.6351241567475203,0.6712315667306642,0.7250200352810321,0.5463771217145468,0.6844048391745002,0.8092277290523944,0.769688745940849,0.5750043511682076,0.7250200352810321,0.18858788039028293,0.18858788039028293,0.11634423590909976,8.091561198853015e-09
39,1.686937949449353,0.2365299398575485,0.16380283940781856,0.2017062512805822,1145.4671199611462,0.7410311817022827,0.46560263298672333,0.4652351279349047,8007.24390480816,0.6332662705574515,0.6733276307901287,0.7251349877462034,0.5461677571601863,0.6843766107932739,0.8168035482265171,0.7727001389650066,0.5750266083660319,0.7251349877462034,0.1877362653172228,0.1877362653172228,0.1172076715487083,2.32062458138671e-09
