epoch,composite training loss,activity training loss (cross entropy),time till next event training loss (MAE),TTNE - standardized MAE validation,TTNE - minutes MAE validation,Activity suffix: 1-DL (validation),(complete) remaining runtime training loss (MAE),RRT - standardized MAE validation,RRT - mintues MAE validation,Outcome Prediction (MCO) training loss (CE),Multi-Class Outcome - CE validation,Multi-Class Outcome - Accuracy,Multi-Class Outcome - Macro-F1 score,Multi-Class Outcome - Weighted-F1 score,Multi-Class Outcome - Macro-Precision,Multi-Class Outcome - Weighted-Precision,Multi-Class Outcome - Macro-Recall,Multi-Class Outcome - Weighted-Recall,ltn_ax2_term,ltn_ax2_contrib,ltn_ax2_residual_mass,ltn_ax2_min_survival
10,1.9084380326362758,0.22658153391889566,0.1791054507133347,0.2079634812342536,1170.3998704872915,0.7416236881146795,0.4757024612961083,0.462763960005995,7952.254362959366,0.5922412395080519,0.5972067419332807,0.7464540904651195,0.6662757198154003,0.7391771169764,0.695243283253863,0.7546349560963617,0.663285075935521,0.7464540904651195,0.4348073487980126,0.4348073487980126,0.15233105413351186,1.4711845608417207e-07
11,1.9027520083111418,0.22314974940078852,0.1769983187240697,0.20890524272724167,1166.3939129027035,0.7434692679243565,0.47627961018381737,0.4646236795774648,7982.916755706654,0.5913659174590421,0.5908745000986523,0.7469844373091786,0.6462857063159905,0.7331806770075815,0.6989658737417951,0.744514319091903,0.6397904692915982,0.7469844373091786,0.4349584087905799,0.4349584087905799,0.15073130034549526,4.398443209652214e-08
12,1.891685618098671,0.22015363635969232,0.17567590571190478,0.20796485963870506,1176.366261939453,0.7442583674189533,0.474442669890336,0.46425823936073335,7975.897684960337,0.5879957491873636,0.591354066275346,0.7466706499585023,0.6531547845620919,0.7353096055030596,0.6951635617070888,0.747831048182992,0.6478805532318139,0.7466706499585023,0.433417657335129,0.433417657335129,0.15032322785249475,2.5400026970601175e-08
13,1.8866098835270786,0.2179833564510536,0.17527467623551393,0.20833699919750182,1179.6517403270195,0.7446693394472438,0.47486495195761236,0.4649823611659179,7988.580087421078,0.5856028116534094,0.5968556489800875,0.7469973641838199,0.660294030393652,0.7376224349760134,0.697052318738721,0.7531658705032066,0.6560922558717092,0.7469973641838199,0.43288409044227655,0.43288409044227655,0.14916091876864962,1.3524467767922488e-08
14,1.8797768538696527,0.2156319221558832,0.173592309147869,0.20600387921548688,1159.7975716367168,0.7450294439048082,0.47411401966619776,0.46139240311209934,7917.974939290918,0.5838885420393309,0.5904495365241015,0.7473464581326092,0.6542547323033107,0.7362361867993771,0.6946954354478269,0.7452260743040154,0.6475812440092379,0.7473464581326092,0.43255006173658656,0.43255006173658656,0.148847976583745,2.0557589408554122e-08
15,1.8762944061198883,0.21379301249540064,0.1724492566626982,0.2054874963005403,1162.7843937186337,0.744237261527137,0.47253170867378896,0.458803048117639,7872.5973126112995,0.5845586093440212,0.598505228569694,0.7469624680660092,0.6600433830853802,0.7375286056208834,0.698180477894441,0.7538054631161989,0.6556747324127637,0.7469624680660092,0.43296181754424024,0.43296181754424024,0.14787542869022788,2.6447455780953533e-08
16,1.8668761785919143,0.2121628506450787,0.1717712746591434,0.20511630532115105,1155.1652905941396,0.746979308163095,0.4717326821351545,0.4653059453162943,7987.123328476607,0.5801062463567808,0.5947626678036971,0.7477395595389799,0.6619066969562218,0.7386552233559264,0.6974606960095265,0.7514226937158489,0.6565781312462259,0.7477395595389799,0.43110312552318064,0.43110312552318064,0.1476051415145926,3.8732654417117374e-08
17,1.8632351114199712,0.21059440985630604,0.17052241658362058,0.20242952825723198,1142.1234903674922,0.746265146441689,0.47092888100877317,0.46194892279322486,7944.290885543144,0.5799052075609653,0.5907150201857698,0.7473724568217347,0.6395979793785063,0.7315577168336695,0.6989494754454824,0.7406473375336504,0.6325928221568994,0.7473724568217347,0.43128419632213355,0.43128419632213355,0.1475545814393099,6.179698175401427e-08
18,1.861135033813454,0.20993248851606128,0.16976707498129656,0.20329924217991135,1152.6825319734498,0.7484781229131253,0.4710654654049662,0.46362583332700946,7973.2949975716365,0.5794225753940774,0.5944278192728569,0.7475575097599872,0.6599208903818313,0.737878352495504,0.6971243286557899,0.7486065527842471,0.6536031735450262,0.7475575097599872,0.4309474311813095,0.4309474311813095,0.14682188517132982,4.5885645505450157e-08
19,1.8595363882166394,0.20897182219347657,0.17010054268361724,0.2048206301555291,1160.4276509632507,0.7476399937204043,0.471291283244741,0.4619047842076706,7946.511251416546,0.5782350847089784,0.598392229047778,0.746268721192012,0.6533844529629153,0.735035413238658,0.6960021994600448,0.7486148394682444,0.6482014899063734,0.746268721192012,0.43093765782710364,0.43093765782710364,0.14656025391711286,1.4977393547610518e-08
20,1.8558729227477981,0.20790294125764328,0.16969675432956782,0.20462912086609095,1153.230111704711,0.7473553606119475,0.471633510035876,0.46362986478949125,7976.170179698883,0.5764436576537479,0.6029568524427817,0.7470068583790295,0.6560024621318798,0.7363355010455146,0.6973289842895541,0.7489147545449146,0.6501455241720907,0.7470068583790295,0.4301960606723142,0.4301960606723142,0.1460218983233945,2.7155055093430747e-08
21,1.8509699268453925,0.2068494091681122,0.1688098115681191,0.2032463588779444,1151.2676056338028,0.7480621708429456,0.4692199063988832,0.4628206672686984,7936.7760401489395,0.5760447906010603,0.5952580041130403,0.7476362379409723,0.6554728736499512,0.7367912268669786,0.6954344300719053,0.7446340996647094,0.6480502478206337,0.7476362379409723,0.4300460071694216,0.4300460071694216,0.14594643640183133,1.172784624969836e-08
22,1.8533876201457526,0.20597437696432222,0.1689355837170189,0.20434709635100473,1158.4279747450216,0.7485763008817994,0.47166135342868826,0.46333995520808036,7954.845653229723,0.5764156602896177,0.5987870752261414,0.7477632995298283,0.6445940261346707,0.7332461942322243,0.7012819445245828,0.7480324469770427,0.6393670798840044,0.7477632995298283,0.4304006481488076,0.4304006481488076,0.14558048842243365,2.550349442742572e-08
23,1.8478417483836236,0.20468850729204494,0.16884264112422628,0.20356721586252427,1155.946640764125,0.747886624366349,0.4708387601305042,0.4618160920330713,7948.346187469646,0.5742577400345069,0.6022097275869658,0.7459677754441021,0.6469378309849668,0.7327147108607897,0.6992866527095463,0.7506621389504808,0.6427772422962619,0.7459677754441021,0.429214098353005,0.429214098353005,0.1453191836601531,4.3777244940201854e-08
24,1.8442652306613132,0.20416986719655567,0.16749839712838097,0.20414112122560255,1157.1841346932167,0.7483941736355634,0.47040575811055285,0.4652432797891877,8004.723587502024,0.5731776269406257,0.6058346645064352,0.7456708223650844,0.663388073349841,0.7376681193638142,0.6954123080541351,0.7537526615779392,0.6600121900366013,0.7456708223650844,0.4290135818032118,0.4290135818032118,0.1452685637322403,1.9975882281642043e-08
25,1.8384748474204329,0.20283263700204135,0.1669742012473606,0.20234843953944573,1147.3256273271813,0.7482264529390784,0.46867922109347826,0.4608608429266331,7930.647498785818,0.5716670130836893,0.6025456432696394,0.7459684613760535,0.6543610419781466,0.7352475346166795,0.6955082829412165,0.7484324270830648,0.6489650345904113,0.7459684613760535,0.42832177590865356,0.42832177590865356,0.14502279818080058,3.319244257227183e-08
26,1.8365891998159816,0.20245311145819503,0.167485636851844,0.2018998800521339,1145.3574226971023,0.7498182284710417,0.46866154481144345,0.4627931584658815,7963.416286223086,0.570138716045216,0.6011274577692448,0.7466667803074135,0.6544234171277546,0.7355415800640075,0.6976717228117758,0.7495297009537053,0.6490296732381619,0.7466667803074135,0.42785018761835153,0.42785018761835153,0.14417413479411567,5.189995277987691e-08
27,1.8386405398683434,0.20216243997348485,0.16734756526575814,0.2046702062116774,1161.6674761210945,0.7493383658632832,0.46944469608057887,0.4643376235998968,7984.751691759754,0.571194990940348,0.6064467353691112,0.7464554481262404,0.6545932973917058,0.7354919136070343,0.697264109201282,0.7511392026684287,0.6499713528941738,0.7464554481262404,0.4284908498179983,0.4284908498179983,0.14429589770954743,1.3511416874223414e-08
28,1.8327525611636202,0.201512464162337,0.1668136364025389,0.20289127892692904,1150.4839242350654,0.7487138448958839,0.4687469604276341,0.4629462354677635,7969.163542172576,0.5685813335271982,0.6054746786212968,0.7455307914307457,0.6502201135002702,0.7335253239197579,0.695952489251575,0.7488974603252296,0.6456615643952106,0.7455307914307457,0.42709816674861684,0.42709816674861684,0.14414739122713457,4.978267043043161e-08
29,1.8307221794622184,0.2008438514953358,0.1658204185098586,0.20249632899769304,1149.5638659543467,0.748487727279626,0.46763438868099416,0.46115679970176665,7926.899919054557,0.5688500786145058,0.6091771026211146,0.7443192775907501,0.6584226696640946,0.7355942109702823,0.6904717947204603,0.7483259267936359,0.6543098344367099,0.7443192775907501,0.42757344294405547,0.42757344294405547,0.1439860785247747,9.573266623874588e-09
30,1.827221330718176,0.2003273284117851,0.16540182406115814,0.202431736668665,1147.5223571312933,0.7503531086844342,0.4670832634589376,0.4615126948382103,7941.604273919378,0.5674568794711807,0.6006079326850109,0.7472372747994982,0.6552134793377921,0.736343063678673,0.696912949704279,0.7477926406354697,0.6489712601674552,0.7472372747994982,0.426952040054389,0.426952040054389,0.1438577052360103,3.9636361748307536e-08
31,1.830551960764552,0.19980334291047247,0.16690472632470216,0.202623542389168,1150.8093896713615,0.7491586693517788,0.47013779883906687,0.4612419050604814,7926.958458798769,0.5672129612173554,0.6041965271559313,0.7459109041939429,0.6443330057259957,0.7320244978820855,0.6973029357212637,0.7472567067167565,0.6397116723162812,0.7459109041939429,0.4264931309328982,0.4264931309328982,0.1434199338690681,4.437330147766261e-08
32,1.827462583515771,0.19981349152705727,0.16653790748705702,0.20160958511033875,1141.0328638497654,0.7496107267256557,0.46849972395413725,0.46052620189753823,7920.864626841509,0.5661113291273455,0.5997941108396067,0.7474015478445937,0.6545598965230562,0.7362612542343889,0.6961816162873418,0.7472033024888262,0.6484058504575717,0.7474015478445937,0.4265001342141417,0.4265001342141417,0.143792375591556,2.6762114302414375e-08
33,1.8298836492398787,0.19957956792952042,0.16622891268257559,0.2023621346546412,1146.477189574227,0.7503135647803849,0.47004055260465694,0.4652540698799478,7999.625967298041,0.5671622053714547,0.6074410837330014,0.7457295088393415,0.6522203064720696,0.7345553792872949,0.6928881109440373,0.7460239745179149,0.6467947580775707,0.7457295088393415,0.4268724095274711,0.4268724095274711,0.14307340439519234,4.188388302850399e-08
34,1.8250946141558992,0.19849146453983332,0.1650290567394809,0.20088214327722803,1137.8833738060546,0.7506608041297353,0.4671087215858451,0.4608898042416677,7921.210684798445,0.5675064731367241,0.6036417267749817,0.7462405572715802,0.6424761453688886,0.7318153792920099,0.6959525768320698,0.7443371140666146,0.6372449541727563,0.7462405572715802,0.42695889732188724,0.42695889732188724,0.14354784831889636,1.9773397141875648e-08
35,1.8206086904692227,0.19825852246811757,0.16578473938221233,0.20270895900050084,1148.1039987048728,0.7493606574793589,0.46818400211852684,0.46551445492730087,8008.513647401651,0.5629635586585167,0.6047960886276712,0.74453786710405,0.6481905327250524,0.732365369748215,0.6929205505895721,0.7473695364177966,0.6440930380206883,0.74453786710405,0.42541786622718947,0.42541786622718947,0.14284298782231364,2.973500912162308e-08
36,1.8201128277023868,0.19744429229235155,0.16565615746065887,0.20261297462170652,1149.3268576979115,0.7510319358229116,0.4672829913934307,0.4662225694549842,8014.033997085964,0.563880181017183,0.6124130034110915,0.7451731050458024,0.6477577480805007,0.7325531975131845,0.6958613916651842,0.7492432691359455,0.6437258360781267,0.7451731050458024,0.4258492082004716,0.4258492082004716,0.1427735371360853,3.4723989017493295e-08
37,1.8204024859963084,0.1973762432190441,0.1653759333762456,0.20129142564844887,1142.2816253844908,0.7501843208361159,0.4681628868424681,0.4612729117498634,7933.49574226971,0.563653020684183,0.609120009998027,0.7464900886672503,0.6532402891786143,0.7351114678460914,0.697142586372701,0.7511623681716026,0.6488427760589478,0.7464900886672503,0.4258344014279941,0.4258344014279941,0.14310126834874146,2.1345725187416065e-08
38,1.8181793204778751,0.1971092540770769,0.16472734388559174,0.20217256698867775,1146.5506232799094,0.7493690761216003,0.4687701354144946,0.46239594083899954,7958.012497976364,0.5624283516019054,0.6121197738017545,0.7463309532026352,0.6601618719799235,0.737112582496549,0.6962479959755257,0.7529400300358876,0.6562020319165466,0.7463309532026352,0.4251442357192378,0.4251442357192378,0.1428003047796837,5.587641638271634e-08
39,1.8130562971153203,0.19651501274188243,0.1646181885924565,0.20226294882034665,1143.2796503156871,0.7505792263006921,0.4660627202037171,0.46430350438433404,7989.335405536668,0.561150047950138,0.6082346889797838,0.7466737262249995,0.6529555075170244,0.7351157559899084,0.6972824306278179,0.7500916278826067,0.6481407233910265,0.7466737262249995,0.4247103269988968,0.4247103269988968,0.14297765341846372,3.249957858386665e-09
