MAE TTNE minutes,MAE RRT minutes,DL sim,mean_abs_gap_IB,mean_abs_gap_CB,mean_signed_gap_IB,mean_signed_gap_CB,signed_bias_rrt_IB,signed_bias_rrt_CB,signed_bias_ttne_sum_IB,signed_bias_ttne_sum_CB,mae_ttne_sum_IB,mae_ttne_sum_CB,mae_rrt_IB,mae_rrt_CB,error_correlation_IB,mean_abs_gap_CB_raw,mean_signed_gap_CB_raw,signed_bias_rrt_CB_raw,signed_bias_ttne_sum_CB_raw,mae_ttne_sum_CB_raw,mae_rrt_CB_raw,error_correlation_IB_raw,frac_neg_ttne_step_preds,frac_neg_rrt_preds,Multi-Class Accuracy,Macro-F1,Weighted-F1,Macro-Precision,Macro-Recall,CE,outcome_head_accuracy_IB,outcome_head_accuracy_CB,outcome_suffix_accuracy_IB,outcome_suffix_accuracy_CB,outcome_head_vs_suffix_agreement_IB,outcome_disagreement_rate_IB,outcome_disagreement_rate_CB,outcome_head_macro_f1_IB,outcome_suffix_macro_f1_IB,frac_suffix_no_determining_act,num_outcome_instances_evaluated,config,seed
1014.0321102207225,6926.42721777028,0.7719025340375896,38901.5546875,38193.68705187685,-11275.8330078125,-12821.782370307887,-56401.34765625,-39222.98439477014,-67677.1796875,-52044.75748629271,471171.96875,417922.99620413326,467134.4375,415585.6330662168,0.9901987314224243,39940.4301982286,-11969.298186419232,-41596.2479966259,-53565.54365246731,417460.4740615774,417958.9236609026,0.9900766015052795,0.12250029538459074,0.13930967450141907,0.783485311840935,0.6910301733782994,0.7727099594643778,0.7248657583450296,0.6764847032751843,0.5276312761246019,0.7412283420562744,0.7834853640027867,0.7384258508682251,0.77990852242569,0.9572891592979431,0.042710840702056885,0.03827214980074808,0.6529412322200511,0.6520265777027381,0.0008819518843665719,172345.0,SUTRAN_DA_results_subset_0.5_ltn_0.25_multiclass_outcome,101
990.3302685224238,6933.025165190496,0.7679243598593684,53646.32421875,50543.25769717419,-15433.2626953125,-16436.82496836778,-73601.203125,-55067.77562210038,-89034.484375,-71504.58709405315,475236.5,421674.7836355968,465675.96875,415981.5099114298,0.9886768460273743,49100.2547448334,-22183.072121467736,-55561.51159848165,-77744.58034584564,421231.4803880219,416475.23576549976,0.9891399145126343,0.3291353342051351,0.061825405806303024,0.7873742405779793,0.6820789498163508,0.7718693771992835,0.7398484164154433,0.6654224194193428,0.5224798052680467,0.7458179593086243,0.7873742494360403,0.7337723970413208,0.7656156697850318,0.8419217467308044,0.15807826817035675,0.14421805282560377,0.6402986848893696,0.6503293037714767,0.0015260088257491589,172345.0,SUTRAN_DA_results_subset_0.5_ltn_0.25_multiclass_outcome,102
1016.0145086461409,6940.26059327991,0.7732496836777731,31715.810546875,31435.768873892874,-7184.77294921875,-9105.846478279207,-63286.46484375,-46128.41838886546,-70471.234375,-55234.260649514974,468139.78125,416205.6583719949,466199.03125,416415.6355967946,0.9905885457992554,31085.78658793758,-11562.028679881907,-47100.29523407845,-58662.31632222691,415704.61746098695,417387.5124420076,0.9908202290534973,0.21525626365527917,0.1024455651640892,0.7853403047309077,0.6796536618790018,0.7699428558753313,0.7328115605360717,0.6635239782255214,0.5288261656548567,0.7433519959449768,0.7853402625729831,0.7392555475234985,0.7795498274946921,0.9408164024353027,0.05918361246585846,0.05420642050967854,0.6393292000306144,0.6472630527657048,0.0005918361712247133,172345.0,SUTRAN_DA_results_subset_0.5_ltn_0.5_detach_rrt_multiclass_outcome,101
1002.2066638549135,6918.525966540138,0.7675326124920919,42302.0390625,40402.79713201181,-18537.326171875,-18720.681568958247,-52270.81640625,-37188.62589624631,-70808.1328125,-55909.2973428933,470504.5,417625.9671024884,465350.21875,415111.5579924083,0.9893124103546143,40716.1602699283,-28448.688317165754,-39066.85786587938,-67515.53268663012,417128.62420919444,416989.8000843526,0.9898499250411987,0.39483247187838566,0.12109173089265823,0.7878017723007541,0.6889321786058146,0.7741202870077508,0.7403769548505142,0.6717543950680683,0.521925383160828,0.746543288230896,0.7878017806196922,0.7362441420555115,0.7698171692542463,0.8752908706665039,0.12470915913581848,0.1138488251185974,0.6475776877986309,0.6500821498177924,0.0018567407969385386,172345.0,SUTRAN_DA_results_subset_0.5_ltn_0.5_detach_rrt_multiclass_outcome,102
967.5265007732321,6977.546239280191,0.7735010836507539,100547.1328125,93895.767186841,-87329.5390625,-80848.31716575284,-115931.328125,-92257.6533108393,-203260.859375,-173105.95023196965,488215.46875,435421.9890341628,468474.75,418652.7743568115,0.9818590879440308,97062.73471109237,-83598.69759595107,-93094.95065373261,-176693.63475326865,436143.12948123156,419490.0919443273,0.9817705750465393,0.34930920057915404,0.08971726149320602,0.7840346832113436,0.6842161949717438,0.7708042403363843,0.7274249393908083,0.6686202273425307,0.5337403380440552,0.7413212060928345,0.784034758160828,0.7387333512306213,0.7778362816812633,0.9319446682929993,0.06805535405874252,0.06301084222813827,0.6441071382484364,0.6496769108323632,0.0007891148561611772,172345.0,SUTRAN_DA_results_subset_0.5_ltn_0.5_detach_ttne_multiclass_outcome,101
964.2709405314214,6970.66936594967,0.7730396259489667,97094.8125,89654.62673977225,-86236.6796875,-79438.30619991565,-116523.609375,-94231.80767608604,-202760.3125,-173670.11387600168,485063.78125,433112.15858287644,466926.09375,418240.1619569802,0.9833700656890869,93905.44411640658,-83167.12273302404,-96040.94812315478,-179208.07085617882,433864.44875579927,420049.3024040489,0.9828115105628967,0.4285191319097465,0.12762872874736786,0.787004310301224,0.6802832546443666,0.7711928605842325,0.7384432034023547,0.6639797402988413,0.5266867473626592,0.7455568909645081,0.7870043582470807,0.7430038452148438,0.7843880623009554,0.9538773894309998,0.04612260311841965,0.04208103511996583,0.6389163898095633,0.6528101447978897,0.0023615423124283552,172345.0,SUTRAN_DA_results_subset_0.5_ltn_0.5_detach_ttne_multiclass_outcome,102
1011.6463939266133,6935.203036693378,0.770731359230019,27588.603515625,28120.05398566006,-240.26565551757812,-2981.8509067903838,-72430.546875,-52990.44116406579,-72670.8203125,-55972.29185997469,470574.40625,417282.3753690426,467884.46875,416112.18220160267,0.9915826320648193,29352.674820750737,-3684.517081400253,-55389.49304091101,-59074.017714044705,416831.86503584986,418511.25094896666,0.9916709661483765,0.1643155388315587,0.1402280479669571,0.7845629716199041,0.6930836344306414,0.7740390605343572,0.7266669319648392,0.6783738385232619,0.5243309199177283,0.7431837320327759,0.7845630038316083,0.738031268119812,0.7779465855559978,0.942197322845459,0.05780266225337982,0.05261368802145535,0.6553688918710813,0.6545565546101885,0.000852940313052386,172345.0,SUTRAN_DA_results_subset_0.5_ltn_0.5_multiclass_outcome,101
991.0113876001687,6947.852776606214,0.7703768353279207,32434.505859375,31991.308308730495,-9258.634765625,-10251.373260227752,-93377.703125,-72063.95951075495,-102636.328125,-82315.31674398988,472889.5625,419227.9915647406,467306.59375,416871.16659637284,0.9909737706184387,30942.48165331084,-16533.376634331507,-73208.17207929144,-89741.55040067482,418848.49936735554,418015.39266132435,0.9912505149841309,0.32292765180264704,0.09100712090730667,0.7878039838653651,0.6841515017687995,0.7727067990796547,0.7416482700605126,0.6672014336735369,0.5203651638800425,0.7466534972190857,0.7878039576698513,0.7392091155052185,0.777002730642914,0.9125068783760071,0.08749310672283173,0.07900514379934646,0.6427280722043501,0.6555635259979661,0.002274507423862815,172345.0,SUTRAN_DA_results_subset_0.5_ltn_0.5_multiclass_outcome,102
1058.7709264726557,6963.159960635457,0.7670649251370729,24711.607421875,25511.65921552088,-607.9795532226562,-3925.802614930409,-26850.1015625,-13760.1822016027,-27458.080078125,-17685.97891185154,470817.9375,417337.54871362296,468385.5625,417789.5976381274,0.9854609370231628,24608.423450021088,-8746.645297342893,-14339.399409531843,-23086.04301982286,416563.31336988613,418368.8367777309,0.9855197668075562,0.22583483695771894,0.07367144525051117,0.7862777024192266,0.6916710900389961,0.7744065040482317,0.7314702033905887,0.6758385979110307,0.5206609316945329,0.7444776296615601,0.786277741839172,0.7373813986778259,0.7771719703755308,0.9330934882164001,0.06690649688243866,0.060636159973792465,0.6527469654780348,0.6521829549341381,0.0005802314844913781,172345.0,SUTRAN_DA_results_subset_0.5_ltn_1.0_detach_rrt_multiclass_outcome,101
1022.5183185716294,6944.250133558274,0.765170389768294,25088.21875,25169.029101644875,1659.6943359375,-1557.0153943483763,-49254.125,-34693.72922817377,-47594.43359375,-36250.74314635175,467532.4375,415730.15267819486,466182.1875,416655.0080134964,0.9916441440582275,23682.446225221425,-5111.201180936314,-36430.576128215944,-41541.77309152256,415682.1864192324,418391.83466891607,0.9918175935745239,0.22895529980034005,0.12635435163974762,0.7891592664816202,0.6903700614819247,0.775421437022458,0.7416017108431987,0.6729777064332846,0.5207216817608811,0.7480461001396179,0.7891592750630307,0.7349270582199097,0.765459025842622,0.8425715565681458,0.15742841362953186,0.14483930259753186,0.649386761403642,0.6468172641504654,0.0004989990848116577,172345.0,SUTRAN_DA_results_subset_0.5_ltn_1.0_detach_rrt_multiclass_outcome,102
965.8659918459159,7039.001265288908,0.7745993560700918,72972.625,68405.63475326866,-55944.29296875,-52980.87557992408,-147536.953125,-120262.57275411219,-203481.234375,-173243.438211725,486565.4375,433988.77773091523,472136.21875,422340.07591733447,0.9874130487442017,70520.65795023197,-55076.42682412484,-121216.31041754533,-176292.72374525518,434612.9329396879,423293.8135807676,0.9874023199081421,0.3502231905941536,0.10029924660921097,0.7843130479178331,0.6815319739619398,0.7700073472690103,0.7291727373390664,0.6656781896670813,0.5326059394075107,0.7417157292366028,0.784313057739517,0.7410426735877991,0.7809152526207537,0.9482201337814331,0.0517798587679863,0.04795367975903165,0.6413971035043823,0.6471808712392014,0.0007252893992699683,172345.0,SUTRAN_DA_results_subset_0.5_ltn_1.0_detach_ttne_multiclass_outcome,101
