epoch,composite training loss,activity training loss (cross entropy),time till next event training loss (MAE),TTNE - standardized MAE validation,TTNE - minutes MAE validation,Activity suffix: 1-DL (validation),(complete) remaining runtime training loss (MAE),RRT - standardized MAE validation,RRT - mintues MAE validation
0,1.9125499454411594,1.0465856211312512,0.40112737559225864,0.5260637699331275,19288.152694493434,0.8158822303516314,0.4648369465688927,0.41386941935580174,22516.193298059967
1,1.1826986198701828,0.5284916108771925,0.30020827022278945,0.4914937588413066,18000.635234175974,0.8271700384194959,0.35399874094231376,0.3957057372042181,21530.824064275916
2,1.0510576193609207,0.44571659193143576,0.2801615250147996,0.4873822642241696,17904.064589457183,0.8452213024966931,0.3251795006396255,0.3821094654224537,20816.57252596512
3,0.9890008752809423,0.40958132947500225,0.26789397036300555,0.47964210218713255,17590.09962767,0.846518721179637,0.31152557896969835,0.37330737778328926,20318.247932588674
4,0.9458072302296617,0.38437729202748094,0.25921250741963847,0.47509959387400796,17514.418342151675,0.8390533429324663,0.3022174302920652,0.3711103992136978,20203.54458161866
5,0.9097031841644299,0.36245860684908293,0.2512376929245025,0.44739235996288945,16442.025161669608,0.8365253894767783,0.2960068840171476,0.3637765282255842,19833.8345287086
6,0.8809924301308898,0.3452543586632675,0.24571587049568708,0.4417185662845385,16283.094963746815,0.8528876912937243,0.2900222003179658,0.36984032255842153,20144.202547521065
7,0.8619018403527131,0.3345958643992866,0.24153662372532309,0.4362830285953116,16016.690417401529,0.8541648008065109,0.2857693515507779,0.3747416501322751,20437.03735057809
8,0.8452203572730659,0.32586465409276627,0.23858093159699514,0.4416145445808532,16263.838526357045,0.8536693431712963,0.2807747717701529,0.37255758905606995,20272.887321183618
9,0.8301486545782478,0.3178488993112196,0.23564358868382193,0.4321149840626837,15902.553948657653,0.8534200355489417,0.2766561674707362,0.3663341201522083,19960.867568097197
10,0.8226830932227048,0.3135918181704877,0.23373628944905947,0.42856730214993016,15767.558220654517,0.8566139575525427,0.2753549869344526,0.36660287577849426,19972.216500097984
11,0.8098548506868297,0.3073250488801436,0.23088877823285547,0.4306789176173942,15885.299157358417,0.8591158607299015,0.27164102476498925,0.3680341699276161,20062.21532431903
12,0.8023717464137601,0.30259281957411094,0.22919129038398917,0.42910901158785275,15807.58612580835,0.8585386640670929,0.2705876375066823,0.36377067947163433,19825.361395257692
13,0.7966715678525943,0.3003092195173042,0.2281103375423291,0.4230950213684046,15542.148540074466,0.8596421768215388,0.2682520111433017,0.36328950284299677,19816.109425827945
14,0.7890910928525895,0.29572443598677,0.22651731136450573,0.4234208292571465,15536.81708798746,0.857122619736552,0.2668493440532385,0.360979137387015,19693.22766999804
15,0.782533032486805,0.2923386238959142,0.22538306881734943,0.42014448646935626,15476.163198118755,0.8608791703409759,0.26481133991367767,0.35934406977972516,19595.46807760141
16,0.780543424772992,0.29099511932056155,0.22444881505820444,0.42196499187059083,15521.834842249658,0.8602673117375809,0.26509949016066553,0.36296570434211495,19765.246796002353
17,0.7699963662504776,0.286211360654674,0.2229814371765594,0.4149973318199772,15308.456359004507,0.8628414811140506,0.26080356746164607,0.35725283524627055,19488.400078385264
