epoch,composite training loss,activity training loss (cross entropy),time till next event training loss (MAE),TTNE - standardized MAE validation,TTNE - minutes MAE validation,Activity suffix: 1-DL (validation),(complete) remaining runtime training loss (MAE),RRT - standardized MAE validation,RRT - mintues MAE validation,Outcome Prediction (MCO) training loss (CE),Multi-Class Outcome - CE validation,Multi-Class Outcome - Accuracy,Multi-Class Outcome - Macro-F1 score,Multi-Class Outcome - Weighted-F1 score,Multi-Class Outcome - Macro-Precision,Multi-Class Outcome - Weighted-Precision,Multi-Class Outcome - Macro-Recall,Multi-Class Outcome - Weighted-Recall
0,2.8330113281159712,1.0471019942379562,0.3350880034488334,0.2831304401029019,1580.0958394042416,0.6607223147614133,0.5846483180376553,0.5057786864641513,8668.457050348066,0.7726114123574728,0.6400083048127125,0.7320033521772275,0.5437090689749382,0.6894826959775384,0.816457134921869,0.768254708057375,0.5723594035413594,0.7320033521772275
1,1.884610484073148,0.3879294564076782,0.2593349986131022,0.2816433640230391,1577.9663914521614,0.7120910911319208,0.5114760484392121,0.4856570939985278,8250.70033997086,0.6455381943364821,0.614265104704195,0.7370901053470571,0.5814936275149202,0.704978693493539,0.7389182312521948,0.7463882111631627,0.5936514895500246,0.7370901053470571
2,1.7459266079953437,0.3127110942360565,0.24012969791360156,0.27797298422133015,1561.6716205277642,0.7213774463862919,0.4954713769918363,0.4741037821758135,8137.925335923587,0.6320174531956043,0.6078506328921807,0.7384881730472651,0.5959241631685229,0.710646141765772,0.7231566118314111,0.7404732246817747,0.6011293911239389,0.7384881730472651
3,1.6696258334542167,0.2829631672808405,0.21667297553689874,0.23139687566400557,1311.1206087097298,0.7336292980132952,0.4904114624937258,0.4740749987194178,8106.847984458475,0.6272575402048213,0.6125267736537761,0.7408245672343786,0.6371328337215448,0.7252552686837143,0.7009533533586115,0.7451115311583064,0.6332189227876096,0.7408245672343786
4,1.6176649928092957,0.26605764082109434,0.19922971067476203,0.2289446793232455,1261.6926015865308,0.7338663242927392,0.4856601852328467,0.47461399932461146,8130.796956451351,0.6227192505753252,0.6046475766641877,0.7399074434610693,0.6369678606962244,0.7249015908315481,0.6959375186129471,0.7423376626700589,0.6328500919529961,0.7399074434610693
5,1.5881177985809258,0.25452083186108687,0.1930690351542989,0.2286174787138781,1288.5176622956128,0.7359955293452526,0.48473572986718466,0.47386788233441596,8088.64367816092,0.6159513895813178,0.6064422296169257,0.7419530305697846,0.6335088253920864,0.7248391418788932,0.7047982374753113,0.7480065446321853,0.6309553647514503,0.7419530305697846
6,1.5591684223632136,0.24600379135922568,0.18933095740562184,0.22743906148027715,1283.7452485025094,0.7370062999901348,0.4811679991127471,0.4697761257740408,8073.427489072365,0.6052267390286782,0.5898934318464667,0.7474705668156284,0.6480926831767473,0.7339437571377333,0.6996125975259578,0.7479068926845364,0.6427724399168562,0.7474705668156284
7,1.541993729990615,0.23944827664048363,0.18687597690866545,0.22355147181580864,1237.0772867087583,0.7370498160704528,0.4788554318513743,0.47139573618299235,8055.907009875344,0.6011519440223833,0.5909437463953983,0.7489866036700007,0.6585806374731482,0.7381001773145968,0.7014447239395992,0.7512557170958322,0.6525339010619441,0.7489866036700007
8,1.530721129926704,0.23312600062796351,0.18492256667046153,0.22482047838282387,1258.57289946576,0.7410042064753825,0.47824629958300197,0.4732416420668407,8139.660288165776,0.5997889266079347,0.5963032793338696,0.7471551020485483,0.6531260770675049,0.7349018208226874,0.7029663932959306,0.7541148376314094,0.6488533371244896,0.7471551020485483
9,1.5154024590049269,0.22805854888665958,0.18335094010821107,0.2239603984697517,1254.7167880848308,0.7414195063972195,0.4761052316153896,0.4709815330560952,8094.58779342723,0.5945221893709792,0.5916281464378946,0.7470506750652045,0.6581266112727377,0.7369871705325317,0.6959270714038532,0.7500211614796737,0.6531329151679225,0.7470506750652045
10,1.507979487173656,0.22518550530737322,0.18206105986334517,0.21681221530760533,1211.5947547353085,0.7422589398866258,0.4749124484390197,0.46424246922808404,7976.880427391938,0.5930074876141266,0.5924315931960297,0.7476964932780515,0.6588613701268068,0.7373080269590034,0.7003357423344072,0.7534801247875172,0.6541320955857374,0.7476964932780515
11,1.5021148430701543,0.2221518780970009,0.18030135568297473,0.2181894933210524,1235.9084345151366,0.7425637303074915,0.47556332955081787,0.46580359378794317,8015.116723328477,0.5921498069528645,0.588673914445726,0.7477659842654294,0.639528409884666,0.7314558732130396,0.7032704375804765,0.7441213703772903,0.6336055010100269,0.7477659842654294
12,1.4926859790227822,0.21904092035173664,0.17974673786349374,0.21773512378486978,1225.374000323782,0.7440716158481059,0.4734655813528941,0.4657483390374575,7992.0049214829205,0.5891785194006192,0.5870503615036122,0.7456578460213392,0.6431106653704173,0.7315530508798225,0.6941817266502692,0.7439342154435206,0.6381574134148297,0.7456578460213392
13,1.487881654906555,0.2168100806801806,0.17949377665483562,0.21919873734595072,1241.9850412821759,0.7448757740407965,0.4740202744772448,0.4658766047592126,8004.5396794560465,0.5866657036780958,0.5912479439541343,0.7470653566003864,0.6520039346145258,0.7349129161394532,0.6999608721624512,0.7515483094689929,0.647301960843068,0.7470653566003864
14,1.4817895043707459,0.21478522728753865,0.17849618254901742,0.2159550997051815,1202.1575522098105,0.7424226884068419,0.47326474597115487,0.460350862922687,7907.00883924235,0.5851534204281998,0.5852204925403716,0.7475791494072457,0.6444793193798631,0.7332483058526317,0.6975407979458036,0.743107088621689,0.6378947623696009,0.7475791494072457
15,1.4778108364907947,0.2127756492603989,0.17728769186795992,0.21556899824323095,1220.6678970373969,0.7449337559570787,0.47193070062430653,0.45918298381344097,7895.741233608548,0.5860535909570533,0.5934557032388296,0.746070401996857,0.6528001457011315,0.7346019370893845,0.6980548914661237,0.7515019118425316,0.648374207742873,0.746070401996857
16,1.4699837039031927,0.2111935210717324,0.17687368506466497,0.21324577905878156,1204.0198154443904,0.7469959675889388,0.4709891276158525,0.4657660063289218,7994.591549295775,0.5817066050801404,0.5887201576918407,0.7473891992782877,0.6484163384298248,0.7342426103949156,0.6980827676197738,0.7478405110244545,0.6431334460657435,0.7473891992782877
17,1.4660418019492245,0.20960707312240404,0.17591683742915384,0.20950474491276863,1182.8997895418486,0.7467966473409422,0.4701183799588116,0.462034294939898,7951.41512060871,0.581613542082218,0.5861382431171078,0.7472534982203579,0.6335740970935352,0.729564995216807,0.700058691667345,0.7403584868217618,0.6279948031641023,0.7472534982203579
18,1.4631529699944885,0.2086445340148267,0.17482699653872194,0.21226641528521886,1204.7937833899953,0.7498894904990286,0.4702215316159838,0.46302896937795957,7969.942690626517,0.58101664657688,0.5896616820399769,0.7472981766535471,0.6579419929579128,0.737127606645968,0.6964661654081895,0.7482160575729917,0.6518626135654652,0.7472981766535471
19,1.461699946656735,0.20770151669589373,0.17548593033942775,0.21710344400725473,1233.1039663266959,0.7489930829589606,0.47052594386702457,0.46414183088157174,7977.841929739356,0.5797543545755056,0.5916048469561984,0.7473077545990341,0.6457254140827268,0.7332762120500722,0.6996018790028574,0.7478994701840873,0.640663287269703,0.7473077545990341
20,1.459859940427295,0.20689780525201876,0.17544744585877692,0.21384157585599806,1214.17827424316,0.7473239389190748,0.4710396768514221,0.46454764500933404,7995.218390804598,0.5784575062082011,0.5963714584787821,0.7480322706124822,0.6521337581467564,0.7357357381296257,0.7002105794413023,0.7490894466885131,0.6461472951152613,0.7480322706124822
21,1.4551809787221208,0.20586388296938155,0.17458854637180382,0.2110329063382179,1191.9968916949977,0.7496582742684555,0.4686666529559525,0.4636480656568723,7968.1460903351135,0.5783785015080102,0.5876576301830378,0.7475307591231131,0.6474122020506622,0.7341569325638544,0.6972995624160386,0.7443767876203286,0.6408017923047996,0.7475307591231131
22,1.4563648045592055,0.20473996647936704,0.17467565512141356,0.21144392283116803,1198.626776752469,0.7496751115529383,0.47112228948424556,0.4626214952362342,7959.087453456371,0.5786197089628707,0.5912857092717946,0.7483674798003515,0.6407545698594643,0.7323860333507571,0.7040200607730441,0.7490111934369494,0.6363388327599518,0.7483674798003515
23,1.4519352164317871,0.203668462035395,0.17474593829429713,0.21196407042063806,1201.2964222114294,0.7491069717740712,0.4700259917674685,0.4623929468852447,7959.041864983001,0.5764615258653841,0.5969490247655111,0.7475043398986585,0.6431747781631353,0.7321635900488714,0.7066099136313104,0.7522758802828377,0.6391294316819325,0.7475043398986585
24,1.448489761035118,0.2030761209509429,0.1732316718012447,0.21529441414787215,1217.3377367654202,0.7491999325560041,0.4695251004538945,0.4651849421556277,8006.782839566133,0.5757783339000665,0.5957594469023191,0.7469568076811228,0.6564673111013667,0.7362972005271602,0.6986974086353599,0.7523531619999223,0.6517892900559975,0.7469568076811228
25,1.4433855976049716,0.20194752950816464,0.17279746454517694,0.21029126545710145,1190.157293184394,0.7502421248937591,0.46803976573358624,0.4613964345745811,7936.411332361988,0.5740049879711407,0.5960701659444816,0.74765335187536,0.6489244343355879,0.7343490529669,0.7022441120281876,0.7501042784585967,0.6435169499945311,0.74765335187536
26,1.4422901744496892,0.2017093582420483,0.1734023994529212,0.2103378792420471,1192.5980896875506,0.7508004824474867,0.4679360528581241,0.4637826157172019,7984.3641897361185,0.5727909261790606,0.5921821168118625,0.7471482379552702,0.6449157051848388,0.7330574078103502,0.6982023780013685,0.7476358846436439,0.6401494063625329,0.7471482379552702
27,1.4433697800664507,0.20109915057715227,0.17351566236907032,0.2130098643958308,1206.5705682370083,0.7503539386914158,0.46842956159418153,0.4641207249897553,7978.833479035131,0.5738848180636852,0.5955228949125789,0.7492087914780263,0.6498630444244731,0.7354957591122271,0.7067494057984091,0.7524004885405493,0.6442475155296546,0.7492087914780263
28,1.4391962945813963,0.2005016279114774,0.17277368574166263,0.2133510417299053,1210.5596891694997,0.7498683846072123,0.46804627862114173,0.46236161412169136,7957.06135664562,0.5715863742595594,0.595601271286122,0.7487173922536591,0.6460928814848124,0.7339494021631638,0.708203175318234,0.7521082795994134,0.640847486403129,0.7487173922536591
29,1.4365115978661374,0.19980887866981284,0.17188678362224935,0.21170688682878522,1199.4158976849603,0.7499519781674964,0.46696660841798643,0.4605576532335175,7915.288845717986,0.5717631285712563,0.5989680167481181,0.7469559529242296,0.6573956588144246,0.7366671399435578,0.6978564891339228,0.7507539129402905,0.6520950789524486,0.7469559529242296
30,1.433717121210324,0.19934523833044887,0.17177661313239992,0.21047847649609944,1191.654460093897,0.7511382952889752,0.46636154368167093,0.4614536754132012,7938.32138578598,0.5705294659107747,0.5904676188190566,0.7479207153595917,0.6459110467643538,0.7339264434156819,0.6991431042872408,0.7461786842686925,0.6399736200682974,0.7479207153595917
31,1.437171557510393,0.1987060397510698,0.17309485630479438,0.21044998947076857,1193.0228913712158,0.7502262361886838,0.46925463102008463,0.46026294146885627,7918.558264529707,0.5703782393161715,0.5952320367517606,0.747787932216186,0.6382030625641311,0.730961010814219,0.7074477249999785,0.7490244104597675,0.6338633676853884,0.747787932216186
