epoch,composite training loss,activity training loss (cross entropy),time till next event training loss (MAE),TTNE - standardized MAE validation,TTNE - minutes MAE validation,Activity suffix: 1-DL (validation),(complete) remaining runtime training loss (MAE),RRT - standardized MAE validation,RRT - mintues MAE validation
0,2.4104675091919856,1.084758784143155,0.41659075231948245,0.5380357745673501,19718.86278659612,0.8103587101796738,0.5122993140945614,0.4345958604313639,23662.94336664707
1,1.5729604014034928,0.5361243463982609,0.304699739622285,0.4988057418545157,18379.646168920244,0.8334860468106996,0.3656571493440287,0.4111489593667328,22392.617989417988
2,1.4212133047349027,0.4489350485203782,0.28229051454687565,0.474907159104479,17371.946541250243,0.843575255020025,0.3378836930171823,0.39666317463762124,21637.944738389182
3,1.332329626087111,0.40377431811303555,0.2658990742551122,0.45968428784997795,16790.916088575348,0.8481443159584435,0.323589015693687,0.4070646632495591,22171.305663335294
4,1.2869160611614539,0.3817763219479483,0.25635929443058925,0.4486516720403439,16538.903076621595,0.8465985943470753,0.3170091233750496,0.39531211247519843,21515.64366059181
5,1.2552412651175615,0.3666006218536894,0.250491543062802,0.45684365929049087,16768.80768175583,0.8488290866356187,0.308232702898755,0.37880743117559523,20616.510758377426
6,1.2301593762019585,0.3549749943483212,0.2464373884576615,0.4307065467004703,15785.139094650205,0.8502764917695473,0.30108534568062395,0.38714366376855525,21088.48786988046
7,1.2124558119190898,0.34592554662201475,0.24278946814118507,0.44390747142076353,16329.811326670586,0.8531035569609788,0.29867893868479234,0.3716476951747134,20257.994121105232
8,1.1903422443096914,0.334810979804462,0.23952055960706783,0.43124168974592153,15850.22018420537,0.8541807323816872,0.29150046235341637,0.3758666920423648,20466.329610033314
9,1.177270274457513,0.3275021357829668,0.23715387181989078,0.43359740995645946,15988.398980991573,0.8494842188418578,0.288371792501043,0.3765703366126543,20520.836841073877
10,1.159180822323856,0.3173678532289487,0.23519557882625855,0.42422131914590683,15614.072349598277,0.8527196203519988,0.28466184848341447,0.3744768773997832,20382.18020772095
11,1.1509488103531744,0.3115887568568735,0.23361130894912074,0.4139956160898001,15241.679639427786,0.8534504634222516,0.28311016230747615,0.37244908211162553,20284.32028218695
12,1.141611243770414,0.30787066972834937,0.23182024998257528,0.41234554983741184,15167.401763668431,0.854874186484972,0.28052590915869025,0.3693858420827822,20140.65577111503
13,1.1368949666479164,0.30459737628231226,0.2308265022863415,0.42216212717243534,15545.706603958455,0.854265270199515,0.2808779838457003,0.3663402918434928,19970.25247893396
14,1.131114342556478,0.30061071749110957,0.22987563520389664,0.41544212417557685,15270.196825396824,0.8548327787422839,0.27955296563223986,0.37250624201985966,20315.418538114835
15,1.1224153972344713,0.29810581157760563,0.22823843166091973,0.42313413266782407,15605.483833039389,0.8536288683586861,0.2759808606255017,0.36732212898662553,20012.777425044093
16,1.1159831231290644,0.2950942793563242,0.22659002214109636,0.4214448833521642,15529.836409954929,0.8567104081698266,0.27427360032419423,0.36536075114362876,19920.404467960023
17,1.1099997530910288,0.291542095754027,0.22598063976133131,0.42153211231444737,15487.475759357241,0.8529624692276602,0.2736483522016427,0.36935903828400574,20125.662237899272
18,1.1033986566769292,0.28988905246354946,0.22489734911899956,0.4153980970522854,15286.59627669998,0.8521094840810552,0.2708262006597459,0.3770795729074809,20561.61599059377
19,1.0998392458246047,0.2872495206312326,0.22453745136907483,0.4115325371564521,15178.6691749951,0.8563515171452455,0.2704794859531157,0.3672290512703924,20021.202900254753
20,1.0962444840927483,0.2856551410169063,0.22359014837345734,0.41182676895024983,15175.231510875956,0.8587628543411964,0.2700423329461331,0.36250677450764257,19755.77785616304
21,1.0932588269904864,0.2840875113458843,0.22262521777126856,0.40728713119121107,15015.010777973741,0.8565566899985303,0.26902057959181386,0.3694449754969503,20132.385812267294
22,1.0879486117243393,0.28198479045894825,0.22207972755346178,0.40979951189098324,15108.193925142074,0.8539451316550926,0.26729686586273876,0.3680871316504997,20056.782284930432
23,1.0826859607778747,0.2807121588191642,0.2207337508567822,0.4087605507215425,15042.766686262981,0.8594453285751029,0.2662659605795687,0.3685481426366843,20062.338232412305
24,1.0817952828721193,0.27835651711330145,0.22153175050001533,0.4064868924759333,14974.570252792475,0.8546025603046002,0.2654277602660245,0.3829753321805188,20872.528316676464
25,1.0776834656078613,0.27740645179741064,0.2203884061227398,0.40786109848067315,15019.819243582206,0.8570737485532407,0.2642191891152657,0.3627520633542769,19771.10625122477
26,1.0731563743752746,0.27594385798261456,0.21918257019923398,0.40620460936351777,14947.887909073093,0.8620782007826279,0.26305189439121834,0.36266027738738243,19781.838134430724
27,1.0718517754705723,0.27463739668967957,0.21853399937709672,0.40915564660953113,15034.925651577503,0.8583965716398442,0.26400607931763403,0.36798264348177545,20066.573544973548
28,1.0684393744296787,0.2730506661123243,0.21789888855431894,0.40611357691707084,14940.652635704488,0.8560024577684083,0.262266827858167,0.3664655556474133,19981.61144424848
29,1.0691235815656597,0.2739968275341868,0.21784375007716839,0.401893360063933,14802.378522437783,0.8616847195813124,0.26284973629309466,0.3633484927294606,19814.68469527729
30,1.0651687776033407,0.27276788296931215,0.21724139672461723,0.4049609776877572,14898.0210856359,0.8587721836419753,0.2612809487925054,0.36457708987819665,19862.731726435428
31,1.0636537144176639,0.2720809631913807,0.21670937458736395,0.4031929316624412,14874.74881442289,0.8596180641672179,0.2609862742893001,0.36399343446869487,19835.99670781893
32,1.0609530776645697,0.2705862146793488,0.21675017464403823,0.4072325188997281,14997.253066823438,0.8589864705044826,0.2600203742007477,0.36907485342950835,20125.39259259259
