epoch,composite training loss,activity training loss (cross entropy),time till next event training loss (MAE),TTNE - standardized MAE validation,TTNE - minutes MAE validation,Activity suffix: 1-DL (validation),(complete) remaining runtime training loss (MAE),RRT - standardized MAE validation,RRT - mintues MAE validation,Outcome Prediction (MCO) training loss (CE),Multi-Class Outcome - CE validation,Multi-Class Outcome - Accuracy,Multi-Class Outcome - Macro-F1 score,Multi-Class Outcome - Weighted-F1 score,Multi-Class Outcome - Macro-Precision,Multi-Class Outcome - Weighted-Precision,Multi-Class Outcome - Macro-Recall,Multi-Class Outcome - Weighted-Recall
0,2.824677491417298,1.0438115602722888,0.33221303898642757,0.28207979947979905,1566.712643678161,0.659822824338271,0.5913955395126483,0.5006477611628825,8574.599708596406,0.7729697423441523,0.6395066248785818,0.7323766795857416,0.5437585221605358,0.6897472189830549,0.8148997506959317,0.7681150029746466,0.5727205947632829,0.7323766795857416
1,1.8742296049404426,0.38383199728628586,0.25779538296339427,0.28005384136716854,1567.910247693055,0.7118787279170714,0.5121278466116748,0.4808132621835539,8174.634418002267,0.6447372955639334,0.6144190117130586,0.7370506623080939,0.5806016733094997,0.7045738106820991,0.7441160205592242,0.748462091432477,0.5933265923767614,0.7370506623080939
2,1.7356953046907335,0.30900248826740406,0.237226089076883,0.25514260468522343,1428.299821920026,0.7243058888758196,0.49692052992931485,0.47385480972445665,8123.4250930872595,0.6314163500520252,0.6086423409801481,0.7377996209131611,0.5912535682520408,0.708648816264686,0.7270727132845605,0.7415003553592889,0.5984141567686762,0.7377996209131611
3,1.65733732062684,0.2799169995199294,0.2118554871264823,0.22878795621926604,1291.5947547353085,0.7333643479275437,0.491403810746042,0.4779222292944087,8165.55868544601,0.6267333515429285,0.613816841647948,0.7405429161033421,0.6367750181385269,0.7248635953416959,0.7017939449958864,0.7459978935710389,0.6331503000438166,0.7405429161033421
4,1.6086171189179788,0.2641131881536288,0.19696317511726413,0.2275760570968917,1241.2025254978146,0.734351285514813,0.4852689550914003,0.47533136250151775,8145.705423344666,0.6219617895252959,0.6042634612903716,0.7408996617692803,0.6361182942676624,0.7250948755376468,0.7006419297458129,0.7447019709060411,0.6322738476653803,0.7408996617692803
5,1.578384657054258,0.25243205267429,0.1917732742411145,0.22546689078436133,1272.8117856564675,0.7366642778275255,0.48450904317508786,0.47626174104161606,8138.741784037558,0.6131557611715511,0.6042139573025437,0.7447301541560469,0.6326664429986867,0.7267388736019984,0.7065327517189472,0.7493163127106902,0.630517749464397,0.7447301541560469
6,1.5509629468240682,0.24418864460915504,0.18818115883302935,0.22263456606760715,1251.2299174356483,0.7381814120173628,0.48084472829597236,0.47008903840608307,8075.1484539420435,0.6034896647524551,0.5896671956577829,0.7477837749741403,0.649396660908508,0.7345453646734778,0.70024126747662,0.7481302395103987,0.6437418968010272,0.7477837749741403
7,1.5352891242715734,0.23798253333207064,0.18581836094760154,0.22068112981498908,1221.4483406184231,0.7378873524010442,0.4785488947520595,0.4722943965991531,8089.630046948357,0.6004979653206802,0.5897347819405658,0.7477412101609759,0.6507953569815127,0.7350985204956734,0.6983299288301742,0.7449882961209203,0.643799496361149,0.7477412101609759
8,1.5247473583595288,0.23192668968492006,0.18396541158828508,0.22224385510259834,1250.0306297555446,0.7418206369141573,0.47807633931908383,0.4717492598709173,8104.821369596892,0.5993563163165863,0.5948269933447669,0.7478613588161718,0.6501211653647068,0.7345904706881141,0.7032244376670912,0.7530223565353936,0.6457618488792177,0.7478613588161718
9,1.5096615743354933,0.22696825685585745,0.18242932544172516,0.2205179000491364,1240.21097620204,0.7424083411433038,0.4758472748144844,0.4701344516452161,8072.872656629432,0.5941392864436793,0.5903917917526712,0.7465096069462783,0.657698705315895,0.7364928325406044,0.6950061686927737,0.747822735818176,0.6520531193698831,0.7465096069462783
