epoch,composite training loss,activity training loss (cross entropy),time till next event training loss (MAE),TTNE - standardized MAE validation,TTNE - minutes MAE validation,Activity suffix: 1-DL (validation),(complete) remaining runtime training loss (MAE),RRT - standardized MAE validation,RRT - mintues MAE validation
0,1.9348762792105958,1.0676323174028934,0.3985930255214249,0.5297490590323707,19430.31346266902,0.8157384155919312,0.4642880944342449,0.40094543134093913,21846.416931216932
1,1.1509061165177337,0.5097085853635704,0.29379812873269323,0.4992489195234421,18400.099078973155,0.83513417543908,0.3435482986294737,0.3845947911499669,20951.033980011758
2,1.038145423496031,0.4368317397223745,0.2756571679326434,0.49110013411228687,17997.783264746227,0.8478712545010288,0.32192316910596475,0.3729776228826793,20300.78244170096
3,0.968227054071277,0.3939409957130127,0.26220746051088023,0.4739207290748089,17437.433980011756,0.8492379253012934,0.3084753854287829,0.3734812615970385,20306.172839506173
4,0.9229756793632029,0.36674992852263316,0.2517687378445389,0.4642695315370554,17038.525729962766,0.8497168772505144,0.30093389579027796,0.3596646389072604,19520.90425240055
5,0.8898959351370701,0.34799993026499465,0.24603861932377083,0.4590666163745591,16914.48387223202,0.8461060072659465,0.29236935235583295,0.35863070120746987,19532.12024299432
6,0.8695037428488178,0.3359573788263581,0.2421917898995002,0.45239049697328776,16578.86827356457,0.8537040768757349,0.2878865882474053,0.35407179485412993,19269.84064275916
7,0.8480539037889822,0.3238103584295904,0.238343305091686,0.4369896154835391,16092.226219870665,0.8515780009920635,0.28246081335510953,0.35631140115189597,19375.184166176758
8,0.8354433361078878,0.3166537192361108,0.2358746441507414,0.4353924391901822,15979.518244170096,0.8529797643160273,0.27949395883232825,0.3532172309027778,19262.542661179697
9,0.8215395985725905,0.31083936461460626,0.2326744567591195,0.43099733382936506,15845.436801881246,0.858545122813786,0.2746214539186334,0.35109815199469063,19131.048559670784
10,0.8140278489425264,0.3060919314996576,0.2312346031206155,0.4231687587264844,15546.42900254752,0.8597528366815477,0.273308391621494,0.3568828208246069,19435.740231236527
11,0.8033192589365202,0.3003161457778892,0.22894043155411567,0.4116234978390469,15147.370252792474,0.8586181066514182,0.27069525009599227,0.3553419073913323,19342.854320987655
12,0.7961193146563622,0.2972542604776012,0.22713904876880886,0.422809724174199,15588.328120713306,0.8587802929572678,0.2683674059691474,0.34605893017893885,18854.88661571625
13,0.7884758017653581,0.29322681118234944,0.22596760850901887,0.42375388529495517,15629.449657064473,0.8614201262584509,0.26594044611465223,0.3460879945390579,18868.528159905938
14,0.783830913256702,0.29081936101181005,0.22462694652869036,0.4127068449510398,15153.642328042328,0.8627057756696429,0.26505121649432706,0.3455756006347369,18838.183656672547
15,0.7717667420082331,0.28553695848275873,0.22242160480130801,0.4129093984237213,15228.335332157554,0.8601775351585464,0.260491273666624,0.3445878429738022,18784.861610817166
16,0.7718112580828532,0.2853847398746724,0.22132065565234815,0.41686886132008744,15361.038447971781,0.8601458872997502,0.26180090766902253,0.34396704977081494,18732.213051146384
17,0.7642839135234258,0.2821479547173252,0.2199720303793686,0.4098998377562831,15068.544777581816,0.8595488120498971,0.2588630767778543,0.34457237786366474,18767.17914951989
18,0.7577866395252252,0.27847608302641064,0.21847954548918716,0.40717618427579366,14985.136586321772,0.859028452357988,0.2575352381809752,0.34139309568590165,18598.304683519502
19,0.7582951999943832,0.2798173764843178,0.21789759965058778,0.4054957260320216,14923.759043699783,0.8579523533950617,0.2572879733570317,0.3402814377342372,18555.510092102686
20,0.7527387658817267,0.27590118458371926,0.21713216371577362,0.40522610923950986,14942.533882030179,0.8598690223581716,0.2564326653659904,0.34116327194940477,18582.806976288455
21,0.7504558852847467,0.27626425441249414,0.21571319900616584,0.4058973524305556,14965.352145796589,0.860454471863977,0.25521263872568134,0.3432463612856408,18705.249774642365
22,0.7490054444646387,0.27494290975567687,0.21567678666413764,0.4039155936535494,14834.932863021753,0.8623193990896899,0.2551242763579452,0.3404002427914646,18561.88877131099
23,0.7407263946196876,0.2712605716806594,0.21434912307415635,0.40759923218419314,15027.202508328433,0.8610264297655791,0.2518639579695594,0.34472118021108905,18779.92271213012
24,0.7381620775195872,0.269283450275753,0.21398155029197471,0.40592038862709434,14924.86521653929,0.8641566972323266,0.25165311085953607,0.34237801867467665,18665.322202625906
25,0.736533202067438,0.2685747817859381,0.21333475142343664,0.4014905854437647,14768.336743092299,0.8634276482583775,0.2513844290730722,0.34138329992008376,18609.910719184794
26,0.7364854111006267,0.2691272919688105,0.21267918079250658,0.40253500066596853,14815.70777973741,0.8634963980287331,0.25144320207890297,0.34132359239509846,18614.731726435428
