epoch,composite training loss,activity training loss (cross entropy),time till next event training loss (MAE),TTNE - standardized MAE validation,TTNE - minutes MAE validation,Activity suffix: 1-DL (validation),(complete) remaining runtime training loss (MAE),RRT - standardized MAE validation,RRT - mintues MAE validation
0,1.938027371246613,1.0567886961571475,0.4040606825329293,0.5302318862296076,19520.875406623552,0.8175965252516901,0.4771779947987171,0.41917255273781967,22841.14223006075
1,1.1466222746432015,0.49692089566055886,0.2978135020615165,0.480852184262015,17742.010268469527,0.8379176082084068,0.3518878767576337,0.3821457420497134,20776.81426611797
2,1.029705456151484,0.43042316687144455,0.2752810249274427,0.4880729554191468,18001.949598275525,0.8460473044348913,0.3240012629979456,0.37862522275499705,20596.07916911621
3,0.9635979489286117,0.3935909854207293,0.2607916030203661,0.47428615060993534,17466.169390554576,0.8479094328703703,0.30921536037073616,0.3706466612011317,20173.24021164021
4,0.9268516270344533,0.37366019219720625,0.252590248413781,0.4744469016387419,17475.69853027631,0.8499064773478836,0.3006011852790196,0.36362040596524103,19795.983852635705
5,0.8948079355084411,0.35555250935700244,0.2467089168797466,0.4493296610334913,16567.644757985498,0.8470903920258304,0.29254650782361674,0.36271862139917693,19740.887164413092
6,0.8717059402443399,0.3415804783752346,0.24243469113559932,0.4611554109370407,17010.14901038605,0.8430088229350382,0.28769077159767986,0.3602888050112985,19627.06172839506
7,0.8567407003203903,0.3331008161823951,0.2386299740044301,0.4521551833021017,16681.26827356457,0.8479802637924383,0.28500990908254276,0.3588711101121583,19544.691985106798
8,0.8364255480631766,0.3214328654787757,0.23584288802453343,0.4486753899934781,16496.87728786988,0.8449998392489712,0.2791497938825419,0.36669785523680926,19976.802978640015
9,0.8242608350833008,0.31663007831031625,0.2325822749294831,0.4391853023037919,16169.939251420732,0.8459415962806804,0.2750484813763804,0.3580009375229644,19494.42132079169
10,0.8140177259624565,0.3111243892612876,0.23044826912468877,0.4407515483768739,16225.674309229864,0.8516522765790344,0.27244506638532145,0.3521473036311361,19206.341054281795
11,0.8024262048794558,0.3040443305918789,0.22822861186576113,0.43415408215755436,15968.517969821673,0.8526494353046002,0.2701532617444902,0.3574807213587596,19473.911973349008
