epoch,composite training loss,activity training loss (cross entropy),time till next event training loss (MAE),TTNE - standardized MAE validation,TTNE - minutes MAE validation,Activity suffix: 1-DL (validation),(complete) remaining runtime training loss (MAE),RRT - standardized MAE validation,RRT - mintues MAE validation,Outcome Prediction (MCO) training loss (CE),Multi-Class Outcome - CE validation,Multi-Class Outcome - Accuracy,Multi-Class Outcome - Macro-F1 score,Multi-Class Outcome - Weighted-F1 score,Multi-Class Outcome - Macro-Precision,Multi-Class Outcome - Weighted-Precision,Multi-Class Outcome - Macro-Recall,Multi-Class Outcome - Weighted-Recall,ltn_ax2_term,ltn_ax2_contrib,ltn_ax2_residual_mass,ltn_ax2_min_survival
0,3.2153876972269027,1.0752605718268444,0.331693789254896,0.276021874952571,1546.2001618908857,0.6391644248573336,0.587998247732954,0.5124023200355148,8746.063655496195,0.7807302519723156,0.6524920841048446,0.7299796011748765,0.5464369961869839,0.6903190223512353,0.8072688303280137,0.7611970912159249,0.5700949959688133,0.7299796011748765,0.43970484255686315,0.43970484255686315,0.26926288315089497,3.6283774988987716e-06
1,2.2142249395156046,0.43495122495399424,0.26446051386421954,0.2672172201785606,1496.1630564999189,0.6877144975185163,0.5141450885969859,0.49711462894419317,8542.286805892827,0.6483036124053791,0.6298110761823094,0.7277704761065311,0.560418646523021,0.6932879418198825,0.7080737517231676,0.7310646708050222,0.579486091744087,0.7277704761065311,0.35236449962889654,0.35236449962889654,0.22104751055277663,1.3243156899989117e-05
2,2.083959804043262,0.3547583114928924,0.25051062899096127,0.26186311192857575,1471.0799417192814,0.7069302262931034,0.5018136452376489,0.4854584555419803,8292.242836328314,0.6333590109981376,0.6279783021946334,0.730484239787529,0.6129542122817159,0.7117731068184984,0.6833466581856095,0.7346889066614064,0.6140620376171215,0.730484239787529,0.3435182078967433,0.3435182078967433,0.19281212024434785,3.925687224182184e-07
3,2.0163368165669358,0.32035794978707854,0.2405758749847934,0.2591315293092065,1454.8027845232314,0.7203992238723288,0.4936356867206167,0.48089131248292555,8272.639792779666,0.6225871646765774,0.6105250339591428,0.7362926496021658,0.6364360475361087,0.7236472795637235,0.6800189912026263,0.7407886129170084,0.6348149120607581,0.7362926496021658,0.33918013833683625,0.33918013833683625,0.17690866305520372,6.862283612463216e-07
4,1.9654945389053526,0.29929866814798506,0.2323320106377263,0.2539020999650923,1436.58902379796,0.7295403279049296,0.488474640664617,0.4831189622920714,8247.643840051805,0.6110225485296116,0.6162137832382224,0.7368860134699057,0.5794750415596263,0.7059120600132665,0.7036677852359968,0.7371194300349223,0.5931102754990705,0.7368860134699057,0.3343666699775577,0.3343666699775577,0.16691021723727856,2.4873293114069384e-07
5,1.924510272914136,0.28459672716903617,0.2234865399353074,0.2582994473102082,1459.7280233122874,0.7327475934540433,0.4841464680107035,0.47363257535514813,8114.622891371216,0.6024824190421922,0.607327135631678,0.7370999264250171,0.6478992099998852,0.7279089987439723,0.6801584824610217,0.7443473002740264,0.6463684445216965,0.7370999264250171,0.32979811811764564,0.32979811811764564,0.1614043294678073,3.2810328320920235e-07
6,1.894379393941552,0.2730522515615944,0.20893619858698378,0.21862834469099077,1237.005925206411,0.7389048223879917,0.4817263334989548,0.4721736009402319,8117.476833414278,0.6012596821952501,0.6024714762172171,0.7394197837818738,0.6453390016298824,0.7289045719576791,0.6803252804572812,0.7401263439835757,0.6417318018811664,0.7394197837818738,0.3294049266439218,0.3294049266439218,0.1587096453704954,3.3916768416020204e-07
7,1.865060117294097,0.26444633734913975,0.19383362131799467,0.2134921577383211,1179.122810425773,0.7390345406219645,0.4810582432212562,0.4783816974449065,8224.638238627165,0.5987704130848484,0.5991226944777501,0.7397990961567671,0.6316146501841664,0.724695985014671,0.6859161168231954,0.7402348863809669,0.6290299773828129,0.7397990961567671,0.3269515007117091,0.3269515007117091,0.15546326525509357,6.07000671948299e-08
8,1.84615997582145,0.25791352943203155,0.18566749694608373,0.2077141086009592,1169.3434353245912,0.7426009620492351,0.4789810428208501,0.4716112119240226,8089.5689169499765,0.5957244787828104,0.6044201547512446,0.7403733914390304,0.6397522337080003,0.7275182580340164,0.6859910727981601,0.7404589173530006,0.6355790455713387,0.7403733914390304,0.32787343079345466,0.32787343079345466,0.1527527371454521,2.5565299210938974e-07
9,1.8319266854658636,0.25353670027658076,0.18188062333364105,0.20761800564973895,1175.9966326695805,0.7262238571515298,0.4772561036887959,0.4770752071697426,8190.151076574389,0.5942658446508752,0.5984063391664644,0.7412948906913858,0.630112627093673,0.7257486422664206,0.6826353229071044,0.7336975462193125,0.6252062571097872,0.7412948906913858,0.3249874132624745,0.3249874132624745,0.14691674444802413,2.0975301140424563e-07
