epoch,composite training loss,activity training loss (cross entropy),time till next event training loss (MAE),TTNE - standardized MAE validation,TTNE - minutes MAE validation,Activity suffix: 1-DL (validation),(complete) remaining runtime training loss (MAE),RRT - standardized MAE validation,RRT - mintues MAE validation,Outcome Prediction (MCO) training loss (CE),Multi-Class Outcome - CE validation,Multi-Class Outcome - Accuracy,Multi-Class Outcome - Macro-F1 score,Multi-Class Outcome - Weighted-F1 score,Multi-Class Outcome - Macro-Precision,Multi-Class Outcome - Weighted-Precision,Multi-Class Outcome - Macro-Recall,Multi-Class Outcome - Weighted-Recall,ltn_ax2_term,ltn_ax2_contrib,ltn_ax2_residual_mass,ltn_ax2_min_survival
0,2.9922303895978533,1.049761721831278,0.33229525917424607,0.2755285840175753,1520.4437105390966,0.6606502820126579,0.5833854204010681,0.5038550267119961,8641.800744698074,0.7672608322160837,0.638484115563532,0.7325101657261484,0.5450867825352878,0.6902876409329479,0.814399378059015,0.7672667437114326,0.5728173368132665,0.7325101657261484,0.519054332913379,0.2595271664566895,0.29043480706505875,3.226043190807104e-05
1,2.03813335061426,0.38887258429499066,0.26393535454377265,0.26997645981627916,1513.9068156062815,0.7086842089037457,0.5119262354437416,0.48712241203823153,8272.735114133075,0.6440594273470562,0.6126372831547474,0.737586576114396,0.5896048057690625,0.7080035884003305,0.7263954421672727,0.7426921453293811,0.5982054084032015,0.737586576114396,0.45867950420760545,0.22933975210380272,0.1983122934736091,3.218814526917413e-06
2,1.9157252361964898,0.3123100233765749,0.2500881408313675,0.26887204659801484,1513.1801197992552,0.7226087024572001,0.49582198584044473,0.47617619103630404,8178.9502994981385,0.6311240399245327,0.6079529608957625,0.7398330690596847,0.6056527828088276,0.7147254849839005,0.7183619313242225,0.7387602572828541,0.6064731802612263,0.7398330690596847,0.45276209346112417,0.22638104673056209,0.1801915434161587,3.6789057844544004e-07
3,1.8607477589824495,0.2820833112449336,0.2384744120662558,0.24395117590646248,1357.7760077707624,0.7315823822243808,0.4893720384973746,0.4740089835212785,8109.234644649507,0.6254631488545407,0.6104707870742776,0.7413923581925304,0.6415013227694831,0.7270061865479619,0.7008491781207603,0.745372853366862,0.6366648560733227,0.7413923581925304,0.4507096950736272,0.2253548475368136,0.17336821637650918,1.4185222596552194e-07
4,1.8206777786891135,0.26492174444775257,0.22543036833008717,0.23359179948359338,1310.8636554961956,0.7330127213984337,0.4848772504714114,0.47318045869505826,8097.301343694349,0.6209291872629047,0.6056280520542435,0.7411583901592569,0.6421721160135175,0.727293763542184,0.6982385857683404,0.742507127152384,0.6364031804102769,0.7411583901592569,0.44903846371632355,0.22451923185816178,0.16839440350459348,9.92247123576817e-07
5,1.7877915471615875,0.2532234908957806,0.20989633298660876,0.2230439818328072,1258.3184069936863,0.7355954066939352,0.4845828186918998,0.4738880989330379,8092.233770438724,0.6161163255307801,0.6112017267939533,0.7410434044821915,0.6452686255976655,0.7278146085156417,0.700302234310123,0.7480234858354419,0.6409323214378883,0.7410434044821915,0.4479451614195073,0.22397258070975365,0.16454160655435374,9.100101294734486e-08
6,1.7483700261666224,0.2454501504750823,0.19391038650701914,0.22090303811012627,1248.3956613242674,0.7371226195399769,0.48133559657271796,0.46809933381268215,8034.1830662133725,0.6062740189128021,0.5916915233995568,0.7473692377376702,0.6550467531191141,0.7360302466666518,0.6981987719103993,0.7488607829753958,0.6493606261472105,0.7473692377376702,0.4427997383933801,0.22139986919669005,0.1610650912853035,2.4332946324534532e-08
7,1.7249274823439897,0.23870658455692098,0.18608812689119894,0.2172697862992882,1184.6320220171606,0.7379562429805124,0.4792926147271543,0.47190699084051724,8072.097134531326,0.6005746748452708,0.5903929774769305,0.7477378187139392,0.6595799213947341,0.7378144571001559,0.6969404788839505,0.7492332548350732,0.6538024208628405,0.7477378187139392,0.44053096743025016,0.22026548371512508,0.15784218800998123,4.022064388209401e-07
8,1.7123878651116726,0.2323395958247446,0.18296159884324792,0.21490774946689836,1211.9874372672818,0.740575152152137,0.47849316537909253,0.4713581190808645,8098.375781123523,0.5987502754880831,0.5980542383476506,0.7462663983496292,0.6588505379631736,0.7362692739805148,0.6989642886245001,0.7546215946858176,0.6551639496754014,0.7462663983496292,0.43968645611105583,0.21984322805552792,0.15513638097836951,2.386554243116734e-08
9,1.6967900395393372,0.22751640639758322,0.18010799110090062,0.21143655651920684,1192.0578921806703,0.7424829824854298,0.47653305704688886,0.4680709060735642,8045.205115751984,0.5935236191784842,0.5920861324330683,0.7469660131952892,0.6640902177679526,0.7387921562206388,0.6952545028750734,0.750919367922166,0.6593715443562378,0.7469660131952892,0.4382179293935821,0.21910896469679106,0.15290074914517487,5.261514601784256e-08
