epoch,composite training loss,activity training loss (cross entropy),time till next event training loss (MAE),TTNE - standardized MAE validation,TTNE - minutes MAE validation,Activity suffix: 1-DL (validation),(complete) remaining runtime training loss (MAE),RRT - standardized MAE validation,RRT - mintues MAE validation
0,2.1327761348138408,1.0769964598563024,0.40476593753574036,0.5108490438758451,18778.677327062513,0.8113915355397561,0.4665398861173552,0.41402758688593105,22554.824064275916
1,1.3219968500929566,0.5138008877121168,0.3084964625140343,0.47347055443029834,17437.93062904174,0.8353065522119342,0.3459868012083735,0.38758651850014697,21121.168881050362
2,1.2002142545384673,0.4385471197318134,0.2931334722471835,0.4649602944958848,17063.706839114246,0.849215104396311,0.3246733798502381,0.37847060753554895,20596.096727415243
3,1.1199783555766258,0.3943591082824809,0.27793852438373623,0.4501177357758304,16600.160219478737,0.8478491512345679,0.31129331720940373,0.3846116556552212,20926.97409367039
4,1.0697074480191293,0.36757954632787493,0.2692466431697334,0.45042057923188566,16453.227356456988,0.8477647569444444,0.30314586979561836,0.3616899942244452,19660.026180678033
5,1.034115429582267,0.349654704916253,0.2664963565650031,0.4353999026308054,16057.58244170096,0.8427913784630364,0.294508334657989,0.363432851137658,19785.11275720165
6,1.012980977195931,0.33840907054448205,0.2677933554804437,0.43181601585464435,15808.41387419165,0.8516038359788359,0.2908936214390967,0.35997060409088405,19599.57671957672
7,0.9888181694809546,0.32663762268134416,0.26548397312156835,0.4204166867605453,15416.384714873604,0.8552902015358612,0.2855537853037302,0.36085986586474866,19645.82653341172
8,0.9730616793923991,0.31935494519232954,0.2645389386058601,0.4089685582469871,15058.51522633745,0.8527863607344944,0.2819404786330032,0.35876579665913433,19554.170958259845
9,0.9583279413863035,0.3139913188159279,0.26207187697057815,0.4073842276831643,14992.31416813639,0.8586473145392416,0.2769094826566015,0.3559907602605085,19385.09331765628
10,0.9489376262811284,0.30890989798737173,0.2614465373623707,0.4043355557163066,14895.081324710955,0.8586078444205615,0.27549467478706546,0.3578120550641167,19480.590397805212
11,0.9371631265060282,0.30327958464155375,0.25939187026789945,0.4027495387019584,14788.219008426417,0.8577822730654762,0.2731344973125428,0.36488330623530274,19873.41469723692
12,0.929526709090206,0.29981730105267795,0.25762844868121104,0.39991953119258894,14683.012188908486,0.8586794647450029,0.2711984747816403,0.3512223393408289,19130.303586125807
13,0.9204330336898098,0.2959697722781415,0.2562395740405519,0.40116890397652116,14802.877679796198,0.8605093712108686,0.2687595529849626,0.35347877426192315,19275.192161473642
14,0.9149139178770836,0.29347977079567866,0.255564677304235,0.3987564903227881,14677.636841073878,0.862021650867137,0.2677215673613324,0.352834406633506,19235.126631393297
15,0.901005177008321,0.2881530184403856,0.2540192197669636,0.3960214622717335,14614.221281599059,0.8607076547343474,0.26257140194080464,0.34909428995122355,19028.57080148932
16,0.9010312859914893,0.28824616721057594,0.2521159195554294,0.39611636996619637,14593.852400548696,0.8596268911210317,0.2642699349729992,0.3499340346671076,19070.676856750928
17,0.8925645592444369,0.2849872873681466,0.25158561614333275,0.39329009417713845,14450.389809915736,0.8588686342592593,0.2615019468865051,0.35450338266093473,19316.582088967272
18,0.8848213076965189,0.28112927520630127,0.2496873782626514,0.39409851397156087,14526.563981971389,0.8602284157297179,0.26005340442294983,0.35534911965847293,19376.13482265334
19,0.884363264405989,0.2822673802605617,0.24939874559640884,0.38920773568397266,14325.276895943563,0.8589213089267342,0.2592726398177655,0.34998889813207307,19088.353047227123
20,0.878896041256507,0.2787213855682869,0.2490967492278093,0.3928614128063455,14451.365549676662,0.8611685221928278,0.25845481331539005,0.35083703921865816,19122.255614344504
21,0.8747987219345607,0.27865348824045877,0.24764334655667547,0.3875954889816652,14298.990868116794,0.8611530212007642,0.2573385731693719,0.34945174569876175,19047.665451695084
22,0.8733805867384967,0.2777564258411013,0.24801753125033782,0.38809338658785275,14283.257378012933,0.8624453446502057,0.256839484817182,0.34958346824937536,19063.051538310796
23,0.8656385902513904,0.2742508880817404,0.24724260049647298,0.3915224069710832,14411.357711150304,0.8616768255575764,0.25442419411340106,0.3526468876878491,19226.5958063884
24,0.8626362413261378,0.27220611608233947,0.24729797778925552,0.38861335157857513,14339.376210072507,0.8634844852292769,0.2543079763137061,0.347928450291189,18971.64679600235
25,0.8599071499882821,0.27122704885596394,0.24628656855010686,0.3884760314474941,14278.985694689398,0.8633963592188418,0.2539258859701291,0.34568224171902556,18845.62335880854
26,0.8582725782753158,0.2714047237156327,0.2460806069889786,0.3921421237162882,14466.607407407408,0.863682409933495,0.2536049626043598,0.3523386260609568,19220.020223398
27,0.8527482468693234,0.26844792416009783,0.245517797768116,0.38411182042502573,14156.18420536939,0.8628491598462301,0.2517967183481563,0.3479964106591711,18980.522516166962
28,0.8525377456857867,0.27007189423406386,0.2452521238908125,0.3852913669808201,14214.731099353321,0.8602554707019768,0.250900903979439,0.3471557330132091,18927.429982363316
29,0.8498222491584227,0.2676160920843435,0.24434689110069066,0.39057289944334217,14404.454791299237,0.8616354178148883,0.2514877699806025,0.3462112848370444,18868.88058005095
30,0.8489007492984724,0.2682795656091741,0.2441462226749214,0.38469020119139474,14178.863256907702,0.8644505702068636,0.2502536575155198,0.3420204552813602,18639.734744268077
31,0.8456208711507552,0.2662487593377272,0.2432264099627453,0.3951998020465902,14571.42543601803,0.8629753924621546,0.25043674754591944,0.34683993618184156,18909.322359396432
32,0.8424592584278142,0.2655555052116373,0.2431969329668063,0.3848559039259994,14196.126827356458,0.8636870745838845,0.2489205181458527,0.34481784611992944,18797.42331961591
33,0.8404326783639137,0.26468761940267765,0.2423276956832521,0.3874698304765579,14273.716950813247,0.8632958180619856,0.24849435089150193,0.34685400189686216,18916.67677836567
34,0.8393649550440917,0.26516149463978683,0.24196069897809372,0.3888836501276822,14348.911620615323,0.8633026356279394,0.2477904249881876,0.34544463160457084,18837.475053889866
35,0.8374149830176912,0.2634294306783467,0.24164707265023527,0.3890682626373273,14316.376092494611,0.8631601126175779,0.24838041196515942,0.349707332658179,19058.05118557711
36,0.8365070097685607,0.2640077598322895,0.24074441164171434,0.3861331569664903,14224.607642563198,0.8631215036651234,0.2477390968173649,0.34475638038056655,18791.075994513034
37,0.8382253789789624,0.2631746461398923,0.2417055719932045,0.38783507260205397,14307.798863413678,0.8632522574037331,0.24906615485498523,0.3515198722718254,19172.91005291005
38,0.8338541224085051,0.2618068421148581,0.24107589605366547,0.3879234856678976,14282.735645698609,0.8631594667429086,0.24747901956396043,0.35042977935773073,19107.05890652557
