epoch,composite training loss,activity training loss (cross entropy),time till next event training loss (MAE),TTNE - standardized MAE validation,TTNE - minutes MAE validation,Activity suffix: 1-DL (validation),(complete) remaining runtime training loss (MAE),RRT - standardized MAE validation,RRT - mintues MAE validation,Outcome Prediction (MCO) training loss (CE),Multi-Class Outcome - CE validation,Multi-Class Outcome - Accuracy,Multi-Class Outcome - Macro-F1 score,Multi-Class Outcome - Weighted-F1 score,Multi-Class Outcome - Macro-Precision,Multi-Class Outcome - Weighted-Precision,Multi-Class Outcome - Macro-Recall,Multi-Class Outcome - Weighted-Recall
0,2.73157394329119,1.0446421351041315,0.33149257170025415,0.2740221806322851,1513.730548810102,0.662020208535697,0.5840054825168742,0.5025964989831229,8622.046430305974,0.7714337528898165,0.6420987366819452,0.7323750317427866,0.5436725073569889,0.6897216262594704,0.8143483473105942,0.7679169367830682,0.572689558728854,0.7323750317427866
1,1.8031563726226254,0.3833850352589548,0.262919683163688,0.2690870776924478,1507.2906588959042,0.7115340971610915,0.5110715063806821,0.48637472396339243,8262.793200582808,0.6457801467171435,0.6143686184320362,0.7369116210027995,0.5815253429574444,0.7048364753615038,0.7372268061181657,0.7462186867111169,0.5939087101533995,0.7369116210027995
2,1.683557425201292,0.30797488457308364,0.24870898256067342,0.26488119517211023,1493.8370082564352,0.723410607773798,0.4951712371417757,0.4762957713278594,8173.761502347418,0.6317023205289827,0.6076985637559191,0.7391529382010235,0.6003578578206673,0.7124910301288989,0.7220614027835627,0.7407661329618821,0.6039187439627957,0.7391529382010235
3,1.6299740747939906,0.2786179066431769,0.23610181808912542,0.2420821039348971,1342.487939129027,0.732223384758985,0.4891315441159807,0.4730245952411668,8097.622535211268,0.6261228074997487,0.6121609777197669,0.741148654465189,0.6402498080433715,0.7264456773367057,0.7007115384068706,0.7467118834600793,0.6362661604178591,0.741148654465189
4,1.59003318855043,0.2619937800708607,0.2219299102455554,0.23172908595836875,1294.0492795855594,0.7330333530005464,0.48463439013390147,0.4718471710516331,8090.428881333981,0.6214751069759124,0.6047587383135017,0.7408423448177288,0.6392675257988982,0.7260895327385694,0.6995917055274364,0.7432139755222609,0.6341980362585075,0.7408423448177288
5,1.557150159890835,0.2506924001995981,0.2059132672471584,0.222865767476627,1263.5884086125952,0.7355894187864255,0.48415038483382683,0.4732123250345283,8085.885575522098,0.6163941062545988,0.6097224764942023,0.7408016014679356,0.6412876945759253,0.726388387262507,0.7013661957233638,0.7479130883583915,0.6374732351239268,0.7408016014679356
6,1.5206550511382741,0.24297294700683575,0.1905571892361581,0.2182655427107364,1232.1243322000971,0.7380539466594828,0.480814275414457,0.4685432096891695,8046.512158005504,0.6063106397288085,0.5906390745469585,0.7470958302613608,0.6550820459466079,0.7359161519888326,0.6968505274627307,0.7487519999562334,0.6497421658696013,0.7470958302613608
7,1.5004916771276462,0.23633331411997593,0.18448243022361804,0.21653939497708233,1184.9915492957746,0.73809544700856,0.47878418776851434,0.47263389909771125,8073.921709567751,0.6008917432741301,0.5916128505949491,0.7476496968708254,0.659493233509811,0.7376345801931797,0.6976185455569516,0.7492274115337607,0.6535784094452898,0.7476496968708254
8,1.4890720233233017,0.23011886378055846,0.18162823318553395,0.21674250954270885,1203.6512222761858,0.741440375144184,0.4779638559199296,0.4722351993155051,8115.345054233447,0.5993610714843287,0.5962817584385625,0.746923180870464,0.6579275567184694,0.7363844967206801,0.7000907009175504,0.7548823885300473,0.6541056396616582,0.746923180870464
9,1.4743547591231985,0.2253229031614827,0.17896808859115168,0.21192713510995934,1195.8590901732232,0.7429865595783754,0.476019800657175,0.4681515056800935,8041.5823862716525,0.594043967991891,0.5913791443434313,0.7465319147394438,0.6628051597589328,0.7380766243570311,0.6943718771620055,0.7488734639496064,0.6575559160123386,0.7465319147394438
10,1.466103052422845,0.2221953691418707,0.17699463805459306,0.207212517596148,1168.1536020722035,0.7428524541646431,0.47458280920541496,0.46264891510973166,7959.042383033836,0.592330236031988,0.5926121790007285,0.7463071315566459,0.6615834283063102,0.7375639326391987,0.6949738450856722,0.7522421016914067,0.657730262314891,0.7463071315566459
11,1.460836887183274,0.21912754197004278,0.175039615019186,0.2078990964069709,1167.2764124979765,0.74375982965411,0.4752063053996253,0.4643824736200067,7978.19316820463,0.5914634258524906,0.5897411255653533,0.7475907083947629,0.6425105861295097,0.7322678576829297,0.7023622120054736,0.7449445357641427,0.6363847053843817,0.7475907083947629
12,1.4518330185371038,0.2162631913887326,0.17402424776276365,0.20648240788345373,1166.871167233285,0.7457736044499758,0.4733015984825834,0.4645143558007528,7984.0010361016675,0.5882439809085349,0.5876367021498604,0.7465271586031705,0.6482556656540401,0.7336146704943703,0.6957916818114129,0.7460387406187311,0.6428863859278658,0.7465271586031705
13,1.4472202930224718,0.214047616898749,0.17358515050107912,0.20695497828701737,1169.0073498462036,0.7466572061680428,0.473750087416031,0.4644959474316264,7975.604986239275,0.5858374388789284,0.5920182497192205,0.7464743088246028,0.6572733841955974,0.7362499154531845,0.6966885043616501,0.7521877804221339,0.6531359603842839,0.7464743088246028
14,1.4409445821357196,0.2117224425496258,0.17195886363600485,0.20513932319333567,1159.6368463655497,0.7456188674341306,0.4730792767065164,0.46066754022925266,7914.5381900598995,0.5841839992656157,0.5860338400960721,0.7471005321122492,0.649614755323263,0.7346418050583662,0.6942424519333755,0.7425097190930966,0.6425060993451999,0.7471005321122492
15,1.437604944205143,0.2098466920936425,0.17083177707824834,0.20428715798969463,1155.9500080945443,0.7465788297944997,0.47157076536815545,0.4587260056838878,7873.936992067347,0.5853557108774693,0.5941795878991623,0.746035000735845,0.6580701722951366,0.736382128414482,0.6960414178156219,0.7529972597401859,0.6542056249199184,0.746035000735845
16,1.4298744578597813,0.20822416172092836,0.17023864997407565,0.204925107284331,1159.3855917111866,0.7490127066954528,0.47059674982047645,0.4659675498099047,8000.001554152502,0.5808148965371783,0.5898919496911426,0.7462447841054486,0.6552519936822065,0.7357470399376116,0.6940443922690424,0.74912389423698,0.6505917519905751,0.7462447841054486
17,1.426116318480503,0.20666831113486248,0.16906623519163513,0.20130261592114648,1136.6765743888618,0.7484043708641938,0.4700426232268119,0.46231916519320665,7954.747223571312,0.5803391500073072,0.5860261921745993,0.7475272402318898,0.6405352011971311,0.7319467018425473,0.6987671215063358,0.7413066977619724,0.6337099749720237,0.7475272402318898
18,1.4243903576269659,0.20583627409351296,0.16827966721408819,0.20239228169393517,1148.338287194431,0.7497183904884046,0.47006459494490593,0.4635699264281812,7975.0962603205435,0.5802098220577959,0.5902460069549842,0.7472992149718992,0.6591141002515954,0.7375336148736911,0.6961099979029326,0.747730828173941,0.6527438388910559,0.7472992149718992
19,1.422682295713199,0.20487578380742721,0.16873146468475902,0.20441106617479662,1160.3187307754572,0.7487497723409422,0.4702824415231245,0.4636401805905476,7966.221013436943,0.5787926027275754,0.5934541025110794,0.7463443334961168,0.6514829037965701,0.734582204081044,0.6955504504482778,0.7491163968906573,0.646863156508209,0.7463443334961168
20,1.420806092623423,0.20400527065630847,0.1683882894876176,0.20377255366113708,1146.4369111219037,0.7493822376608791,0.47084725582035336,0.4636657329483366,7978.67132912417,0.5775652767858914,0.5960581308432491,0.7481057657286786,0.6549078797466884,0.7366667096093829,0.6999530388011128,0.7504853363783188,0.6491335232354208,0.7481057657286786
21,1.4159889510397374,0.20286160948846113,0.1674567062914724,0.20193104977860157,1143.736571151044,0.7503727917071394,0.46843357908831545,0.4627627446386292,7947.442188764773,0.5772370558298199,0.5892992654201068,0.746109536002281,0.6532931298025416,0.7351271481228059,0.6931898085466139,0.7443380466990989,0.6468166772077107,0.746109536002281
22,1.4176389294615863,0.20193255875678456,0.1675962350887836,0.20321799042503946,1151.488165776267,0.7496351526453983,0.4707269889451343,0.4626522647807643,7953.242803950137,0.5773831478061056,0.5916683424902865,0.7480148544727463,0.643858641312347,0.7332510342874163,0.7010924788875178,0.7489457819076671,0.6392048302261858,0.7480148544727463
23,1.4137525017092214,0.2009143267796766,0.16755160256206283,0.2018391265053955,1143.7513355998058,0.7499705940383682,0.46997928420996526,0.4625749259159483,7950.757196049863,0.5753072905602187,0.5975083901848591,0.7461931784652556,0.6473433039390822,0.7327123881988377,0.7020048842861613,0.7519030630341349,0.643151064370617,0.7461931784652556
24,1.41014406799212,0.20025265248789942,0.16613391726746185,0.20334321772838,1154.5485510765745,0.7500632583892363,0.46935972379597685,0.4644930720502975,7991.761955641897,0.5743977762097437,0.5962221165083171,0.746139161464067,0.6599656767535073,0.7369819711498631,0.6963499510053334,0.7534010099186982,0.656096273478484,0.746139161464067
25,1.4048767364060386,0.1990210415145173,0.16558397308366715,0.2012465015205728,1142.1930386919216,0.7499579067887931,0.46769139750381195,0.4606655244980118,7918.961826129189,0.5725803244969195,0.597120480493413,0.7466028396442171,0.6552532528550763,0.735836912618713,0.6977506688337606,0.750894403495479,0.650206357373137,0.7466028396442171
26,1.4039379998424348,0.1986662858667282,0.16617446500785957,0.20104055603827709,1140.7360207220333,0.750807181789552,0.46771631987225376,0.462290381736811,7956.9064594463325,0.5713809267920855,0.5937281826736279,0.7458987890517164,0.6497712199696336,0.7337774032649185,0.6952658215829465,0.7483326835602089,0.6451145192994409,0.7458987890517164
27,1.4050312929252196,0.198282464545154,0.16596370401996127,0.2033811460831259,1152.3030597377367,0.7512944551739316,0.46823589038654895,0.4632781493310618,7967.933171442448,0.5725492348332377,0.596732570801967,0.7482043317621426,0.6539148478997839,0.7362481880046563,0.7025864080827443,0.7530479933097193,0.6487589587785559,0.7482043317621426
28,1.40098854608437,0.19770004905583943,0.16551680351502795,0.20209319757106756,1142.0964222114296,0.7506330581820665,0.46780469764531013,0.46190223490051296,7951.197021207706,0.5699669945125396,0.5972695260328132,0.7465027709763178,0.6493076948387941,0.7338140576071513,0.6993305143091361,0.7505297654963526,0.6446631160498709,0.7465027709763178
29,1.3985949508713547,0.19707578346794527,0.16446119175463386,0.2005165252018577,1134.682855755221,0.7502264733335356,0.46669109319970453,0.46112377728114373,7923.186530678323,0.5703668814350867,0.6020095773319876,0.7453556238847883,0.6610225631424559,0.7368664090183058,0.6943175951049794,0.7517220294173627,0.6570509492222225,0.7453556238847883
30,1.3960934691351545,0.19655262825448486,0.16421614892053357,0.20145834598105877,1142.544536182613,0.7519553185898799,0.46610448196442167,0.46114544639198335,7928.203334952242,0.5692202104751528,0.593035838278594,0.7459585430676804,0.6488293250853302,0.7336685952652765,0.6945312272893279,0.7455936791017171,0.643162528352245,0.7459585430676804
31,1.3994524314029682,0.19606909821548404,0.16555525735020638,0.20084144329202586,1140.4012303707302,0.7510360265716064,0.46909000942781126,0.4611661669234155,7927.224736927311,0.5687380654836548,0.5978785732986279,0.7467460118313748,0.6441577682270405,0.7322589439208046,0.7028007521812104,0.7494770801114888,0.639313456653381,0.7467460118313748
32,1.3968272240909598,0.19610884925626085,0.16531316249923417,0.20100476198719797,1134.5170794884248,0.7504822340562773,0.46763066610200166,0.45990615703921806,7914.192132102963,0.5677745453352053,0.592013625394609,0.746945818255922,0.6502220523142378,0.7347331131182926,0.6955359730774845,0.7465449928817706,0.6445078844711195,0.746945818255922
33,1.3988609586418028,0.1960560425057919,0.16497013663884097,0.20145908705872087,1141.7943985753602,0.7523814678886899,0.4689391795215169,0.4650408470150103,7998.010684798445,0.5688956002732353,0.5969380568161122,0.7456421723503672,0.6499537359380182,0.7337827994997878,0.6937174010469568,0.7454334257598952,0.6443115282203311,0.7456421723503672
