epoch,composite training loss,activity training loss (cross entropy),time till next event training loss (MAE),TTNE - standardized MAE validation,TTNE - minutes MAE validation,Activity suffix: 1-DL (validation),(complete) remaining runtime training loss (MAE),RRT - standardized MAE validation,RRT - mintues MAE validation,Outcome Prediction (MCO) training loss (CE),Multi-Class Outcome - CE validation,Multi-Class Outcome - Accuracy,Multi-Class Outcome - Macro-F1 score,Multi-Class Outcome - Weighted-F1 score,Multi-Class Outcome - Macro-Precision,Multi-Class Outcome - Weighted-Precision,Multi-Class Outcome - Macro-Recall,Multi-Class Outcome - Weighted-Recall
0,3.169159320860925,1.1281813024019702,0.3927048417414434,0.34212908529436314,1920.8208515460578,0.6544269489512506,0.5920052172825534,0.5060452372776529,8647.300372349036,0.7840669350202619,0.6425467033071273,0.7330704393055671,0.5431972225898742,0.6901157606651118,0.8179578350217106,0.7693195488944511,0.5725100538134283,0.7330704393055671
1,2.112310344827246,0.42609621985600543,0.32869323802637984,0.3406849027895823,1911.4976202039825,0.6846338673203011,0.5176542716310222,0.49105525190474747,8390.588052452647,0.6486362409529954,0.6164206328352659,0.7372919127499983,0.5725789958632516,0.7020987399845696,0.7613722130089023,0.7549890495002644,0.5896634867067182,0.7372919127499983
2,1.9381887644705689,0.3410036761490022,0.3063682062253797,0.325681815163611,1831.6877448599646,0.7188717738814352,0.5012671036656792,0.484103587717035,8291.140942204955,0.6352838860857769,0.6100845966830075,0.7373709828055162,0.575258408106816,0.7032135712152147,0.7494118174957696,0.7481138912376224,0.5896024442024471,0.7373709828055162
3,1.8558557400336633,0.30529650458349633,0.2912721291030123,0.2977955963149587,1661.4985915492957,0.7294391856256071,0.4938594226301069,0.47347644511329834,8065.126242512547,0.6303258455804819,0.6096860154732273,0.7412574985019794,0.6457549400291116,0.7284080548266842,0.6972112135830281,0.7445194786719505,0.6404934842252178,0.7412574985019794
4,1.7970193739120777,0.2863533626249909,0.27317042103224604,0.2759198730231605,1529.1360854783877,0.7333193496919014,0.4889952376176267,0.4807977884819694,8225.267670390158,0.6257868096364673,0.6079042276287032,0.738759087591569,0.6232326824896343,0.7198004142972066,0.6966278915082912,0.7401678169505596,0.6220176347186891,0.738759087591569
5,1.7450237715914405,0.2736233733814849,0.24465235547553857,0.24668670105899404,1393.6121741945929,0.7348349424402015,0.4894812426491249,0.4720397326713514,8096.096357455075,0.6217696794567729,0.6162116489345556,0.738914481209327,0.6174694267544171,0.717557986464737,0.7095753597662563,0.7453126838517905,0.6181319230270291,0.738914481209327
6,1.6967665921654222,0.2649827728918671,0.22022799106546231,0.23946568478421715,1344.763347903513,0.7335098362941659,0.4864211634088021,0.4726989064302301,8095.164384005181,0.6166535587264941,0.6006417851126153,0.740179315774954,0.635235146978759,0.724471858769274,0.6972299122359521,0.7430089979459158,0.6316107179800009,0.740179315774954
7,1.6626707222863768,0.25838914969880905,0.20948389325753825,0.2271254522352325,1257.5834223733204,0.7326575376965456,0.4833896715392375,0.4735143290033845,8123.332880038854,0.6099732943628666,0.5925793344387446,0.7463628352892729,0.6463672702394533,0.7327310754166722,0.6972989468981612,0.7440178110512262,0.6402041372526884,0.7463628352892729
8,1.6425596951732975,0.2515569569311551,0.2055548152296677,0.2306760738867472,1282.2054719119312,0.7375548753187227,0.4827963498437546,0.47648569471110064,8157.343435324592,0.6068144067681047,0.599897150277744,0.7464905149424936,0.6431956367936481,0.7313853574120636,0.7034116471528232,0.7512566146349635,0.639642489424514,0.7464905149424936
9,1.6204441098948201,0.24571576338680184,0.20266046118233683,0.23015254698313806,1279.8993686255462,0.7384610650839303,0.47999813994006996,0.47279468330727903,8125.837655819978,0.601847760467487,0.5925718050896976,0.7473890086353399,0.652803786465689,0.7353984955818296,0.698443996827061,0.7497391524178791,0.6477125587284416,0.7473890086353399
