MAE TTNE minutes,MAE RRT minutes,DL sim,mean_abs_gap_IB,mean_abs_gap_CB,mean_signed_gap_IB,mean_signed_gap_CB,signed_bias_rrt_IB,signed_bias_rrt_CB,signed_bias_ttne_sum_IB,signed_bias_ttne_sum_CB,mae_ttne_sum_IB,mae_ttne_sum_CB,mae_rrt_IB,mae_rrt_CB,error_correlation_IB,mean_abs_gap_CB_raw,mean_signed_gap_CB_raw,signed_bias_rrt_CB_raw,signed_bias_ttne_sum_CB_raw,mae_ttne_sum_CB_raw,mae_rrt_CB_raw,error_correlation_IB_raw,frac_neg_ttne_step_preds,frac_neg_rrt_preds,config,seed
952.498242654295,6990.84740615774,0.7789245888634806,109683.96875,101081.35976381274,-98544.3046875,-90235.37747785744,-104002.5234375,-83328.33741037537,-202546.84375,-173563.7081400253,485562.46875,434590.82581189374,466911.03125,419450.8443694644,0.981656014919281,104625.17418810628,-94097.61282159426,-84140.72711935893,-178238.31294812314,435294.6908477436,420263.27456769295,0.9813748598098755,0.4197701407232216,0.08304096758365631,SUTRAN_DA_results_subset_0.5_ltn_0.5_detach_ttne_multiclass_outcome,3
954.7587796991425,6962.874736398144,0.7724895115292861,92182.640625,85556.28511176718,-81370.828125,-75986.05145508224,-96770.421875,-76739.56305356389,-178141.25,-152725.60776043864,481814.625,429398.2420919443,466463.40625,417772.48418388865,0.9848844408988953,88351.23745255166,-79306.55419654155,-77380.34584563476,-156686.91353859133,430094.8460565162,418413.26697595953,0.9847062826156616,0.3863005633334602,0.07340315729379654,SUTRAN_DA_results_subset_0.5_ltn_0.5_detach_ttne_multiclass_outcome,17
955.0544636580909,7058.720877266976,0.7759171079251898,80478.2734375,75168.79628848587,-60849.91015625,-57693.246731336985,-148709.78125,-123918.80556727119,-209559.65625,-181612.03880219316,489837.53125,439437.92830029526,470827.40625,423523.25263601856,0.9864404797554016,77415.65921552088,-61433.926613243355,-125061.07465204554,-186495.02825811892,440054.44453816954,424665.5082243779,0.9863329529762268,0.4335132342309687,0.10930760204792023,SUTRAN_DA_results_subset_0.5_ltn_1.0_detach_ttne_multiclass_outcome,3
947.6033178686911,7048.123942077886,0.7724650562789962,73211.2734375,68183.65246731337,-55817.8203125,-53457.083087304934,-149028.59375,-122761.19105862506,-204846.40625,-176218.2640236187,488190.84375,435213.712357655,472133.21875,422887.43652467313,0.988275408744812,70496.67482075073,-56316.38296077604,-123706.11556305356,-180022.49852382962,436161.835512442,423832.3475326866,0.9882630109786987,0.38284005775519725,0.1045299768447876,SUTRAN_DA_results_subset_0.5_ltn_1.0_detach_ttne_multiclass_outcome,17
954.7799240826656,6946.363222269085,0.7767487923739983,208020.375,188754.01771404472,-196005.921875,-176372.95993251793,-12287.90625,-3443.907423028258,-208293.84375,-179816.8671446647,488116.5625,437517.4424293547,466192.9375,416781.7933361451,0.9478817582130432,191665.0189793336,-179152.57359763814,-4521.717418810628,-183674.29101644875,437617.9367355546,417859.644032054,0.9470506906509399,0.3455655263152625,0.1036064401268959,SUTRAN_DA_results_subset_0.5_multiclass_outcome,3
962.8389708983552,6941.006045269225,0.7715552179987347,147645.015625,135365.22311261072,-136483.703125,-124847.23745255166,-29704.439453125,-18357.418810628427,-166188.140625,-143204.6427667651,483729.6875,431901.5571488823,466398.25,416460.3627161535,0.9695466756820679,137647.83129481232,-124475.27625474484,-19917.739350485026,-144393.00210881484,432000.80978490086,418020.6562631801,0.9691160917282104,0.16191040735037018,0.11832112073898315,SUTRAN_DA_results_subset_0.5_multiclass_outcome,17
