config,MAE TTNE minutes_mean,MAE TTNE minutes_std,MAE TTNE minutes_count,MAE RRT minutes_mean,MAE RRT minutes_std,MAE RRT minutes_count,DL sim_mean,DL sim_std,DL sim_count,mean_abs_gap_IB_mean,mean_abs_gap_IB_std,mean_abs_gap_IB_count,mean_abs_gap_CB_mean,mean_abs_gap_CB_std,mean_abs_gap_CB_count,mean_signed_gap_IB_mean,mean_signed_gap_IB_std,mean_signed_gap_IB_count,mean_signed_gap_CB_mean,mean_signed_gap_CB_std,mean_signed_gap_CB_count,signed_bias_rrt_IB_mean,signed_bias_rrt_IB_std,signed_bias_rrt_IB_count,signed_bias_rrt_CB_mean,signed_bias_rrt_CB_std,signed_bias_rrt_CB_count,signed_bias_ttne_sum_IB_mean,signed_bias_ttne_sum_IB_std,signed_bias_ttne_sum_IB_count,signed_bias_ttne_sum_CB_mean,signed_bias_ttne_sum_CB_std,signed_bias_ttne_sum_CB_count,mae_ttne_sum_IB_mean,mae_ttne_sum_IB_std,mae_ttne_sum_IB_count,mae_ttne_sum_CB_mean,mae_ttne_sum_CB_std,mae_ttne_sum_CB_count,mae_rrt_IB_mean,mae_rrt_IB_std,mae_rrt_IB_count,mae_rrt_CB_mean,mae_rrt_CB_std,mae_rrt_CB_count,error_correlation_IB_mean,error_correlation_IB_std,error_correlation_IB_count,mean_abs_gap_CB_raw_mean,mean_abs_gap_CB_raw_std,mean_abs_gap_CB_raw_count,mean_signed_gap_CB_raw_mean,mean_signed_gap_CB_raw_std,mean_signed_gap_CB_raw_count,signed_bias_rrt_CB_raw_mean,signed_bias_rrt_CB_raw_std,signed_bias_rrt_CB_raw_count,signed_bias_ttne_sum_CB_raw_mean,signed_bias_ttne_sum_CB_raw_std,signed_bias_ttne_sum_CB_raw_count,mae_ttne_sum_CB_raw_mean,mae_ttne_sum_CB_raw_std,mae_ttne_sum_CB_raw_count,mae_rrt_CB_raw_mean,mae_rrt_CB_raw_std,mae_rrt_CB_raw_count,error_correlation_IB_raw_mean,error_correlation_IB_raw_std,error_correlation_IB_raw_count,frac_neg_ttne_step_preds_mean,frac_neg_ttne_step_preds_std,frac_neg_ttne_step_preds_count,frac_neg_rrt_preds_mean,frac_neg_rrt_preds_std,frac_neg_rrt_preds_count
SUTRAN_DA_results_subset_0.5_ltn_0.5_detach_ttne_multiclass_outcome,953.6285111767188,1.598441073535043,2,6976.861071277942,19.779664474902276,2,0.7757070501963834,0.004550286820468715,2,100933.3046875,12375.307796958345,2,93318.82243778996,10977.885564888793,2,-89957.56640625,12143.48173389199,2,-83110.71446646984,10075.795058042284,2,-100386.47265625,5113.868057073576,2,-80033.95023196963,4658.967027409432,2,-190344.046875,17257.360839509023,2,-163144.65795023198,14734.762085451684,2,483688.546875,2650.12573045262,2,431994.53395191906,3671.7111602550776,2,466687.21875,316.51867292862835,2,418611.6642766765,1186.7798684941313,2,0.9832702279090881,0.0022828419027440643,2,96488.20582032896,11507.411022311539,2,-86702.0835090679,10458.857854702545,2,-80760.53648249684,4780.311442056908,2,-167462.61324335722,15239.140666539717,2,432694.7684521299,3676.8455129944205,2,419338.27077182627,1308.152913361273,2,0.9830405712127686,0.0023556716569708893,2,0.4030353520283409,0.023666565135748243,2,0.07822206243872643,0.006814961011749329,2
SUTRAN_DA_results_subset_0.5_ltn_1.0_detach_ttne_multiclass_outcome,951.328890763391,5.268755715294181,2,7053.42240967243,7.493164732000133,2,0.774191082102093,0.002440969128029647,2,76844.7734375,5138.544978882641,2,71676.22437789962,4939.24256351439,2,-58333.865234375,3558.2248520555795,2,-55575.164909320956,2995.420038910982,2,-148869.1875,225.4344806770362,2,-123339.99831294813,818.5570690636138,2,-207203.03125,3332.7710364274953,2,-178915.15141290595,3813.9747221229472,2,489014.1875,1164.383897745123,2,437325.8203289751,2986.971738237276,2,471480.3125,923.3488737081586,2,423205.34458034585,449.5898839200118,2,0.9873579442501068,0.0012974907314078727,2,73956.1670181358,4892.460784465869,2,-58875.1547870097,3618.64981967781,2,-124383.59510754955,958.1007600565745,2,-183258.76339097426,4576.769666547539,2,438108.1400253058,2752.49023859989,2,424248.9278785322,589.133574912993,2,0.9872979819774628,0.0013647571016312597,2,0.408176645993083,0.03583134671028062,2,0.10691878944635391,0.0033782911791028387,2
SUTRAN_DA_results_subset_0.5_multiclass_outcome,958.8094474905104,5.698606653273937,2,6943.684633769155,3.788096184617471,2,0.7741520051863665,0.003672411659345562,2,177832.6953125,42691.8260306373,2,162059.6204133277,37751.57870204973,2,-166244.8125,42088.56450939407,2,-150610.09869253478,36434.18777112029,2,-20996.1728515625,12315.348732690349,2,-10900.663116828342,10545.445033474876,2,-187240.9921875,29773.228206315107,2,-161510.7549557149,25888.75213193624,2,485923.125,3101.989060717736,2,434709.49978911853,3971.0305641877303,2,466295.59375,145.17786101236302,2,416621.0780261493,227.28577107706883,2,0.9587142169475555,0.01531941005619423,2,164656.42513707298,38195.91971235145,2,-151813.92492619148,38662.68772811306,2,-12219.728384647828,10886.631511183776,2,-164033.6465626318,27776.065760335856,2,434809.37326022773,3971.90855759297,2,417940.15014761704,113.85284048322573,2,0.9580833911895752,0.015602594731338928,2,0.25373796683281635,0.12986378001969745,2,0.11096378043293953,0.010404850443801112,2
