epoch,composite training loss,activity training loss (cross entropy),time till next event training loss (MAE),TTNE - standardized MAE validation,TTNE - minutes MAE validation,Activity suffix: 1-DL (validation),(complete) remaining runtime training loss (MAE),RRT - standardized MAE validation,RRT - mintues MAE validation,Outcome Prediction (MCO) training loss (CE),Multi-Class Outcome - CE validation,Multi-Class Outcome - Accuracy,Multi-Class Outcome - Macro-F1 score,Multi-Class Outcome - Weighted-F1 score,Multi-Class Outcome - Macro-Precision,Multi-Class Outcome - Weighted-Precision,Multi-Class Outcome - Macro-Recall,Multi-Class Outcome - Weighted-Recall
0,2.8442182157342955,1.0456388480961323,0.3329757137124884,0.2865294076216458,1610.4905293831957,0.6549843579255706,0.5953813537338076,0.5080208317523677,8653.539776590578,0.78839979232592,0.6473012204422657,0.7278137429668264,0.545365768737365,0.6883278867447099,0.8060946871075377,0.7616162663983032,0.5702625426833952,0.7278137429668264
1,1.8887788089951114,0.3942877363700133,0.2570856078555422,0.279415269567296,1562.5795046138903,0.7083893785666586,0.5161311632385973,0.490387452001882,8425.079358912093,0.6462078915368876,0.6325029073958839,0.7269786986385699,0.5608570764635519,0.6926384690975586,0.7113625139958258,0.7338608565341036,0.5804115841479883,0.7269786986385699
2,1.758744298970911,0.3199172669239122,0.239296472295237,0.27069886232128765,1520.6347417840375,0.7211635417299053,0.5034876478141581,0.48241618352355514,8241.011753278292,0.6322282186582596,0.6321095433728449,0.7274070387464936,0.6021599844303426,0.7061721549325246,0.6810450397421278,0.731783363059478,0.606138500608196,0.7274070387464936
3,1.6784656443715802,0.2872538770488381,0.22394590199919495,0.25400576190846585,1432.5293184393718,0.7268608875098652,0.49375424452522804,0.48098009358684435,8260.88107495548,0.6177931779102813,0.6076281317349138,0.7385213830132688,0.6325657410206603,0.7242419570579525,0.6812993948427347,0.7385008633658062,0.6301234354020927,0.7385213830132688
4,1.6203565368285546,0.2665411519029966,0.20668818985701665,0.23020866138371177,1304.3443742917273,0.7331752841943905,0.4902404352978489,0.4857235834863708,8320.499401003724,0.6100173757009252,0.6179918360513296,0.7365536451731741,0.570754978638666,0.7027954709740225,0.7154040532611714,0.740319272110272,0.588445864952765,0.7365536451731741
5,1.572563468175527,0.2511222448045685,0.19408081043180983,0.2252805838601111,1260.938319572608,0.738915197475261,0.48601440701787996,0.47482571039111826,8138.580670228266,0.6028504779881979,0.6060290047125425,0.7374329358326148,0.6388018938374332,0.7255406913627102,0.6790086207306608,0.7408025263266672,0.6367368978601483,0.7374329358326148
6,1.5502122950095396,0.2421581041751176,0.1886515010192373,0.21961202153654688,1234.9416221466731,0.7410390074823944,0.4822626804062248,0.47644034075818054,8171.270713938806,0.6020184963853401,0.6015029766421807,0.7396713432325774,0.6384236529027568,0.7271763761108223,0.6790088381352338,0.7348020924552437,0.6333797961160007,0.7396713432325774
7,1.5338137210649851,0.2351905353389372,0.18573274389570635,0.21585573601224806,1210.2439371863363,0.743160505327222,0.48090314843069165,0.4808255640727447,8277.015250121418,0.5988885739586762,0.6006646695908208,0.7382645816875286,0.6123937394282547,0.71809430840264,0.6798997463692901,0.7317647824891501,0.6128734054415913,0.7382645816875286
8,1.5193789089043466,0.22990468154336222,0.1834950267100299,0.21532922997643728,1198.3667152339324,0.7456142431095192,0.4789740756903527,0.4750408007717642,8143.660676703902,0.5953598694776642,0.6045150126919925,0.7380055600643965,0.6239807217855036,0.7215981922579014,0.6771047578280983,0.733647911320365,0.622238537167621,0.7380055600643965
9,1.5091848613242427,0.22615444590750883,0.18136554381661338,0.21184992963912244,1197.8006151853651,0.7455053936225109,0.47719172507348145,0.47909606666805793,8227.28029787923,0.5940081918248411,0.6012652389281812,0.7383852217879234,0.6221028934774884,0.7214532375285186,0.6762430280307489,0.7306349335781792,0.6194783793657335,0.7383852217879234
