epoch,composite training loss,activity training loss (cross entropy),time till next event training loss (MAE),TTNE - standardized MAE validation,TTNE - minutes MAE validation,Activity suffix: 1-DL (validation),(complete) remaining runtime training loss (MAE),RRT - standardized MAE validation,RRT - mintues MAE validation,Outcome Prediction (MCO) training loss (CE),Multi-Class Outcome - CE validation,Multi-Class Outcome - Accuracy,Multi-Class Outcome - Macro-F1 score,Multi-Class Outcome - Weighted-F1 score,Multi-Class Outcome - Macro-Precision,Multi-Class Outcome - Weighted-Precision,Multi-Class Outcome - Macro-Recall,Multi-Class Outcome - Weighted-Recall
0,2.7544263379989995,1.022865267393328,0.33349864493460346,0.28597659332883074,1599.09328152825,0.6542005349039279,0.5983692979186597,0.5115678665879978,8781.019653553503,0.7996931249308868,0.6756531917799903,0.7184752287577605,0.5344737612447913,0.6779091346149487,0.8172780316659768,0.7679350889056996,0.5640366939576646,0.7184752287577605
1,1.8472981417672873,0.40265177368853217,0.2707765286777323,0.26672375138492593,1485.4675084992714,0.7002235327373725,0.520787856569128,0.47847489537169136,8214.185008903998,0.6530819825343126,0.6278798277948944,0.7281831689985365,0.5959307907030705,0.7050191889234863,0.6840138974906976,0.7288670314564856,0.5991202146140306,0.7281831689985365
2,1.7134724514195199,0.32494050460542445,0.2521410341865036,0.2655682630941901,1483.7649344341914,0.7259640649663065,0.5039455274549814,0.4716182373402592,8061.953181155901,0.632445386285789,0.6165963571705014,0.7302235572222898,0.5550259440281176,0.6938217798266297,0.7545841069022922,0.7431766773568208,0.5734885186859136,0.7302235572222898
3,1.6466330218420933,0.2875424943114879,0.2418247809931195,0.25005845620598594,1412.092731099239,0.7335803868875971,0.495528495809912,0.47771034036926296,8203.572219524041,0.6217372507385953,0.6200909237076554,0.7324259115639395,0.6104699355562719,0.7126303958981659,0.6846514361498753,0.7336095740031001,0.6102509387164936,0.7324259115639395
4,1.5986855768945796,0.2644664471495081,0.23058266729425045,0.23848670637103872,1340.3483891856888,0.7403978863753643,0.49175175995780873,0.4695128060591458,8040.935340780314,0.611884701886826,0.599330492654201,0.7383086519878094,0.6189757261489439,0.720097333308884,0.6831547092396452,0.7304704504118549,0.6149333595432127,0.7383086519878094
5,1.5625652984754574,0.25013009818083437,0.22006815378747044,0.23356301602719767,1309.7747126436782,0.7407687809236887,0.48832257222053566,0.47126420971952404,8097.398219200259,0.6040444730301581,0.600864701273373,0.7389335015042952,0.5975791202044297,0.7136876255788722,0.6962988131191955,0.7325918002140102,0.6003007464084581,0.7389335015042952
6,1.5366624429733795,0.2413402307976985,0.2082819435635262,0.21828492930237675,1223.9369273109924,0.7430914961753279,0.4867807026489599,0.4706041466674508,8099.71701473207,0.6002595662056694,0.6029476630797718,0.7394636317430215,0.5806105698977373,0.7083061143813019,0.7200450673713649,0.7416650374828013,0.591834429188717,0.7394636317430215
7,1.510504135189677,0.2344922466236635,0.19548696451462233,0.21507321728729056,1187.3862392747287,0.7473046116136474,0.4841171148833791,0.47081069983342944,8084.3355674275535,0.5964078090026886,0.603355433652562,0.7385515414758793,0.6486301163145423,0.7291586583587722,0.6808096776793383,0.7428173326889209,0.6450225516337751,0.7385515414758793
8,1.4882759216445438,0.22828407566884212,0.1856669241992327,0.20672078292424265,1163.184847013113,0.7454812641338332,0.4822871623968584,0.4606510586620477,7920.596794560466,0.5920377608013929,0.5953568935162701,0.7417815019506319,0.6487941426059189,0.7319268335523205,0.6811429961519752,0.7351698597451453,0.6406622678430338,0.7417815019506319
9,1.4809707240063763,0.2236428896306887,0.1828533017886637,0.2054332494156751,1156.3661324267443,0.7481997741432431,0.48220516298208715,0.46798434820263174,8023.201424639792,0.5922693713353231,0.5986143152015542,0.7430323261777492,0.6312429987866888,0.7264830880654178,0.697292023074786,0.7439295734859223,0.6267307441852329,0.7430323261777492
