epoch,composite training loss,activity training loss (cross entropy),time till next event training loss (MAE),TTNE - standardized MAE validation,TTNE - minutes MAE validation,Activity suffix: 1-DL (validation),(complete) remaining runtime training loss (MAE),RRT - standardized MAE validation,RRT - mintues MAE validation
0,1.9301319477326444,1.0671836226991724,0.39864108400845605,0.5283911793039939,19396.483637076228,0.8155671870407113,0.4643072420993942,0.4003779586800963,21816.30444836371
1,1.1472580441300024,0.50980953321001,0.29378201277652133,0.5005656426826132,18385.372682735648,0.8352504328795561,0.34366649940469796,0.3818886480494011,20807.916284538507
2,1.0346286590196496,0.43688590946055506,0.27572319878492985,0.49111147280092593,18027.51699000588,0.8479577299428644,0.3220195505172481,0.3726351298983135,20293.362806192436
3,0.9647329841101058,0.39402695504662383,0.26226096170542756,0.47493830461631026,17513.38240250833,0.8494062832984274,0.3084450680120238,0.371597783415546,20211.664040760337
4,0.9194603536196263,0.366714976961523,0.25183502951385833,0.463493584885729,17013.969194591416,0.8499620225694444,0.30091034891930496,0.3583759036504262,19467.977268273567
5,0.886366256071856,0.34809460782892654,0.24600705450698498,0.46168269584068194,17032.94469919655,0.8467480784510949,0.29226459324546744,0.35678113144611623,19433.896609837353
6,0.8662135472118294,0.3361626896878769,0.24217012092517834,0.45782926403586127,16763.96660787772,0.852456390542328,0.28788073650534995,0.35452598827436066,19295.56856750931
7,0.8447718223247408,0.32388869303988066,0.23841042136977833,0.43986892475933276,16207.672036057222,0.8513166370425485,0.28247270812528635,0.35462121890615816,19279.475132275133
8,0.8320402570279041,0.3166774781099681,0.23594412221617087,0.4355959973567938,16050.286968449933,0.8529553646062977,0.27941865866367344,0.3539682396154835,19301.888300999413
9,0.818356972876761,0.3109673073392677,0.23269537058556716,0.4292007257908951,15795.119733490104,0.8588143807870371,0.27469429497528225,0.3508978949652778,19119.858906525573
10,0.8104036562495097,0.30599430899448155,0.2312298385327139,0.4263534949570106,15687.592710170487,0.8597111418834509,0.2731795094463519,0.35793283362727807,19491.41759749167
11,0.7999282395204407,0.30032989436462754,0.22892598716723134,0.4114716814098324,15136.564373897707,0.8582996904394474,0.27067235969357356,0.35684998886225017,19434.537487752303
12,0.7925043547041364,0.29719342791174647,0.22715463998455987,0.42390311822549237,15629.770723104057,0.8588669119268078,0.26815628753186765,0.34664190383184523,18889.9956888105
13,0.7848281291398135,0.29317411306229507,0.22594096572328137,0.4228977066569298,15600.52863021752,0.861170100997575,0.26571305016738866,0.34650436840920784,18894.18710562414
14,0.7801470910680706,0.29068294858857757,0.22461659192665243,0.41153329067689964,15129.601254164218,0.8625351929930923,0.26484755062290866,0.34591712480709874,18857.514089751126
15,0.7683318276950932,0.2854359613083373,0.22244957112780187,0.4144122770153586,15285.75849500294,0.8599207640955688,0.260446293904303,0.34505179627792476,18800.985145992552
16,0.7685584189562962,0.2853048349669361,0.2213288857411815,0.41790717661485893,15378.935371350186,0.8601697128986625,0.26192469981303407,0.3440923853385876,18752.398824221047
17,0.7611251413635326,0.2820298068202028,0.22007642775120032,0.4100509724289021,15091.553674309229,0.85902551004005,0.25901890534405425,0.34558665226796736,18823.358181461885
18,0.7543141692409695,0.278335184536197,0.21849695686542875,0.40851472364601704,15039.093239271018,0.8590859352035567,0.2574820284933132,0.34083986814970973,18571.84432686655
19,0.7547734032230318,0.2797305004256646,0.21785723854755534,0.40507913687031527,14918.759945130316,0.858438768784906,0.25718566403960735,0.34120130679104205,18607.572957084067
20,0.7493718754161488,0.2757962285818351,0.21717436585960717,0.404829936893739,14927.25816186557,0.8600609188988095,0.256401282539562,0.34056497671406527,18556.93106016069
21,0.7469501252458387,0.276085455309261,0.21573389356599706,0.40471705235431366,14913.621634332745,0.8606500283610744,0.2551307755764749,0.3429646164021164,18689.99788359788
22,0.7455917836917232,0.27489929973238314,0.21567234948137337,0.40414907734650574,14845.893004115227,0.8618241567460317,0.25502013408091373,0.340698744534465,18582.700372330004
23,0.7374044560526606,0.27117471973817553,0.2144068936148781,0.4098510383368239,15105.216539290614,0.8613501565026087,0.25182284178872094,0.34439759700176364,18761.373623358806
24,0.7350147238532577,0.2691930804787011,0.2140538216945146,0.40757946124292693,14971.138859494415,0.8643294328244415,0.251767823455102,0.34217654165977734,18659.7637468156
25,0.7333016071386845,0.26846839496895064,0.2133935528535828,0.40248584242724866,14826.832216343328,0.8631458316110009,0.2514396598066282,0.34173379457396386,18630.04256319812
26,0.7332050147288272,0.2690456015843209,0.2127581480715342,0.4022992564116696,14812.672702331962,0.8629828559027778,0.2514012636482529,0.3414125436898332,18619.863766411912
27,0.7269019578878408,0.26545349204895263,0.21187531873350232,0.3976590057319224,14632.959749167156,0.8618739608594209,0.24957314703531774,0.34252043403925997,18671.823789927494
28,0.7273268355844911,0.2674125216924658,0.21140521157497896,0.40036687116493974,14753.91260043112,0.8597373356894841,0.24850910201341755,0.3399788095697384,18526.62919851068
29,0.7249890429472848,0.26486498787765594,0.21087238981992848,0.4047317639440035,14919.558847736625,0.8579058504188712,0.24925166597373807,0.3390662604258524,18478.08300999412
30,0.7241658142367874,0.2652992499659428,0.2105346619148613,0.3945920339827675,14545.42284930433,0.8644281798849941,0.24833190221584703,0.3369900604194224,18368.12165392906
31,0.7206646032094208,0.2630607248707251,0.20966808502576942,0.4045195582332084,14876.789339604155,0.8610132969806364,0.24793579366326707,0.34034946986607145,18551.755124436608
32,0.7190618173082046,0.26313896608016335,0.2092362583430957,0.39663062973067315,14615.758886929258,0.8632981145052543,0.2466865917404991,0.3378236334440219,18416.22763080541
33,0.7171776882346521,0.2621864845573342,0.2087319432100906,0.3987098438188933,14690.168449931412,0.8641236140964874,0.2462592593227808,0.3370880180776014,18383.44126984127
