epoch,composite training loss,activity training loss (cross entropy),time till next event training loss (MAE),TTNE - standardized MAE validation,TTNE - minutes MAE validation,Activity suffix: 1-DL (validation),(complete) remaining runtime training loss (MAE),RRT - standardized MAE validation,RRT - mintues MAE validation,Outcome Prediction (MCO) training loss (CE),Multi-Class Outcome - CE validation,Multi-Class Outcome - Accuracy,Multi-Class Outcome - Macro-F1 score,Multi-Class Outcome - Weighted-F1 score,Multi-Class Outcome - Macro-Precision,Multi-Class Outcome - Weighted-Precision,Multi-Class Outcome - Macro-Recall,Multi-Class Outcome - Weighted-Recall,ltn_ax2_term,ltn_ax2_contrib,ltn_ax2_residual_mass,ltn_ax2_min_survival
10,1.6605281794564963,0.24056375879772315,0.17692436427208622,0.20717030581251517,1170.588959041606,0.7430196412852113,0.4745936498663129,0.46121798307354905,7929.176752468836,0.5933059716498005,0.592615024738951,0.7473096660962828,0.665066653269545,0.7392871336814917,0.6961291095807648,0.7539455174489529,0.6614536973313199,0.7473096660962828,0.3502808721548707,0.17514043607743535,0.14475409861257266,1.1880903372230023e-07
11,1.654833347751544,0.23723152342676765,0.17517669734782015,0.20774698280604967,1170.891500728509,0.7448251436149222,0.47518560601144855,0.46388784874521916,7962.3791484539415,0.5922824293815878,0.5884145372639934,0.748825343066633,0.6475806754919131,0.7347419861542641,0.7023476066491035,0.7457262659708674,0.6405196474629863,0.748825343066633,0.34991418014793,0.174957090073965,0.1431023559240988,2.5915094070683153e-08
12,1.6447161439607834,0.2342702591538253,0.17408325353956963,0.20678776152334263,1169.4307268900761,0.7463043346284605,0.4734313393661962,0.463439081756162,7968.252808806864,0.5889716975655429,0.586832128953679,0.7476567351209686,0.6528867006544311,0.7358181510752736,0.6969807762700597,0.7480009860026849,0.6472361146178275,0.7476567351209686,0.3479191902032971,0.17395959510164855,0.14226586872039462,1.1264833510438166e-08
13,1.6399634735295052,0.2318504121837884,0.17385530317499792,0.20755034525918983,1173.670972964222,0.7468291361856484,0.47403110843702884,0.4652730414680974,7974.79371863364,0.5868338009662176,0.5903245019009531,0.7474561390054578,0.6596842294973555,0.7377049811914455,0.6973533804795732,0.7529561754672845,0.6553862223022344,0.7474561390054578,0.346785698504843,0.1733928492524215,0.1404804634150757,2.799928999763779e-08
14,1.6332297994363942,0.22928611611253058,0.1723141436790221,0.20571232444166615,1158.833090497005,0.7469963233062166,0.4730843581347423,0.46106609179592645,7914.567200906589,0.5850768639270724,0.5864881503460417,0.7481514714273797,0.6557824764074612,0.73709922287817,0.6965941698756112,0.7451577569065352,0.6483554637313128,0.7481514714273797,0.34693663452680296,0.17346831726340148,0.14026477216528013,2.8880116076379636e-09
15,1.6297215076064218,0.22754781750532296,0.1713526959437326,0.20544735953436133,1161.246818844099,0.7461564748133196,0.47167625128341145,0.4584831397124666,7877.541071717662,0.5859929360228883,0.5924913536987009,0.7471298669525483,0.6592591068547125,0.7374661465035611,0.6971604832493163,0.7533985551412343,0.6551049141175367,0.7471298669525483,0.3463036170637114,0.1731518085318557,0.13945947414451448,9.739947515186032e-09
16,1.6213776610306734,0.22563659304962355,0.17080637367343057,0.2061537102972089,1161.3464141168852,0.7486561001244536,0.4706653304089456,0.4656440545888477,7990.496357455076,0.5817344316981248,0.5888233157024041,0.7474230205566946,0.6606320058694348,0.7381182055005092,0.6960183268160863,0.7508009286717658,0.6556062005201979,0.7474230205566946,0.3450698646656155,0.17253493233280776,0.13832194092490616,8.403704754300634e-08
17,1.6174062613023104,0.22410037974722286,0.16969053631306752,0.20365166907289642,1148.8292698721061,0.7474009517097195,0.4701926922039873,0.46195627428363284,7943.983163347903,0.581052359920987,0.5849673404110005,0.7474745691713608,0.6457711640070154,0.7335602343141641,0.6970980776372495,0.7419598226062317,0.6384368111470723,0.7474745691713608,0.3447405912819699,0.17237029564098494,0.13813267424482212,1.6297315497126874e-08
18,1.6147594892767054,0.2233872810521951,0.16887959876489003,0.20416903021035698,1155.8388861907074,0.750320738412154,0.4702912587562256,0.46350856519775985,7975.3925853974415,0.580753747792639,0.5890145137392241,0.7483684942580299,0.6621654174319357,0.7391150674707602,0.6973618411130494,0.7484260240664196,0.6554590958555367,0.7483684942580299,0.3428952071000133,0.17144760355000666,0.13694570567348652,5.021097848612044e-08
19,1.6129030195566325,0.2223967197268496,0.16927198245680544,0.205593737194178,1161.822632345799,0.7484510291137991,0.47053550598184035,0.46203441351232394,7936.833025740651,0.5796200288294335,0.590011411410272,0.7472101961624905,0.6514155197215512,0.7351267713552561,0.6962911060998475,0.7477896615367396,0.6460389436412625,0.7472101961624905,0.3421575631615678,0.1710787815807839,0.13681327459573217,9.823696522914815e-09
20,1.6107685268806988,0.221509305616984,0.16899743795218553,0.20474428433478023,1152.5879876962927,0.7487967863078254,0.47105811728087404,0.46290888515359396,7964.661162376558,0.5780983919487197,0.5946563676238465,0.7474633250812321,0.6552570629362954,0.7364638463048163,0.6969715533319469,0.7487289973786446,0.6495072801404821,0.7474633250812321,0.3422105486929064,0.1711052743464532,0.13638732890383556,8.99712659929719e-09
21,1.6058282197050795,0.2203749107891286,0.16812861077597685,0.20347847922326523,1153.6593168204631,0.750652266915068,0.468564059761678,0.46260830405384895,7937.507527926178,0.5777499047741734,0.5882872497647523,0.747518416625104,0.6577118878030012,0.7374775676970757,0.6938691949821477,0.7454730506936686,0.65094342011477,0.747518416625104,0.34202147213488643,0.17101073606744321,0.1362639725175218,2.8452486589003456e-08
22,1.6070008392517383,0.2192919583296811,0.1683159553330149,0.20433809966818692,1158.6139549943337,0.7496199160886656,0.4708663565519999,0.46211439061361703,7941.439015703416,0.5777736020511424,0.5914156053644063,0.7481839252438414,0.645997614619746,0.7340149724005316,0.7004507164997958,0.7484721772023719,0.6408578126454485,0.7481839252438414,0.3415059329578157,0.17075296647890786,0.1354559468237694,1.7885141978535302e-10
23,1.6031907287222393,0.21824128626013647,0.16817808244928453,0.20366582365624242,1148.988311478064,0.7496789058705683,0.4702065983820244,0.46064690862714,7924.780055042901,0.576017299457591,0.5958349182514266,0.7477826876941849,0.6503793354180146,0.7348287437951274,0.7021506238689731,0.752997586961362,0.6460086469269223,0.7477826876941849,0.34109492405984526,0.17054746202992263,0.13509128186521094,1.1664648136289202e-09
24,1.5996934876463118,0.2174399450377247,0.16680325827280268,0.20439166476160303,1155.6150882305326,0.7500847792845434,0.46958938908912023,0.4644575299656235,7988.042350655658,0.5753159294202483,0.5941775721679213,0.7474614523838127,0.6614993163455956,0.7383873708339361,0.6968147392531735,0.7531440826863518,0.6572120467037248,0.7474614523838127,0.3410899321267591,0.17054496606337954,0.13469081915385978,5.014546555770494e-09
25,1.5931928478754485,0.21602709817330865,0.16635553454484284,0.20245334649329164,1146.9793103448276,0.7498264099684313,0.4679619692839109,0.46050577779717095,7917.939711834223,0.5732481002631272,0.5945294951280962,0.7481955763676099,0.6567197661421184,0.7373774170190632,0.6994700201919635,0.751187466356391,0.6510479090354949,0.7481955763676099,0.33920028721968803,0.16960014360984402,0.1344743022893572,2.354262340631408e-09
26,1.5928009980352673,0.2158628107660268,0.16682242951493645,0.20187263803727537,1144.347223571313,0.7511648555123847,0.4678250160619352,0.46206648735353933,7943.708078355189,0.5726887791819827,0.5927752160863891,0.7473614394188626,0.6546256865555554,0.7361915844561341,0.6974965836917993,0.7503930588879556,0.6495367576037901,0.7473614394188626,0.339203922573984,0.169601961286992,0.13391284971393247,8.09254515477106e-15
27,1.5938519099231303,0.21565570854223692,0.16663297569412275,0.20509545139573973,1161.6635907398413,0.7502195961328315,0.46854893270240733,0.46389534845115954,7979.104937672008,0.5734397327450252,0.5944231356620325,0.7488229089042922,0.6553649797770005,0.737309569183712,0.7006848594915881,0.7523000844274965,0.6500941219226987,0.7488229089042922,0.3391491192773249,0.16957455963866244,0.13358567861189857,3.94708443707259e-09
28,1.5891027566949292,0.21494822635056351,0.1661312649875174,0.20403044868754552,1151.9759106362312,0.7495999366348955,0.46800260732953364,0.46086137650254977,7929.521256273272,0.5706892212599339,0.5958578027296321,0.7472184513413731,0.6511248082413577,0.7349309656700894,0.6986569603905634,0.750394688674885,0.6462855335086105,0.7472184513413731,0.3386628738874514,0.1693314369437257,0.13348264490204625,2.327608328300812e-08
29,1.5872545632032247,0.21427741102301157,0.16519214644388863,0.20274710967854542,1147.7216771895742,0.7499149835706047,0.46684558458141323,0.4601760871668589,7909.50066375263,0.5711866135339765,0.6005469271718674,0.746455568779326,0.6634464883399529,0.738422177171132,0.6948729466412124,0.75202839344673,0.6592151445221242,0.746455568779326,0.33950561157168724,0.16975280578584362,0.13338367339532228,7.112716637891481e-09
30,1.584268306574878,0.2136465416416614,0.1648274277221169,0.2032359541475686,1150.4652744050509,0.7511046207200097,0.46624805862028923,0.4608297769510381,7922.394430953537,0.5701903160551244,0.591791420668407,0.7465356423346687,0.6532795597533798,0.7353606879608634,0.6946211396732952,0.7461957262845736,0.6472625538729327,0.7465356423346687,0.33871192767246233,0.16935596383623117,0.13342612960304207,1.9805602491373975e-08
31,1.5869316616530955,0.21318217403305,0.16642823093984077,0.20242545233009046,1146.600356159948,0.7506664956061802,0.4691651522363784,0.46100135125136593,7917.622146673142,0.5693219413418742,0.5957337166858913,0.7476994301736439,0.6472626050374669,0.7341035199714883,0.7000544298295384,0.7495437868119098,0.6423433963448165,0.7476994301736439,0.337668327052565,0.1688341635262825,0.13253029538924702,2.4489354544243724e-08
32,1.584359440401461,0.2130634564156892,0.16604632733819577,0.20146350388158693,1142.165452485025,0.7510227464599016,0.46781098309176916,0.45977590522932854,7900.818649830015,0.5687941055987361,0.591046252257619,0.7483433111930624,0.6564777899522253,0.7374712326514118,0.6974601711493172,0.7483028948735385,0.6501591692914658,0.7483433111930624,0.33728913539612787,0.16864456769806394,0.13281326379472688,2.914622143634915e-08
33,1.587199337824562,0.21301884045438654,0.16571565568667546,0.20296568312420318,1149.025352112676,0.7513958345981059,0.46932840927024566,0.46437269139486703,7986.5638335761705,0.5699184864274496,0.5946979865453497,0.7471227873795465,0.6537669840498134,0.7359353638822714,0.6955713133015325,0.7472635783783418,0.6478201482291422,0.7471227873795465,0.3384358986506801,0.16921794932534004,0.13259269039493782,2.8167560728320495e-08
34,1.5824693112507375,0.2118054748837941,0.1645504472689075,0.20148237171886382,1139.6099077221952,0.7513491170622875,0.46643011983946936,0.4594215218913156,7906.121418164157,0.5700987424018115,0.5964696957336693,0.7469102659361107,0.6450046407857731,0.7330024051432554,0.6971092785961049,0.7459376848610872,0.6396758347351835,0.7469102659361107,0.33916905451808455,0.16958452725904227,0.13279387131112919,1.1262713428550342e-08
35,1.5784740623461424,0.21127035349783813,0.16523206576197988,0.20286909106172596,1146.9218067022825,0.7500493854154019,0.46729187319088267,0.4642043778362524,7989.046333171443,0.5660584591240925,0.594777548643152,0.7478182259288169,0.6515548163351191,0.7356010741153927,0.6982104375571625,0.7502016660735876,0.6465774413944364,0.7478182259288169,0.33724262292039464,0.16862131146019732,0.1317497006171113,4.186272661854673e-09
36,1.5782444568780751,0.21078329243471283,0.16506122904636802,0.20320340601664946,1149.164578274243,0.7515370543573944,0.46651617569859916,0.4654040047125425,8000.084960336733,0.5667650423855823,0.6040104870196394,0.7469659538566087,0.6527257824697509,0.7353124593425254,0.6980653074563404,0.7523836332782459,0.648580696198444,0.7469659538566087,0.33823744035684145,0.16911872017842072,0.13216587389714618,5.871009989277809e-08
37,1.578030072549391,0.21076876591869007,0.1648637898123035,0.20132108357648584,1142.5675894447143,0.7512836650831715,0.4672784086691557,0.459877106794864,7910.039436619718,0.5666382019380494,0.5976111331919317,0.7479772750938909,0.6534117455166777,0.7362543204391112,0.6995256764799774,0.7527340671997237,0.6488151074077743,0.7479772750938909,0.33696181256566526,0.16848090628283263,0.13172469819901433,1.8703509852002753e-09
38,1.5770948915439245,0.210213478246825,0.16417108672896963,0.2021731894939139,1145.4019750688035,0.7512505240901226,0.467928165250276,0.4624377969053545,7958.871426258702,0.5660364236352007,0.6012277700415857,0.7478089313695397,0.6608056019160451,0.7384118631725592,0.6981772741355651,0.7547563523380932,0.6567416674303801,0.7478089313695397,0.3374914782639791,0.16874573913198956,0.13172354206949824,2.7127153856554287e-08
39,1.5717162202448534,0.21000113715169696,0.16416519744729502,0.20210622571636716,1145.9704063461227,0.7511154108107698,0.4652303362474639,0.4631077903980998,7965.8915331066855,0.5643129756332502,0.5987997031895034,0.7472571482756302,0.6516576373045662,0.7353416276009093,0.6970435551466737,0.7511421298963762,0.6473110805424239,0.7472571482756302,0.3360131471114751,0.16800657355573756,0.13192231832457893,1.1001504152119423e-09
