epoch,composite training loss,activity training loss (cross entropy),time till next event training loss (MAE),TTNE - standardized MAE validation,TTNE - minutes MAE validation,Activity suffix: 1-DL (validation),(complete) remaining runtime training loss (MAE),RRT - standardized MAE validation,RRT - mintues MAE validation
0,1.9529059921686178,1.0470044642780267,0.3997542852985448,0.5226122157003233,19139.465255731924,0.8186130602173354,0.4650709729956983,0.4263559349279835,23223.965824025083
1,1.1994865830041772,0.5014825583812211,0.3007626412757512,0.49316025901583627,18201.684029002547,0.8388976153733099,0.3602859745485282,0.39856028795102144,21692.129649225946
2,1.076564301984811,0.4308507449481181,0.2798953064743628,0.4778848925034906,17437.39510092103,0.8485748273074663,0.3301106423232996,0.38486207561728397,20965.096923378405
3,1.010961927496901,0.3952938603196398,0.2657895533128592,0.47387741959003893,17421.460944542425,0.8507095148533951,0.3154510272707685,0.38270894476135364,20842.358142269255
4,0.9669203395753818,0.37235441192003627,0.25641956488633977,0.4691726173252866,17241.265138154027,0.8501925998263888,0.30452665418012764,0.37358818973673574,20328.13325494807
5,0.9358488454900938,0.3572070426234631,0.2501172022572879,0.46031846501139034,16955.52514207329,0.8534108497758671,0.29525556735297354,0.3774075337117872,20556.89155398785
6,0.9110367317745305,0.3422604796234343,0.24561663850160975,0.4467516522909318,16486.751165980797,0.8525087781543945,0.2902156033299186,0.3716424205315807,20243.74054477758
7,0.8936198363109816,0.33242826560821653,0.24210398107019712,0.4389985009966564,16171.24609053498,0.854454296186067,0.2863068973009115,0.37256505249669314,20315.3282382912
8,0.8797919275618645,0.3271617309940646,0.23883222314444455,0.4263548943521274,15733.965432098767,0.8559249528080908,0.2812674959952181,0.3699852137759039,20167.161277679796
9,0.8649356916406685,0.3189668202054538,0.23611211879500027,0.42115843793632424,15485.09786400157,0.8598731846615961,0.2775710052971182,0.36869289032646235,20089.72667058593
10,0.8519568341465953,0.3112167078639646,0.23393505830376127,0.4151304537657077,15319.301116990006,0.8613904877875147,0.2746423778115395,0.3706601528053351,20189.924358220655
11,0.8418092637973893,0.30693089480870944,0.23108261127643825,0.41506676334692827,15315.069566921418,0.8611394578327087,0.27188321653765196,0.3598280451985964,19606.194944150502
12,0.8337014553875759,0.3028129579551915,0.22930711409701823,0.41454963302836567,15228.726631393298,0.861717515661743,0.2697052937876842,0.36159472771072165,19715.03507740545
13,0.8266314472711198,0.298699436376461,0.22772366305970845,0.40327183601787553,14867.682853223594,0.8637599866576646,0.2684459944363672,0.36078810201260286,19663.320870076426
14,0.8191636034687485,0.2949859332935563,0.22599115140946308,0.39688456612149103,14647.11173819322,0.8619806019437096,0.26665396156916427,0.36305447622721926,19794.24307270233
15,0.8085488243536516,0.29037079077249034,0.22396960044075329,0.40636604214891975,14948.669253380363,0.863598733281893,0.26279039561841927,0.3557113118202528,19389.153047227122
16,0.8060010071832184,0.2886229695804814,0.22241850834935437,0.40166550983337007,14814.269253380364,0.8617350260416666,0.26347146295361384,0.3577973075925007,19496.977307466197
17,0.7989422837768603,0.2850829578445623,0.22121690131934085,0.4014821173092115,14792.178404859886,0.8637073837540418,0.2613493518722842,0.3551720782352293,19357.476621595142
18,0.796399501143578,0.2848793146752265,0.21978080770158467,0.4039713541666667,14908.016774446405,0.8657993000440917,0.2605951570651748,0.3624637161963551,19769.162296688224
19,0.7881456397730728,0.2805351717251595,0.2184062625126779,0.4065097133809156,14998.971271800901,0.8645998390193269,0.25818304719876345,0.35360866683430703,19275.776601998823
20,0.7890552047838612,0.2799572545486184,0.21846468137069183,0.39724334950029394,14657.812267293748,0.8661008517508083,0.2596402175981423,0.3593880969030166,19588.048442092888
21,0.7828925233275913,0.2777026882833074,0.21687077406244964,0.39944815032976927,14706.8413090339,0.8646630629730673,0.25738624754277145,0.35695558937068267,19453.7374877523
22,0.7790864217430821,0.27639750655168277,0.2156238054920887,0.4006571559468695,14777.458279443465,0.866818346744562,0.2562090330363067,0.35087697580237726,19134.336978248088
23,0.7792960539880591,0.2760524670578843,0.21573673074241717,0.4040082407866696,14889.358573388203,0.8679713047931364,0.2566027065336144,0.35617458336777996,19409.602194787378
24,0.7740110390612325,0.27338750683775515,0.21430400471702266,0.4003451984815917,14763.96598079561,0.8618010487856408,0.2555241023765462,0.36025758773561506,19645.68982951205
25,0.7678605757163236,0.2709965878939928,0.21302356685403745,0.40313469529642487,14861.44589457182,0.8659022094080688,0.25316220250996674,0.3543407298900463,19317.407329022142
26,0.7671360208136161,0.27039249365139156,0.21251370879269693,0.3969328990759112,14644.831667646482,0.8663475758744856,0.25354041086749224,0.3530711196998089,19240.712678816384
27,0.7663113338446542,0.2702372482624547,0.2123159991349546,0.40247181259415415,14804.723809523808,0.8653514936067019,0.25317436342235644,0.3519996495053461,19193.859611992946
28,0.7633878724141554,0.2686360633018248,0.21161440956088068,0.39520378494038433,14569.214344503234,0.8631940569196429,0.2524993071875602,0.3543346299626139,19316.35132275132
29,0.7624911091357564,0.2678950097540329,0.21173579360250394,0.39751949680335097,14659.988242210466,0.8646827980324074,0.25227491032086946,0.3502659424832819,19089.287399568882
30,0.7612101177810502,0.26754675221667396,0.21109340732280737,0.3992656548537625,14731.784126984126,0.8643731370103983,0.2521778675829729,0.34958307354818857,19063.493004115226
31,0.7550302070323203,0.2649764941310434,0.20957640827075816,0.3940810753554894,14537.172957084067,0.86673467009296,0.2500609037551013,0.3555763598962926,19379.490966098376
32,0.7566164635752436,0.2659189800109983,0.20965658378171323,0.4084816763921039,15066.090378208897,0.8632440763245884,0.25059972915996953,0.34956283614188344,19049.589339604154
33,0.7530450246363972,0.2650940195893793,0.20869947507463651,0.401398691831092,14797.108524397414,0.8616339825378454,0.24890618925464564,0.3529848595495297,19244.78620419361
34,0.7511865416290618,0.26290389166730327,0.20914365491336415,0.4037394851603836,14867.255183225554,0.8629321906231628,0.24879605937340415,0.35151316235164975,19164.831981187534
35,0.7509227854704782,0.26404313224610115,0.2083588851423099,0.3997111648478836,14715.802312365275,0.8632579985119048,0.24818280843731752,0.35064320505401236,19117.923731138544
36,0.7487947261632423,0.2631545615000037,0.20770452482199595,0.39894734628756984,14721.019635508525,0.8616890971762934,0.24761201957456744,0.3482771149668394,18984.55967078189
37,0.7477488655094816,0.26159553068652047,0.20712299367010034,0.39956810360863093,14743.834136782285,0.8628217460547105,0.24874730468917416,0.3483726326540454,18993.58087399569
38,0.7442924499885416,0.2597065307550296,0.20739309263173317,0.3955938573587228,14591.297668038409,0.8641415550595238,0.24698816237498228,0.35022360181051587,19090.510209680582
39,0.7456102646817234,0.2610365076218279,0.20681790582438622,0.39852637953088255,14700.457613168724,0.8633419622189153,0.24755176974221083,0.3467512360605894,18901.526474622773
