epoch,composite training loss,activity training loss (cross entropy),time till next event training loss (MAE),TTNE - standardized MAE validation,TTNE - minutes MAE validation,Activity suffix: 1-DL (validation),(complete) remaining runtime training loss (MAE),RRT - standardized MAE validation,RRT - mintues MAE validation
0,1.9125458295442468,1.0455067415596175,0.40072020841616446,0.5186691191668198,18994.992428195237,0.8189482190428072,0.46631887545779954,0.4275264315979239,23296.54244595505
1,1.1624876475633126,0.5009388896552,0.300939119347958,0.4955262564876906,18285.71894420969,0.8390166412134852,0.3606096394476846,0.402134263618409,21893.39216363525
2,1.041446155328362,0.4308267556200954,0.2802335399211761,0.48002297245315084,17578.519924061486,0.8479591045838691,0.33038586018414334,0.3882680808492559,21149.54762692143
3,0.976980348552656,0.39524820942116384,0.2659010411149656,0.4797627830470329,17584.456101414664,0.8499969140409701,0.3158310973392011,0.38682037134852104,21055.895743768757
4,0.9326905312956687,0.3720653756145026,0.2563231856705253,0.4768076543266581,17500.533127564457,0.8495317954253169,0.30430197314035184,0.37609770433354767,20471.662009920998
5,0.9023331988567843,0.35693721309724646,0.2502366249977982,0.4668693591539592,17158.32686386184,0.8531172492191806,0.29515936034133067,0.37842290269612344,20615.922532916895
6,0.8778335928543234,0.3419292713967984,0.2457598577192211,0.4493355140777145,16583.03564945802,0.8514145892660298,0.29014446261721344,0.3765925342756752,20511.539626431502
7,0.8608605416964588,0.33210543241807283,0.24240784017737008,0.44243624265111153,16287.158660052666,0.8538421625252618,0.2863472671624635,0.3726775646472534,20330.741448955847
8,0.8474187418398065,0.3269087476976987,0.23915450793448662,0.43313785337819216,15971.894087819217,0.8570476127595076,0.2813554864645378,0.37352656221293407,20359.625912180785
9,0.8327694455844855,0.31871081998449136,0.2364265282512832,0.4301988721178578,15779.78544185192,0.85784716321422,0.27763209772240777,0.3706304255465736,20201.48880641803
10,0.8201915915109521,0.3110934484948559,0.23440120380873963,0.41587395795057874,15321.385373262294,0.8615703369006062,0.27469694161302993,0.37196180156852837,20257.681190519936
11,0.8098303363614695,0.30670532717319865,0.23148122007103175,0.4234921142981812,15622.10988547982,0.8602292365193827,0.27164378797279254,0.3629470693436524,19767.083035090942
12,0.8021665849842622,0.3026184479130847,0.22994788815515543,0.42436960316002204,15582.636124686142,0.8611759082766857,0.26960024816862843,0.36220033902489435,19741.071967664888
13,0.7949082188098034,0.29826975158389457,0.2282561137104483,0.4102181485968216,15087.857686324944,0.8622044655980158,0.2683823536555969,0.3637523611174904,19834.281114581423
14,0.7878416112410985,0.29483225894945914,0.22674345129335935,0.402887775870384,14869.08076673403,0.8598820302452691,0.26626589955020474,0.36381364969915486,19834.2472509033
15,0.7772881330741237,0.28987610690459187,0.2246136286742635,0.4107060889559985,15087.738536346378,0.8629555019061179,0.2627983988032072,0.3574000221040786,19489.370773470513
16,0.7747300401750403,0.28830487773896757,0.22303989618362677,0.4048389272919346,14940.949525384285,0.8615699780681609,0.26338526606559753,0.35969708800293954,19594.66549084451
17,0.7676501585211499,0.2847808895393225,0.2216114612488911,0.40292627859176927,14840.370638740891,0.8627760139169576,0.2612578073825956,0.3569869700762447,19446.28990385204
18,0.7650456980664901,0.2844163046968768,0.22023471038449893,0.40612555690795515,14987.5547259477,0.8651435186248393,0.2603946835456597,0.3633003040028477,19810.112482087086
19,0.7568567212098818,0.2801861864832875,0.21879026401192417,0.40917900571835386,15093.522954253169,0.8646106524435054,0.25788026954686755,0.3568006283873783,19444.886442525567
20,0.7576295137405396,0.27953679196326336,0.21873449099755213,0.40022584914109866,14762.587024312574,0.8650937844479147,0.25935823108335276,0.36276614602471063,19773.33527343989
21,0.751333678030295,0.2771528997111096,0.2172204794648299,0.4005914994029028,14763.811133566049,0.8638398803509094,0.2569602992514084,0.3601087047009921,19628.363613203503
22,0.7480220022059533,0.2758967390161323,0.21608438328796045,0.4037414741410987,14893.135266091003,0.8662689607064119,0.25604087786988405,0.3555177665120338,19379.44425745606
23,0.7480904538429642,0.27562348822534644,0.216123113087539,0.4058413616112438,14936.784292975686,0.8667475714220099,0.25634385203960175,0.35981636390777144,19609.990686508663
24,0.7427380431595267,0.27287812563692887,0.21472622806842798,0.4051348922928532,14943.701262784005,0.8603082514238471,0.2551336886834201,0.36239604624058425,19760.04566109376
25,0.7372792334205305,0.27068221732553643,0.21358934715156644,0.4044254805484108,14902.935665380612,0.8641158225013779,0.2530076688733594,0.35736654303692816,19485.655802559864
26,0.7364721202925081,0.2699156432503069,0.21301771058090802,0.4005373515869006,14774.840658950334,0.8652625074637149,0.2535387658773918,0.3551927360830424,19359.626480494822
27,0.7354241988408529,0.2696371097876734,0.21275340506462467,0.4055578839794231,14911.688799069141,0.863940066369649,0.25303368373163815,0.3542615658873783,19320.993040602607
28,0.7323678608598381,0.2680876520126591,0.21214584184104,0.3967410837313981,14624.67531385878,0.8627638136138159,0.2521343655814198,0.3567843373943597,19450.68465674567
29,0.7318980406070578,0.26746504342761535,0.21229205689273284,0.399735038122359,14741.68686386184,0.8639089197133933,0.2521409406370504,0.35239689308515526,19205.33352930369
30,0.7302570774637419,0.26693735808881475,0.21141938570898527,0.40140009243523794,14793.550968216057,0.864119051993386,0.25190033317546484,0.3516409766557964,19172.155904219486
31,0.7242421003344665,0.26446671272426564,0.21003995431721398,0.3948617705654051,14560.872381652274,0.8643749712934043,0.2497354326623734,0.35821855479514975,19517.376035274665
32,0.7259694574208095,0.265415997597678,0.21007372992446055,0.4117280437603344,15173.843836119786,0.8615233298502664,0.25047972880093655,0.3534133218698328,19256.07636964909
33,0.7226419939329631,0.264617109630362,0.20928450543024696,0.4003526964105273,14760.668082552515,0.8608721924949476,0.24874037933947524,0.35488780027099026,19347.370337436463
34,0.7206113004946036,0.2624196138081132,0.20964561687741534,0.40510051614458936,14904.278924612652,0.8614832123828771,0.24854606889818903,0.35435579528752525,19318.40309633168
35,0.720464418487489,0.2636085745402638,0.20893749968385247,0.4013447604721661,14786.768198909915,0.8615795230112071,0.24791834484727404,0.35293926832629063,19247.980442158125
36,0.7179952552045774,0.26255435108858216,0.2081887484484332,0.4014051878559618,14811.563936554596,0.8613846769933861,0.24725215559749394,0.35141645519474557,19153.00285871762
37,0.7172882727881584,0.2609486366420704,0.2076631780935679,0.4011794822478413,14801.826247780024,0.8615821783713026,0.2486764595473074,0.3520886201313614,19194.43444179068
38,0.7138401289531804,0.25912097306647647,0.20796827530505888,0.3977070965575051,14654.137968032335,0.8627007308699247,0.24675088074513737,0.3529466602746647,19241.178859697473
39,0.7152463489191659,0.2605940360447456,0.20733884135757494,0.40153336280543817,14810.308472043604,0.8621049972441668,0.24731347268464796,0.3493926043197685,19041.65657664278
