epoch,composite training loss,activity training loss (cross entropy),time till next event training loss (MAE),TTNE - standardized MAE validation,TTNE - minutes MAE validation,Activity suffix: 1-DL (validation),(complete) remaining runtime training loss (MAE),RRT - standardized MAE validation,RRT - mintues MAE validation,Outcome Prediction (MCO) training loss (CE),Multi-Class Outcome - CE validation,Multi-Class Outcome - Accuracy,Multi-Class Outcome - Macro-F1 score,Multi-Class Outcome - Weighted-F1 score,Multi-Class Outcome - Macro-Precision,Multi-Class Outcome - Weighted-Precision,Multi-Class Outcome - Macro-Recall,Multi-Class Outcome - Weighted-Recall
0,2.963281304702251,1.0286897828019934,0.32704273475741846,0.27281469833277683,1516.3715719604986,0.6727279507459628,0.6083656586706638,0.509967909558645,8657.831309697263,0.7673732254367608,0.6437468934024405,0.7302860208967743,0.5473943232757493,0.6919091662332176,0.7938514587384922,0.7547448447659144,0.5682647092040624,0.7302860208967743
1,1.9887381681852792,0.3767533976606716,0.2593057873884778,0.26509020871592703,1479.8267119961145,0.7106640719857941,0.5233011075113652,0.4734020112729177,8093.2185850736605,0.6438584365832383,0.6271320507907358,0.7281843305280096,0.603220370141866,0.7070597370100772,0.6890016349402032,0.7324843303667685,0.6040462487224246,0.7281843305280096
2,1.8538854536572857,0.3030356397334288,0.24401170043991163,0.2489312474388356,1400.8981706329935,0.7318511859139752,0.5074879427236565,0.4654866793365256,7970.611494252874,0.629206571551646,0.6121289631647644,0.7343151052635123,0.6075638166773539,0.7135424946566233,0.6898618277446836,0.72826839650236,0.6049455678591791,0.7343151052635123
3,1.772045234339477,0.269390319920415,0.2286410616633631,0.2352472928729435,1309.7389671361502,0.7367555785954953,0.49996458251888937,0.46778790333596404,8013.211850412821,0.6187069802682781,0.6041501060511778,0.7379666285127173,0.6358483868657294,0.7242336635892204,0.6885967958846196,0.7440598001346268,0.6321671935012391,0.7379666285127173
4,1.712682261004956,0.2522291917596343,0.21520732604408052,0.2262403683618413,1273.019653553505,0.7372302240165128,0.49577453873566624,0.47186068830818967,8091.42250283309,0.6099512262060445,0.597211603402744,0.742447825374067,0.598516938776183,0.7165040364402263,0.7039918980177614,0.7394556650250478,0.6026691308597336,0.742447825374067
5,1.6566760640525253,0.2413701966250613,0.199836386665261,0.21775129409945665,1215.2827586206897,0.7414343279504614,0.4893987874924784,0.46540759152842703,7952.616998542982,0.603435202176578,0.5979254686930853,0.7449859117491578,0.6427305783386602,0.7317961309239488,0.6924988731613291,0.7451079237226774,0.6368457655619112,0.7449859117491578
6,1.6180894843925386,0.23392665035714058,0.1855848551942752,0.21322197564427514,1197.0542334466568,0.7437575174918043,0.4835289328981786,0.46465249267696696,7958.526922454266,0.5998289257111634,0.5946092350845374,0.7444293132708784,0.6403938490281119,0.7309950413587797,0.6892035693660108,0.7413735569346861,0.6340151725287504,0.7444293132708784
7,1.599323005806765,0.22767727154158277,0.1807525988624117,0.21207757387536424,1188.04468188441,0.7450641856256071,0.4817761832396307,0.47068430162738284,8052.8339323296095,0.5973192234936904,0.5926166847529141,0.7440213030975666,0.6334147114138982,0.728528287013002,0.6919555604992934,0.7375838902607305,0.6262423697969076,0.7440213030975666
8,1.5855756050207206,0.22352855665796606,0.17738707133254708,0.2065713668460114,1168.7048081593007,0.74733283185102,0.48153147374737193,0.46604216150892425,7995.518860288166,0.5939000902708466,0.5918502918778836,0.7445867870253424,0.628728825840446,0.7276429280122336,0.6914640091340317,0.7402879719653939,0.6240764855068096,0.7445867870253424
9,1.575190223709366,0.21930279932122612,0.17523362205953463,0.20694208353569693,1156.0303059737737,0.7467297724927149,0.48106323411831486,0.4670043767453861,8010.984749878582,0.5917850200902428,0.5903572871767241,0.7451713548794056,0.6501542922526979,0.734308609947882,0.6907932496640173,0.7416319748703706,0.6418839206258423,0.7451713548794056
10,1.5628537771969857,0.21560415266269056,0.17269939346756985,0.20496645941787578,1159.777626679618,0.7507435676830378,0.4782084894515354,0.4597949361036911,7884.620754411527,0.5900518616231588,0.595921831839637,0.7446917172430833,0.6293502617209007,0.7276685977945367,0.6942060087513156,0.7430768412848537,0.6252474511945033,0.7446917172430833
11,1.5596703530768672,0.21362148845821796,0.17218883913671654,0.2044234125286471,1144.9431115428201,0.7488124971542618,0.4797443871623313,0.4687725287609276,8031.145734175166,0.5879248807636591,0.5930075587550085,0.7437420396767879,0.6523556038646532,0.7341002487262155,0.6871956429273244,0.7439431674238344,0.6461455664112249,0.7437420396767879
12,1.5563419246991006,0.21146852961746898,0.1713656235993261,0.2033792044596512,1138.928152824996,0.7499954942478144,0.47935566486867925,0.4643789757334416,7985.034547514975,0.5887056664293687,0.5883211614785697,0.7426331341116207,0.6277432022054892,0.7263301027905548,0.6853931998651938,0.732151808923344,0.62055228918935,0.7426331341116207
13,1.5453761372516845,0.2091215713577863,0.16969658382589647,0.20196482809843977,1133.1626355836165,0.7511474846519852,0.4771959484284799,0.4616913241978812,7948.4886514489235,0.5848856019462354,0.5941995080667193,0.7437267789593958,0.6445963973074827,0.7319434222484494,0.6873286725887583,0.7440043272671519,0.638954570275707,0.7437267789593958
14,1.544074143442882,0.20760361806175412,0.1690838486341947,0.19952097629215487,1124.7570017807998,0.7514057946818844,0.47797037098975576,0.46764546820930974,8029.885316496681,0.5849696087634423,0.5944249142484216,0.7419105385713739,0.6536891911666193,0.7334679045146826,0.682433799483977,0.740779973773149,0.6476211180361596,0.7419105385713739
15,1.5397710692600386,0.20561785847169056,0.16847323048749618,0.20063533477264447,1132.7729318439372,0.7518627728114375,0.47730591957121205,0.46564020098500486,8014.956127570017,0.5844688821561943,0.600788103486219,0.7420852825604809,0.6577799405900633,0.7346227050496673,0.6845756634338228,0.7493328903758958,0.6551520963810092,0.7420852825604809
16,1.5337474975712906,0.2040028143343488,0.16692535832700645,0.19856519360979996,1125.3581997733527,0.7525988704316415,0.47580563803837145,0.4639171064913186,7965.169370244455,0.5834215925069604,0.5939683511223591,0.744052212422088,0.6240032311995513,0.7259085004332968,0.6890831073161053,0.7416691859070927,0.6217260050627637,0.744052212422088
17,1.5285206259884072,0.20239333348822663,0.16596711304633927,0.19749031974714668,1112.808936376882,0.7523616070073458,0.4750181374156616,0.4647879913167041,7992.0676056338025,0.5821896188798741,0.5917598804031083,0.7445302340550173,0.6438175562290184,0.7324461317960134,0.6867606100926721,0.7446859274506896,0.6385786018956879,0.7445302340550173
18,1.5268967566934564,0.20182728602071487,0.1660843263462891,0.19985573589367564,1131.0627165290596,0.7522018306633985,0.4757602564417399,0.46403413747571637,7982.150558523555,0.5805234367016857,0.6046104042086571,0.7438962136482472,0.6392004796750377,0.7304247571873216,0.6877720743148897,0.7466436696494309,0.635358877837265,0.7438962136482472
19,1.5207122179001746,0.1999272043491609,0.16447392335855926,0.19694828072353843,1112.5518536506395,0.7523967044454225,0.4736522953053551,0.4677005451011565,8041.640926015865,0.580375790551922,0.5926991518751518,0.7430176012486809,0.6441148323058327,0.7316672405032209,0.6830816849014893,0.7409611395626226,0.638212013296013,0.7430176012486809
20,1.5195597680010033,0.19928426233798088,0.16512921410640316,0.1975901577297839,1117.783260482435,0.7531580579923507,0.4742869285965812,0.46140965540007284,7923.794722357131,0.5782166886964494,0.593524119528594,0.7442331787097008,0.6381987369902962,0.7305441373447495,0.6865402500560899,0.7440120372445641,0.6336930966333894,0.7442331787097008
21,1.5197980640202584,0.19879056890247135,0.16515705753779095,0.19717706621937986,1117.891792132103,0.7534466632770762,0.47500081358135804,0.4625564286175024,7947.971118666019,0.5780165917818716,0.5962275708399102,0.7442232789083689,0.635814784405332,0.7299011400323874,0.6859220202853237,0.7442612931288244,0.6319561664526748,0.7442232789083689
22,1.5171608028150874,0.19749175078241077,0.16456796038763585,0.19745722321875758,1108.6453618261291,0.7535359483138052,0.4760080407753851,0.4637776060322062,7971.326404403432,0.5772459850420614,0.598824129109246,0.7430130395855844,0.6460751896866709,0.7323412218389294,0.6825627598597578,0.7446881476396728,0.6416703337953698,0.7430130395855844
23,1.5108658538238537,0.19681405616626585,0.16380186082475637,0.19768365208763355,1122.1395499433381,0.7539158543665008,0.4732914740252777,0.4636022967004614,7982.689849441476,0.5748876879906514,0.5979533924993929,0.7420534373395681,0.6425334494582075,0.7306764608739276,0.6803539005040107,0.741230650567466,0.6377063726685134,0.7420534373395681
24,1.511951443799854,0.19685038055717594,0.1634619590611412,0.19611733998413974,1114.0152177432412,0.7523567455378825,0.47326453111669015,0.46734716962876394,8034.168560790027,0.5765712834321536,0.5998206710630161,0.7416620142289918,0.6545997582309788,0.7341817165860992,0.6786745361330784,0.742205119317715,0.6501842689161804,0.7416620142289918
25,1.509076526002771,0.19577614547541508,0.16295184934588933,0.19611812552646157,1108.4738870001618,0.7525936532449005,0.4732621918107278,0.46340508111302514,7969.128832766715,0.5752332397246149,0.5978287728797353,0.7413412539248534,0.6432164367663653,0.7304934525703367,0.6785953451788532,0.7406473103607283,0.6385583620911428,0.7413412539248534
26,1.504565733071615,0.19492486615240925,0.1622816276620831,0.1974352428552999,1121.4365549619556,0.7545292295258621,0.4726685261100354,0.46404311933698095,7968.924720738223,0.5739069950254359,0.6011461922125425,0.7422027191871882,0.649499753367552,0.7328533778946568,0.6807912463464157,0.7468163324542744,0.6464876576738375,0.7422027191871882
27,1.5054785633933614,0.1947999050036161,0.1627313898788137,0.19499067961445937,1106.236943500081,0.7532348929243565,0.473564889744894,0.46392887480459266,7978.998737251093,0.5727003556648655,0.5992827079665493,0.743138673470961,0.6409099814471926,0.7309195038663168,0.6818940192988406,0.7430819852146133,0.6366070711071105,0.743138673470961
28,1.5037457070054387,0.19411185389307475,0.16308960491052923,0.19528995641751912,1104.435421725757,0.7538638010715153,0.47354575601467014,0.46470469418748483,8000.5367006637525,0.5715459640518096,0.6058869549462724,0.7426768826597134,0.6545240860323125,0.7344985644489643,0.6830901163625813,0.7493132174255781,0.6518686133941208,0.7426768826597134
