epoch,composite training loss,activity training loss (cross entropy),time till next event training loss (MAE),TTNE - standardized MAE validation,TTNE - minutes MAE validation,Activity suffix: 1-DL (validation),(complete) remaining runtime training loss (MAE),RRT - standardized MAE validation,RRT - mintues MAE validation
0,1.9538668496855374,1.047491643075659,0.4002319434686888,0.5169176822687023,19051.95594748187,0.8153788786926808,0.46494089618185097,0.4147224762662588,22566.748657652362
1,1.2198789143076512,0.5287346405015096,0.30024183714371117,0.48553305328207674,17830.16797961983,0.8262641633138595,0.3539997336913052,0.3967781762106849,21605.572251616697
2,1.0880172838424813,0.4465875073006161,0.2802148312797367,0.48217281855112804,17719.81407015481,0.8448307636133157,0.3253121429289396,0.3838997223600088,20906.240250832845
3,1.0242962623277803,0.4100132397256301,0.2677590222240989,0.4736945294128454,17380.8987654321,0.845143510480967,0.3115647285709561,0.3759026457322898,20449.52757201646
4,0.9804201128901359,0.38481355764462283,0.2590566339631066,0.46686483536798207,17205.572878698804,0.8392501911789021,0.3022752893288681,0.3720733983456423,20271.593023711543
5,0.943903718342228,0.36324172013885925,0.25081973698071924,0.4445415409363977,16387.77754262199,0.836627581202234,0.29606056636123446,0.36669362116953264,19990.246364883402
6,0.9144024198705499,0.3455599690539336,0.24536145284631783,0.44120997586438127,16267.266157162454,0.8518433837172986,0.2902515379005465,0.37335327076673647,20328.977307466197
7,0.8943560885785141,0.3346012553264355,0.24128107862039047,0.43185649066725457,15853.97013521458,0.853764214983833,0.2855519942215244,0.37614011231904027,20517.480697628846
8,0.8780898292049719,0.3260073345796815,0.23843802763937408,0.4325006430041152,15940.691828336274,0.8540571550282922,0.28080043497971235,0.37349536319398513,20319.12208504801
9,0.8624704537159971,0.3179871038209682,0.23533425557202306,0.42682182585611406,15731.616382520087,0.854015244938639,0.27665539064844574,0.3692964602049346,20116.736351165982
10,0.8545778200357311,0.31363072743797005,0.23337279809025763,0.4196040328988463,15458.15214579659,0.8568756085574663,0.27517240541201776,0.3685200829704953,20077.438369586518
11,0.841615846631669,0.3072244491556595,0.230497603459418,0.420896966341031,15528.099392514208,0.8603090782995297,0.2716583067253466,0.3689989631558642,20108.095159709974
12,0.8340322965738541,0.3026070081421574,0.22881966918052923,0.42121929368294386,15474.206701940037,0.8580064633395796,0.2705049788970559,0.3652462877994562,19900.58365667255
13,0.8278085209172348,0.3002661534097501,0.22746992008439426,0.4166629349463551,15344.909896139525,0.8588699260085979,0.26812834806483365,0.36312387187224426,19808.30476190476
14,0.8203826612065952,0.29578299764368604,0.2259753682069644,0.41391929523304305,15213.228924162257,0.8569822496417548,0.26677348394659245,0.3630614732028035,19806.195257691554
15,0.8135150704637963,0.29216821174075985,0.22488626113692795,0.41320965838109935,15238.233196159123,0.860646368404615,0.26464529580737356,0.36155102352476487,19711.324005486968
16,0.8112201729911995,0.29089408550049445,0.2237488759862592,0.41249410101135364,15186.826259063297,0.8604339474022634,0.2648758851575627,0.3647548130580357,19872.213207916913
17,0.8006761069394952,0.2861887072928273,0.22233340954612416,0.404300822011868,14908.443190280228,0.8628261954135436,0.26076170986629205,0.3599812610229277,19635.745561434447
18,0.7965165551366478,0.2843643229302941,0.22090155913912016,0.40898728861239714,15038.256711738193,0.8632371869947825,0.25972291301690675,0.3554981014155276,19389.39384675681
19,0.7933123111724854,0.28381564391070396,0.21947847991060687,0.3999321257486405,14709.21293356849,0.8620662162193196,0.2586114962693292,0.36182042502572015,19723.750264550265
20,0.7907888310082654,0.2818316573446447,0.2186878674362894,0.4001570695431915,14725.835626102293,0.8601452414250809,0.2589227772758672,0.3571100969443526,19475.141054281794
21,0.7858497223883961,0.27906360727118845,0.2180048877075548,0.4073168414259994,15018.222692533804,0.8614341919734715,0.25745477802981404,0.35879105753508966,19566.35390946502
22,0.7851093137712688,0.280159127562771,0.2172268728337318,0.40239635290362286,14835.45334117186,0.8620725314383083,0.2565140717875995,0.3582155114408804,19525.445581030766
23,0.7772687257830999,0.2766145556978297,0.21598768105794644,0.3992342222865226,14724.9940819126,0.8628376058660346,0.25351202649102317,0.3603552583383855,19653.405447775815
24,0.7746311526126622,0.27418012115929197,0.21586646032183895,0.3939564933081643,14487.105467372134,0.86263645178847,0.2535638555557376,0.35921435661697165,19587.358651773466
25,0.7711897678322926,0.27300337613282905,0.21466182709487627,0.3922406196033583,14439.551322751324,0.8635662242568709,0.2525693412905203,0.35876823663010726,19559.096061140506
26,0.7668327881624706,0.2710405889209535,0.2135707639554825,0.3960406949841086,14561.739525769157,0.8625902358676881,0.25130062347108667,0.35464676683752205,19334.041309033903
27,0.768148676355057,0.2709549873787034,0.21374347693867818,0.3985473704576352,14683.844953948657,0.8627077132936508,0.2525422230456316,0.3596840151473398,19619.530472271214
28,0.7670130306463631,0.2702079290366472,0.2131167439551189,0.39683978547775206,14627.495355673134,0.8629082214965461,0.2528500063665982,0.36090769647220383,19677.007564177933
29,0.7631220375669414,0.26942561281885846,0.21186147896473684,0.39510249026308053,14568.772878698805,0.8620235167272927,0.25101362892826523,0.3598805763383671,19630.11310993533
30,0.7595833009313266,0.26739046713308107,0.21135457738253016,0.3946011838739161,14520.967901234568,0.864621081119562,0.2501343301611261,0.35537362701398073,19379.912365275326
31,0.7581627744492319,0.26759201426023976,0.21118992443275303,0.39158376506466785,14417.326278659611,0.8645105647872575,0.24869194091954575,0.35517089413166886,19367.479835390946
32,0.7577411319394844,0.26674160461721,0.21093366229702312,0.3937204978803829,14499.638330393886,0.8639503761574074,0.24936278888424362,0.355955560091031,19414.674034881442
33,0.7562546214339875,0.26644208931530533,0.21019136429206706,0.39445309916501325,14542.67748383304,0.864027952881577,0.24896399564690724,0.35512144883754043,19364.197687634725
34,0.752724271956656,0.26441453892422323,0.21017095084567802,0.3910791216563786,14388.059102488733,0.864832210372575,0.24752850298036977,0.3570737844351668,19468.689633548893
35,0.753450958052399,0.26442256691313837,0.20922550895371034,0.39093774686765137,14408.234842249658,0.8635706736157039,0.2492715547264183,0.35571981583673207,19398.27709190672
36,0.7494454626753039,0.26225310169323857,0.20850929685614325,0.3910564801610266,14424.024769743288,0.8628829606205908,0.2481505595684799,0.3585117885044643,19544.694493435232
37,0.7473041162969176,0.2619118811007951,0.20848988533767412,0.39210505768665493,14445.393219674701,0.8642644147743974,0.24648387902956398,0.35807384959674454,19522.28132471095
38,0.7437646341361223,0.26074035953858804,0.20725097775832987,0.39455765909758966,14536.458083480306,0.8638267988040124,0.24539980932276076,0.3586725754151969,19562.343092298648
39,0.7457814462319436,0.260631251134282,0.20762261958518372,0.39087452291391095,14416.978875171468,0.8626041580550045,0.2471307517732946,0.36028058805022783,19643.479992161472
