epoch,composite training loss,activity training loss (cross entropy),time till next event training loss (MAE),TTNE - standardized MAE validation,TTNE - minutes MAE validation,Activity suffix: 1-DL (validation),(complete) remaining runtime training loss (MAE),RRT - standardized MAE validation,RRT - mintues MAE validation,Outcome Prediction (MCO) training loss (CE),Multi-Class Outcome - CE validation,Multi-Class Outcome - Accuracy,Multi-Class Outcome - Macro-F1 score,Multi-Class Outcome - Weighted-F1 score,Multi-Class Outcome - Macro-Precision,Multi-Class Outcome - Weighted-Precision,Multi-Class Outcome - Macro-Recall,Multi-Class Outcome - Weighted-Recall,ltn_ax2_term,ltn_ax2_contrib,ltn_ax2_residual_mass,ltn_ax2_min_survival
17,1.7842380716603183,0.23479321279381155,0.16979634043755087,0.20320945321037215,1146.5441476444876,0.7468519020914279,0.47039212742765274,0.46171432724851263,7943.7930386919215,0.5817903905181137,0.585802861010351,0.7485825238577979,0.6484052818867486,0.7350659625562148,0.6990199408712364,0.7443895328407091,0.6412176755483593,0.7485825238577979,0.3274660019215042,0.3274660019215042,0.132610108802569,1.27719470555121e-08
18,1.7810352365293447,0.23395381425920675,0.16904632592320265,0.20352046868359944,1154.363347903513,0.7495349589454833,0.4703677500537514,0.46349232077540675,7969.692990124657,0.5814190918700934,0.5904363749848227,0.7497504583762914,0.6670659784803786,0.7414048804799611,0.7006318481433559,0.7525116624438448,0.6608733989478378,0.7497504583762914,0.3262482546490325,0.3262482546490325,0.13142797856773497,3.294247008511775e-08
19,1.7789671697912837,0.23264192238714568,0.1694150251176583,0.20510209145159208,1156.8997247854945,0.7483601433493201,0.47087540949237416,0.4622404923885988,7937.027812854137,0.5802628166929504,0.5917071156735673,0.7476476918324259,0.6562582802424292,0.7368603773594439,0.6973115835043032,0.7507844878223154,0.6512533181967144,0.7476476918324259,0.32577199806299434,0.32577199806299434,0.13148539256546976,7.626486109302277e-09
20,1.7769785739437363,0.23164454691067954,0.1691694907270945,0.20439888285803182,1148.4345151367977,0.7484340139706775,0.4712610880254641,0.46416047639555,7983.372640440343,0.5787434991691592,0.5953938288269488,0.7479180768445474,0.6590673081755644,0.7378795482276492,0.6979448943546602,0.7511317290630226,0.6537012531771528,0.7479180768445474,0.326159949926935,0.326159949926935,0.1313968797065538,3.922492108898723e-09
21,1.7715363377297417,0.2303437942187109,0.16826844457867582,0.20266264164662,1143.674793589121,0.7496646771794561,0.46875644570007124,0.46308938202897343,7947.958685446009,0.5783089371342983,0.5886035417109337,0.7473630618053662,0.6593056758451881,0.7378082996451827,0.6944210272776937,0.746809832452598,0.6529023755896728,0.7473630618053662,0.32585871682540907,0.32585871682540907,0.13101897585982755,9.403152922971003e-09
22,1.7727487974265623,0.22917897259739375,0.16843111062499547,0.20304048750341488,1146.8933139064272,0.7486609615939169,0.47119513890270653,0.4615735224927149,7932.42441314554,0.5783294363487401,0.5917831205985915,0.7486313290549482,0.6509245264761726,0.7358255645186323,0.7004921348332235,0.7496787259929741,0.6453064984165762,0.7486313290549482,0.32561414093660884,0.32561414093660884,0.13020982326575992,1.0592320354163576e-09
23,1.7691914537072888,0.2281674079861514,0.16825995686293177,0.2026574985676451,1147.2766715233931,0.7496432155703618,0.4704473116297341,0.4608662379720131,7929.504678646593,0.5767459872691236,0.5966348671229966,0.7489182680689889,0.654180080603612,0.7367514935559974,0.7032345169472837,0.7544766226177891,0.6495080210946805,0.7489182680689889,0.3255707893586723,0.3255707893586723,0.129970683550914,4.7712953588074924e-09
24,1.765314776516525,0.22735852599364414,0.16691056114880468,0.20391721202077767,1156.6621984782257,0.7496213982439898,0.46982912368763835,0.46442163216367166,7987.10157034159,0.5759857553305358,0.5951534232333657,0.7471394092264365,0.663610614782722,0.738921021892755,0.6958653578695889,0.7541062753695509,0.659949341564899,0.7471394092264365,0.32523081217997174,0.32523081217997174,0.12958059901338534,6.296482002454695e-09
25,1.7581429455054582,0.2259439590701161,0.16633613982386666,0.20166767077749362,1140.9976363930712,0.749857831661304,0.46831825421847534,0.4606273145337543,7915.000809454428,0.5740533667952704,0.5954362184692205,0.7485651081305759,0.6583469282830285,0.7379417363476646,0.701172780780872,0.7522001579002279,0.6525597212383333,0.7485651081305759,0.3234912269037856,0.3234912269037856,0.12918040481500725,3.6272294057226873e-09
26,1.757879230750383,0.22559065127072955,0.16686974839478202,0.20117125249476384,1140.628007123199,0.74992168291267,0.4681196929611398,0.4617205523008742,7946.016512870326,0.5734614438911867,0.5942168196409058,0.7476629801783032,0.6564589875370583,0.7369907820224398,0.6979127585369267,0.7516656518281442,0.6515166878759996,0.7476629801783032,0.32383769318549593,0.32383769318549593,0.12857109011211515,1.9597674177918023e-11
27,1.758773927064337,0.22539135756400916,0.16675622682996402,0.2047388892894002,1162.1882467217097,0.7499612268167193,0.46855683494689904,0.4631409313911486,7971.017128055691,0.5743181878733917,0.5948356491318602,0.7494946753303009,0.6595859406190182,0.7389220316257984,0.702582908792431,0.7542614828999828,0.6541318715005188,0.7494946753303009,0.32375131970679266,0.32375131970679266,0.12861325210456312,3.838390938426528e-09
28,1.7538031277042874,0.2245310232175525,0.16617671433373316,0.20303325458543287,1147.330548810102,0.7496276825825644,0.46831046970638296,0.4606453968287093,7925.721871458637,0.5712968387679588,0.5961710710789522,0.7481788459083367,0.6560763932844712,0.7369205150970264,0.7012132544192465,0.7523425601581365,0.6507179402059449,0.7481788459083367,0.3234880822297384,0.3234880822297384,0.12843001997043219,4.672137787764541e-09
29,1.7518405574842317,0.22380917304410383,0.16523435481509866,0.20182522388845464,1141.4747612109438,0.7497501086123421,0.4671475490962965,0.459811595529535,7903.890691274081,0.571565749751922,0.6014865543611887,0.7457697921646438,0.6629879890839964,0.7379431050673648,0.6930816226155531,0.7518316625748441,0.6593189610829664,0.7457697921646438,0.3240837325182187,0.3240837325182187,0.1284038451604942,8.6966406298572e-10
30,1.7485084312378303,0.22331077034568644,0.16473566789797248,0.20187546895394456,1145.5864011656145,0.7507289832746479,0.46629139060187624,0.46041732276742353,7917.683794722357,0.5706041355193014,0.591667512483305,0.7484118322878351,0.6588115192696052,0.7382833619247687,0.6975850525987323,0.7493987066138995,0.652603401630634,0.7484118322878351,0.32356646736345346,0.32356646736345346,0.12851414563872757,1.0899406710507265e-08
31,1.7509852454683486,0.22266743808279377,0.16636185050451543,0.20160759902220435,1141.3237493929091,0.7496844787745872,0.4693559421854612,0.46073195469964184,7911.613793103448,0.5700041823882676,0.5948326255349988,0.7487868838109575,0.6505964114529771,0.7357027606039,0.7027563609818243,0.7510453518538333,0.6450904571655166,0.7487868838109575,0.3225958304556869,0.3225958304556869,0.12752902174103983,3.363511069665037e-08
32,1.7486958763832172,0.22258407063782215,0.16607092742494048,0.20047941203254008,1134.8882629107982,0.7505078457002793,0.4681856426129327,0.4591603661231939,7901.3009551562245,0.5694861502645636,0.5906043921123725,0.7488608674449585,0.6587810582610921,0.7386060356470339,0.6976577779502543,0.7495846109051375,0.6526147987245537,0.7488608674449585,0.3223690862310003,0.3223690862310003,0.1277798118990069,9.223277253056494e-09
33,1.751486415870091,0.22228184857091607,0.16564624071584122,0.20194587133184344,1143.6469483568076,0.7514609308599441,0.4694714995442763,0.46424860535112616,7984.251254654363,0.5706649902965543,0.594804938873543,0.7478498058761448,0.656540224812569,0.737326509307004,0.6965098724045409,0.7493698836635447,0.6508200871670332,0.7478498058761448,0.3234218352821452,0.3234218352821452,0.12768974278904718,8.035621945623461e-09
34,1.7478859585946833,0.2212168954907966,0.16452323593551943,0.2005151467974062,1135.0079326533917,0.7504914827055003,0.4666610523926083,0.4601110501912336,7920.176137283471,0.5709767979983043,0.5958908251502549,0.7484119593638349,0.6500653614091895,0.7355049285806364,0.6999179508895929,0.7484102033956249,0.6440869651983675,0.7484119593638349,0.3245079763806783,0.3245079763806783,0.12778047826030903,2.212223959574544e-09
35,1.7425249341500582,0.22063469613444875,0.16516297596049379,0.20185004999013478,1142.1566456208516,0.7495857079437834,0.4675877199194135,0.46415383633969765,7989.603755868545,0.5667443195655502,0.5945457988366623,0.7484550686926642,0.6547079410699997,0.7369119441906947,0.6995653226507926,0.7514838052619544,0.6494778135290744,0.7484550686926642,0.3223952263505501,0.3223952263505501,0.12670254189322686,3.997343789308161e-09
36,1.7427808042814041,0.22010369375127659,0.16505685058483005,0.20311761886648555,1145.4612918892667,0.7514149247586814,0.46681700988545927,0.4652215513921351,7998.020009713453,0.5673936558501608,0.6038389127193116,0.7488534959505081,0.6580963827889569,0.7380817204344062,0.7018272704844324,0.7548530777737459,0.6532619308120671,0.7488534959505081,0.3234095926115499,0.3234095926115499,0.12725337910515494,1.0743868017470959e-08
37,1.742009450080832,0.22004814533042838,0.164808568489578,0.2003470555620902,1135.5517565161083,0.7507202089151287,0.46747817101298705,0.45964909201979115,7909.144244779019,0.5673609403287165,0.5969853672140603,0.7496792402410615,0.6581086817732947,0.7387415372944748,0.7022839016599499,0.7548407050472858,0.6530232815050387,0.7496792402410615,0.3223136253875388,0.3223136253875388,0.12672802964060087,8.940310713967392e-09
38,1.741709918400945,0.2197551782953845,0.16413366016463415,0.20159362229749728,1143.3204468188442,0.7511785506275801,0.4679801484580929,0.4617723684510078,7942.875052614539,0.5670756571567975,0.6012303786349563,0.7499215235725987,0.6642545835283671,0.7408760599716846,0.7011328432673339,0.756910717170333,0.6598176467384631,0.7499215235725987,0.32276527398436733,0.32276527398436733,0.12693743671692864,8.650755667360954e-09
39,1.7353011877579096,0.2193443911734241,0.1640634579010881,0.20157389481013235,1140.7673627974743,0.7506045415136292,0.46550281676491334,0.4631130075848409,7968.912805569047,0.565091337810254,0.5973675261428485,0.74840893907801,0.6555252560592514,0.7371663998873336,0.6998097591151606,0.7520183039433566,0.6502692945618422,0.74840893907801,0.3212991851497684,0.3212991851497684,0.1270647309059222,3.75524722429077e-09
