epoch,composite training loss,activity training loss (cross entropy),time till next event training loss (MAE),TTNE - standardized MAE validation,TTNE - minutes MAE validation,Activity suffix: 1-DL (validation),(complete) remaining runtime training loss (MAE),RRT - standardized MAE validation,RRT - mintues MAE validation,Outcome Prediction (MCO) training loss (CE),Multi-Class Outcome - CE validation,Multi-Class Outcome - Accuracy,Multi-Class Outcome - Macro-F1 score,Multi-Class Outcome - Weighted-F1 score,Multi-Class Outcome - Macro-Precision,Multi-Class Outcome - Weighted-Precision,Multi-Class Outcome - Macro-Recall,Multi-Class Outcome - Weighted-Recall,ltn_ax2_term,ltn_ax2_contrib,ltn_ax2_residual_mass,ltn_ax2_min_survival
10,1.6886801497470698,0.22375743307129164,0.1804847807772237,0.2061554444189382,1162.8465598186822,0.7467053465729723,0.4774642459298732,0.47422958751973043,8148.400841832606,0.5894007733279079,0.6051456401393274,0.739388458354734,0.6299739366864039,0.7244105045297656,0.6803264222280804,0.7332631081453896,0.6255204333917849,0.739388458354734,0.43514583101110343,0.21757291550555172,0.1519400517031903,4.379487847927521e-07
11,1.6818784859758862,0.22035869397222996,0.1779941824325443,0.20531368394567295,1161.7888295288976,0.7461907422444147,0.4761366412572607,0.47214852287214665,8126.403367330419,0.589673145371076,0.606822372814473,0.7387671898939847,0.6432262568383769,0.7277687295247522,0.6809394755090218,0.7401698474906792,0.6396836950756072,0.7387671898939847,0.43543164864094297,0.21771582432047148,0.15104318417322177,1.8247639843593788e-07
12,1.6716097471629374,0.21751403249800205,0.17598432014260948,0.2069260614366425,1152.6789056176137,0.7477445746000789,0.47462569454894266,0.47265927359686133,8137.747644487615,0.5863153772020834,0.6100917703147766,0.7395507334193892,0.610778738023649,0.7181205119045836,0.6873229772612505,0.736742499048955,0.6129256714128988,0.7395507334193892,0.4343406453993193,0.21717032269965966,0.14969928870142918,1.915810088348735e-07
13,1.6664945018538357,0.21566564343957859,0.17457255536480945,0.20481898496311923,1149.220657276995,0.7485432191749636,0.4735754426326272,0.47599649452479964,8176.50458151206,0.5855929469083541,0.6086873392157904,0.7385962211409096,0.5940321731478243,0.712416050156765,0.6876022116025936,0.7296439890413273,0.5995024839224361,0.7385962211409096,0.43417582555106404,0.21708791277553202,0.14905346877674555,1.3483862915109057e-07
14,1.661386069020576,0.21321716778994312,0.17376476870133326,0.20306550628528716,1152.575554476283,0.7488416659710417,0.4733981466769467,0.47052319134364373,8089.924817872754,0.5842643011603835,0.6050762159839425,0.7401414521709575,0.6403927768010925,0.7281982286837805,0.6790462791152038,0.7371880720341859,0.6360754513741529,0.7401414521709575,0.4334833683258683,0.21674168416293416,0.1484459397443653,1.1680075573394788e-07
15,1.656052880738614,0.21193914491264426,0.17250294792713852,0.2028395072414552,1145.740909826777,0.7479987345950704,0.47200711626978314,0.4716434339807704,8109.734563704063,0.5830429234051493,0.6158503587527319,0.7389570685205182,0.6334374646867434,0.7247193288776806,0.6836636347510643,0.7423487962272297,0.6318456043020244,0.7389570685205182,0.43312149913706016,0.21656074956853008,0.147745094300639,1.0948993889314806e-07
16,1.648989977039529,0.20981635822302844,0.1714644016720046,0.2033911950962239,1151.4061842318276,0.7489973515662943,0.47074945460586154,0.47293622914073885,8132.412238950947,0.5807817170076822,0.6089484949839121,0.7396874213264094,0.6415250181518217,0.7283616902140309,0.67793742386344,0.7369042083861337,0.6371119249969827,0.7396874213264094,0.4323560890449575,0.21617804452247874,0.14692178105704,6.940432228930149e-08
17,1.6481035819949483,0.20899889976359332,0.17113754047444585,0.2020902629035257,1145.1770114942528,0.7499880834711935,0.4719356521302779,0.4696402417739194,8072.895968916951,0.5799871224403028,0.6071201081759956,0.7386414504041192,0.6259915459131404,0.7223295380521845,0.6822291221233013,0.7353680439211022,0.6235054295517765,0.7386414504041192,0.4320887339538371,0.21604436697691856,0.14653280169631427,2.882036298501589e-08
18,1.6452308293630387,0.20744961611485693,0.1701597679219038,0.20311326132983246,1154.228007123199,0.7496455277326676,0.47156717324045283,0.47288752551678603,8132.840148939615,0.5799874501556335,0.6077746872533694,0.7387816663735604,0.6212025639442644,0.7211367495373872,0.6819041865274321,0.7322592551138517,0.61850120995856,0.7387816663735604,0.43213364190956544,0.21606682095478272,0.1463959727976361,9.258993571847896e-09
19,1.6364424893489251,0.20630658209632488,0.16935647828449335,0.20217231502227265,1144.671264367816,0.7494251015928546,0.46949038015314815,0.47004949450203376,8085.317791808321,0.5759717228012324,0.61131354059161,0.7361338545583428,0.640322903327974,0.7253011775407505,0.6746656019053532,0.7376893465352389,0.6380038212621291,0.7361338545583428,0.43063465519064276,0.21531732759532138,0.1460314305091398,1.4291539685018506e-07
20,1.6349951018243147,0.20506358881806128,0.16878271901969022,0.20283891437932552,1147.3251092763478,0.7499729654868869,0.4694112693152484,0.47348682020056765,8143.783972802331,0.5762688737120149,0.6143825506920836,0.7381960281859916,0.6309647684881061,0.7237049203405187,0.6794269934677196,0.7369903189161892,0.6285296832867839,0.7381960281859916,0.4309372958346937,0.21546864791734685,0.14528460375766253,3.3701212487358134e-08
21,1.6338849107365636,0.20406707390569723,0.16873434326506753,0.20214250887870325,1142.8214343532459,0.7480590879598713,0.46989792252521545,0.47156944478698704,8115.297911607577,0.5759852156263484,0.61767578125,0.7347047240070438,0.6397690822814656,0.7243801798779104,0.671522601038096,0.7378551270776638,0.6385035375837935,0.7347047240070438,0.43040071026637006,0.21520035513318503,0.14516002178390527,1.2156881723512925e-07
22,1.6322754489246911,0.20427783106911113,0.16839790605449464,0.20284269387540219,1145.2723328476607,0.7489620762695787,0.4688552677763637,0.47637693415341187,8201.190739841348,0.575397956873891,0.6185951325544864,0.737969911785345,0.632487010897188,0.7237542463863152,0.6817918435463994,0.7397252643106434,0.6304966180508361,0.737969911785345,0.43069297573446524,0.21534648786723262,0.1452427573953948,2.163813128674974e-08
23,1.625465372434029,0.20273666525777628,0.16685858418470656,0.200886737958733,1140.5650639468997,0.7505403938311984,0.46745295066540765,0.4708115594835175,8100.209681074955,0.5734892462837625,0.6130037905233123,0.7369849142737918,0.6367297250327463,0.7247723863373281,0.6764387573335816,0.7365367236490474,0.6337219293787524,0.7369849142737918,0.4298558483815052,0.2149279241907526,0.14485373522138453,3.834547257497434e-08
24,1.6208497977997425,0.20197801866166337,0.1668244828222066,0.20159446712603205,1145.5318763153634,0.7504632624681278,0.4670224156693594,0.47015603182673626,8076.604176784847,0.570597155273137,0.6164409680063138,0.7373966354088543,0.6339204392906669,0.7239789956793018,0.6791891875606632,0.7373511982502418,0.6311550809838136,0.7373966354088543,0.4288554455666147,0.21442772278330735,0.14458827623689668,2.1884247303205484e-08
25,1.623545451365279,0.2018687968313165,0.16680003784200143,0.2028487855337846,1148.9586530678323,0.7495165209332504,0.46829051288539136,0.4717211582059707,8105.415055852355,0.5718988142246325,0.6184479841739011,0.7370575700906026,0.637140671331813,0.7249628217372887,0.6763397779998334,0.7384784802947822,0.6349743756204576,0.7370575700906026,0.42937458429992553,0.21468729214996277,0.14429323609984485,8.573861265404048e-08
26,1.6192810123665093,0.2008355615561354,0.16676799124712952,0.20119760521642788,1134.0286870649181,0.7498655388689898,0.46852370638113755,0.46955338747192205,8081.927667152339,0.5689768766951279,0.6212046152182491,0.7368662885494469,0.6279805930601506,0.7218213813700085,0.6785794314880671,0.7378890353314498,0.6268218356927192,0.7368662885494469,0.4283537527865912,0.2141768763932956,0.14362785061435587,9.724135452415794e-08
27,1.6175220233977898,0.20028342129166662,0.16611184290549635,0.20013641164741683,1132.1558037882467,0.7506565355224016,0.46679420744967176,0.47031702353804944,8089.828978468513,0.5699324586026414,0.6161648721125242,0.7372624677312244,0.6306408670311606,0.722894367097477,0.678864429979273,0.7369884598042634,0.6284742282712092,0.7372624677312244,0.42880018505119005,0.21440009252559503,0.14388757918206369,1.30310013446433e-07
28,1.6149397485354948,0.20009058968511206,0.16624505785927618,0.20356929087997813,1157.482272948033,0.7500237737714,0.4675610877749835,0.46959055992745263,8063.817646106525,0.5671299987599342,0.6189118395041586,0.7369565549185578,0.6322983316231573,0.7232685515954409,0.6778382281785706,0.7351585774662079,0.62916330894328,0.7369565549185578,0.4278260285156013,0.21391301425780065,0.14377151523060963,4.2343035744352164e-08
29,1.612754613161087,0.19887393692056454,0.1659679785646366,0.2033709488544955,1144.9861097620203,0.7497619658549356,0.4676138805170384,0.47151857721626095,8104.711542820139,0.5663950977373052,0.6214047061870144,0.7352015775773241,0.6371824823610317,0.7236142992344017,0.6745263771632092,0.7393457692982197,0.6360916524225139,0.7352015775773241,0.42780743548150596,0.21390371774075298,0.14319383969100621,2.002555810065587e-08
30,1.6102682255076233,0.19889355114710755,0.16539082730177945,0.201630068496919,1135.6203982515785,0.7509958898054274,0.46562181534410935,0.46971076272424417,8079.449311963736,0.566460022449317,0.6265295250083475,0.7347812525072823,0.634337461203966,0.722513270571372,0.6736137708949602,0.737059546777561,0.6328499260901007,0.7347812525072823,0.4278040176488944,0.2139020088244472,0.1437960430406607,1.955353035043572e-08
31,1.6120870712946151,0.199416328056236,0.16646029359313863,0.20095989714553486,1133.6395013760725,0.7522308216215395,0.46860687580158017,0.4690334770273039,8065.741686903028,0.5640726711975752,0.6175607659968432,0.7348784586867825,0.6297101983628629,0.7214060427868366,0.6711721078411728,0.7318468546438524,0.6271715851687052,0.7348784586867825,0.4270618056228175,0.21353090281140874,0.14258086640035084,5.382698731182245e-08
32,1.60897685305254,0.19778915707396685,0.16502641297369844,0.1997664360353934,1134.2585721223893,0.7508613101019913,0.4670114887977493,0.4699359021179881,8085.574745021856,0.5653400186824022,0.6286640065338149,0.732440850000308,0.6343352078117033,0.7211606370448838,0.6683305507264142,0.7341930504601701,0.6330950494416162,0.732440850000308,0.4276195492529305,0.21380977462646525,0.1431173385842841,7.641155264082045e-09
33,1.6071616674845035,0.19781237894658155,0.16499281097644355,0.20135649226718066,1143.2869030273594,0.7501266946371115,0.46689189631028993,0.47355381362122084,8152.925497814473,0.5639537658167662,0.6255347616409664,0.7349711460114561,0.6205794870006164,0.7184123611052304,0.6739235274707366,0.7309611565748162,0.6192813561413937,0.7349711460114561,0.42702162922663095,0.21351081461331547,0.14308241487497234,7.791387979239062e-09
34,1.6062746127328928,0.19734313966122252,0.1646720657797431,0.2003522875703846,1136.3416545248504,0.7483033471572972,0.46707270303245124,0.4695314515731241,8072.155156224704,0.5636997679193344,0.620272043088271,0.7353477644578396,0.6243089292383435,0.7199832520509236,0.6727461035131971,0.7300065265504116,0.6217384184580329,0.7353477644578396,0.42697387585449503,0.21348693792724752,0.1429294554417479,6.276759556556044e-09
35,1.6104495439832733,0.19769396458768987,0.16503921509362185,0.2005941308546321,1136.9923263720254,0.7490051180601931,0.46876536794668117,0.47136386984352235,8108.1747126436785,0.5651788983560173,0.6274083245431642,0.7339070331845561,0.636150239350561,0.7226075668257677,0.6711653571345099,0.7339151724998408,0.6336774878534145,0.7339070331845561,0.42754419500658497,0.21377209750329249,0.1428943402492083,3.107407309244081e-08
36,1.6033553442306068,0.1968800943102357,0.1651035458808379,0.20039943493124696,1137.5230694511897,0.7514242919803302,0.46677462650826695,0.46986950155946455,8087.671296745993,0.5614996557537268,0.6286816738252793,0.7324313077517501,0.631930332327526,0.7205829084991702,0.6666895130049375,0.7308178375492932,0.6298081972558796,0.7324313077517501,0.42619483953220605,0.21309741976610302,0.14242483712953224,7.624552722518274e-08
37,1.604787726285895,0.19697506316887908,0.1643434372736064,0.20093320352814625,1142.1206410879067,0.7511539468491987,0.4662428437429067,0.4701141757603812,8084.257859802494,0.5638826289296855,0.6320562450673871,0.7314526292216545,0.6297050007239825,0.7190251687650673,0.6668664459058499,0.7327136844967255,0.6289301591522756,0.7314526292216545,0.42668750679351874,0.21334375339675937,0.14291507238246634,1.7724390843909532e-08
38,1.6019039881476285,0.1964488916495848,0.1638171776699332,0.2005357783995189,1138.203270195888,0.7495139716260928,0.4662084467488633,0.4724620283663186,8120.86540391776,0.562268952006948,0.6381153553188744,0.7327607424168154,0.6319515122536238,0.7204722220793617,0.6697116525945698,0.7352017616801746,0.6311836926528452,0.7327607424168154,0.4263210455782315,0.21316052278911574,0.1425245509389237,5.6294712891258314e-08
39,1.6010081509690313,0.1964088915433933,0.16412799724945304,0.20065961247685465,1139.0147968269387,0.7511748155961632,0.4665001546798726,0.4721350056155901,8129.335016998543,0.5610179498394918,0.6327733710994414,0.7323067830330675,0.6265307923289,0.7186350039694452,0.667707172131142,0.7316257252841757,0.6255493347200328,0.7323067830330675,0.4259063132415862,0.2129531566207931,0.14310935680264023,6.670787477958129e-09
