epoch,composite training loss,activity training loss (cross entropy),time till next event training loss (MAE),TTNE - standardized MAE validation,TTNE - minutes MAE validation,Activity suffix: 1-DL (validation),(complete) remaining runtime training loss (MAE),RRT - standardized MAE validation,RRT - mintues MAE validation
0,1.9532633642417885,1.0453825210889678,0.4005274267686198,0.5195030826880328,19051.030374289632,0.818926883542769,0.4648636052133895,0.42808250144675924,23318.986321771506
1,1.200437915082262,0.5010439339663167,0.300830985124582,0.49824634262703926,18385.106799921614,0.8388531217849794,0.3602049778387838,0.3966068758956129,21577.734822653343
2,1.0781457627828592,0.4308349472882232,0.28028448061509564,0.4791688913460832,17560.727101704877,0.8483865907232878,0.32986785249556866,0.3863201018013301,21032.838095238094
3,1.0124119894818453,0.3952402322083058,0.26590307521689277,0.4771111346496546,17555.014383695863,0.8500240265376984,0.3153462044918051,0.3813179818971377,20773.524593376445
4,0.9678761821742342,0.3720008213551814,0.2564471485005651,0.47833521067570545,17612.11522633745,0.8496666425540124,0.30429970395976097,0.37350573307062024,20330.736899862826
5,0.9371144483829367,0.35695106260548565,0.25034352620847544,0.4672975713964212,17209.17233000196,0.8534464446465314,0.2950354777860417,0.37580120752728174,20467.52608269645
6,0.9126283285386136,0.3420896956399317,0.24583555106365568,0.45083264727090683,16638.422261414853,0.8527026840828924,0.29016221274963366,0.37191311378187464,20261.6826180678
7,0.8954209897398575,0.3323439294735092,0.24255136872253447,0.44626161282655424,16426.51240446796,0.8543896369552837,0.286139693006079,0.3713363835841049,20256.489124044678
8,0.8818810809181775,0.32709087973291223,0.2393635543162546,0.43394481876469726,16011.192161473644,0.8559759769069665,0.2812509034821606,0.3718047144832084,20261.0379776602
9,0.866959826886467,0.31876459360402953,0.23666836961309737,0.42759791603514474,15691.864393494025,0.8601219899369856,0.2775714663689413,0.3692563800935112,20124.601214971583
10,0.8543067357756875,0.311196832377522,0.2346483624560706,0.42244900317138817,15590.777503429355,0.8613097534538506,0.27461548285050824,0.37147312960436873,20233.45138154027
11,0.8438009289925374,0.30684834849498116,0.2318584004586393,0.4251673461268188,15689.423789927494,0.8612008876901455,0.2715512128505961,0.3604432049391902,19635.873486184595
12,0.8359840121762506,0.30259330881333274,0.23015112936683582,0.42481577501515655,15637.446208112875,0.8624510857583775,0.2696733254250314,0.3597691988398369,19613.91808739957
13,0.828769801645817,0.2983558391188753,0.22856703767301895,0.4143911066789756,15265.656750930824,0.8626768548372281,0.26840448332804495,0.3613074928925081,19697.213403880072
14,0.8214630338839229,0.29478555700528586,0.2271375083904655,0.40665220050935114,15008.20568293161,0.860916128724831,0.26632078241872187,0.36046584643454216,19651.997021359985
15,0.8106549797947504,0.28988655750000364,0.22502448874581196,0.41257128303433643,15171.136664707035,0.8640971332350456,0.2626518964720744,0.3536989816422325,19285.87764060357
16,0.8083630689072385,0.28830679889102717,0.22354766467241657,0.4075387352568342,15020.401175778952,0.861876472594246,0.2633224970494692,0.3591391839818489,19567.60807368215
17,0.8011595157433453,0.2847440464883389,0.22214836288582196,0.40685152460868607,15008.450244953949,0.863453555009002,0.2613220961069612,0.3528357701466968,19231.216147364295
18,0.7983896851913309,0.2844717206205694,0.22070930839799416,0.40770167508313127,15043.428884969626,0.8659033576297032,0.26046482861322295,0.36037861747225897,19657.99318048207
19,0.7898367778821425,0.2801456502332209,0.21903823640746384,0.40640457933752205,14992.850950421322,0.8656181680812757,0.25802678526101813,0.3535864559220679,19268.20019596316
20,0.7906700047579679,0.279470306835765,0.21908985157745386,0.40423390221974204,14880.097824808936,0.8654231139311435,0.25952030683292493,0.3576734790656232,19488.40885753478
21,0.7842820402596812,0.277201593506112,0.21755505343869935,0.4029519486469356,14850.830648638055,0.864143133864271,0.2569981748267401,0.35600048426247427,19404.031197334898
