epoch,composite training loss,activity training loss (cross entropy),time till next event training loss (MAE),TTNE - standardized MAE validation,TTNE - minutes MAE validation,Activity suffix: 1-DL (validation),(complete) remaining runtime training loss (MAE),RRT - standardized MAE validation,RRT - mintues MAE validation,Outcome Prediction (MCO) training loss (CE),Multi-Class Outcome - CE validation,Multi-Class Outcome - Accuracy,Multi-Class Outcome - Macro-F1 score,Multi-Class Outcome - Weighted-F1 score,Multi-Class Outcome - Macro-Precision,Multi-Class Outcome - Weighted-Precision,Multi-Class Outcome - Macro-Recall,Multi-Class Outcome - Weighted-Recall
0,2.9237813622464794,1.0636703806692327,0.3478781319383157,0.3008102409581411,1659.4850574712643,0.6574334713832565,0.6086466814991991,0.504305246213271,8638.52666342885,0.7756266049908463,0.6410225733441598,0.7320533295679722,0.542871327156071,0.6892480211941595,0.8140689742971237,0.7678043466891987,0.5723152531292427,0.7320533295679722
1,1.9386725602065318,0.3906339337090416,0.2729994516224551,0.2841595598306976,1576.903998704873,0.7124485869961146,0.5191727395461508,0.4842877603376184,8240.446041767847,0.6449749783651363,0.6166553469524041,0.7361344377138186,0.5769160113579401,0.7028230152089096,0.7409054422348889,0.7469282809607608,0.5912770161786444,0.7361344377138186
2,1.7811977419803833,0.3126861227114172,0.24268693184843781,0.2475138030161031,1377.54456856079,0.7273306121752064,0.5020432338868019,0.4770084508939412,8170.553213534078,0.6319594829833719,0.6109248008931824,0.737704462558614,0.5827196078327521,0.705702070928893,0.7419496815886415,0.7475264599143879,0.5944257656355789,0.737704462558614
3,1.692403881948375,0.28353064678080336,0.21263253589618136,0.23311705031170318,1314.958588311478,0.7331017692903108,0.49302770602985246,0.4741322395580379,8116.096227942367,0.6271165119340787,0.6135322085394913,0.7401213923926541,0.634598110346997,0.7240420232341391,0.6996662692890997,0.744673235272278,0.6313836912127032,0.7401213923926541
4,1.6417267490949856,0.26869929260050757,0.19818878400872444,0.22393912954084963,1250.0670228266147,0.7320393603539339,0.4854036022925518,0.47814787262096287,8206.677416221466,0.6218880187036723,0.5989365950552452,0.7416231166621264,0.6287855144983897,0.7234049284793246,0.703304651104458,0.7418823558379097,0.6253037578020211,0.7416231166621264
5,1.608625595915247,0.2568398200570655,0.1932205829615071,0.2265184948084249,1276.6316334790351,0.7359460846436376,0.48492532741476796,0.47600467602218915,8165.288262910798,0.6115017435651207,0.6086131721633682,0.7440260763222484,0.6307650281303787,0.7255530958115434,0.7075669428095871,0.7493930621593358,0.6290451556897232,0.7440260763222484
6,1.5816276737395123,0.2485705309343585,0.18973396072638105,0.2273711787664294,1283.7215476768658,0.7368931818957929,0.481223722886757,0.47212323730231603,8100.50134369435,0.6034182671391399,0.5928264393743929,0.7476922036959304,0.6463740466897737,0.7333982959374584,0.7022765021751455,0.7500603179237699,0.6417720397439316,0.7476922036959304
7,1.5652372823840768,0.24190529330065969,0.18738802591856768,0.22489196273410939,1242.7030597377368,0.736184296647341,0.4790336464989115,0.47387304023494414,8133.572154767686,0.6010506948643535,0.5893694010100473,0.7473398282667271,0.6441449624098946,0.7327090168032735,0.6998199028109983,0.7438872655882854,0.6376933334730115,0.7473398282667271
8,1.5540751075074517,0.2359352077098464,0.18572207693473475,0.22331228158959143,1254.7197668771248,0.7417196132072608,0.4785794698627743,0.47255243984109396,8123.172802331229,0.6000950372827476,0.5971719409262688,0.7473193851966164,0.6480154016179612,0.7334722218040577,0.7039783155618687,0.7533301458409929,0.6440538367463443,0.7473193851966164
9,1.5382798704698946,0.23068126004475814,0.18399415667769473,0.22347208757664522,1262.208321191517,0.74187962669606,0.4764234270658013,0.47064105233502307,8090.886320220172,0.5955025626666094,0.5908678600427999,0.7467511384612389,0.6536677563899086,0.7353665389637649,0.6956789644282901,0.7487234242440627,0.6487613325721332,0.7467511384612389
