epoch,composite training loss,activity training loss (cross entropy),time till next event training loss (MAE),TTNE - standardized MAE validation,TTNE - minutes MAE validation,Activity suffix: 1-DL (validation),(complete) remaining runtime training loss (MAE),RRT - standardized MAE validation,RRT - mintues MAE validation,Outcome Prediction (MCO) training loss (CE),Multi-Class Outcome - CE validation,Multi-Class Outcome - Accuracy,Multi-Class Outcome - Macro-F1 score,Multi-Class Outcome - Weighted-F1 score,Multi-Class Outcome - Macro-Precision,Multi-Class Outcome - Weighted-Precision,Multi-Class Outcome - Macro-Recall,Multi-Class Outcome - Weighted-Recall
0,2.9748313447251125,1.038874439564506,0.3285319578321375,0.2721682711096861,1502.4375586854462,0.6603191092270216,0.6107936190915179,0.5129215486886838,8790.31970212077,0.7716182201836236,0.6379476346223895,0.7316668626583144,0.5428844636047654,0.6889875333173971,0.8136098669253501,0.7668134540726537,0.5717859997535512,0.7316668626583144
1,1.9957426507797467,0.38043752910029255,0.2610300401192621,0.26954358153229724,1509.0774162214666,0.7115214691977295,0.525354491293254,0.48260382438759714,8224.49473854622,0.6442362894496975,0.6149084786873179,0.7359081245376848,0.582500817965486,0.70434846955289,0.7364157828769069,0.7465405902428456,0.594575213478411,0.7359081245376848
2,1.8570703164889262,0.3049472902719615,0.2460586551753198,0.2542553568650589,1431.8589606605149,0.7268601760753096,0.5072469560308217,0.4743742755224775,8145.395110895257,0.6310575872924201,0.6082212902956532,0.7383144834798943,0.5994005018493448,0.7115488256084285,0.7203090026397291,0.7411575667774232,0.6039341183437427,0.7383144834798943
3,1.7844836342440555,0.2754883059030454,0.23137340177754326,0.23951054962588028,1328.4670228266148,0.7319107092717946,0.5005047230060989,0.4758716970465032,8153.095418487939,0.6256276393562732,0.6104637320149344,0.7408184000643769,0.6377917142169298,0.7254478419952095,0.7010797415397333,0.7457375692380025,0.6339210144534649,0.7408184000643769
4,1.726448840114492,0.25984372134656597,0.2165886913949745,0.22896513306671928,1289.703739679456,0.733766486310102,0.495104276834155,0.4735160186604541,8121.047757811235,0.6208464638192273,0.6032239368322001,0.7415353208135685,0.634685598459317,0.7250687737206232,0.7032371926577965,0.7441333188562516,0.6304329484572111,0.7415353208135685
5,1.67372885531575,0.24916211525584467,0.20106863966707647,0.22074678929585054,1251.9029949813826,0.7370954071682249,0.49189561515076624,0.47839073859238407,8184.459252064108,0.6136767100652999,0.6042730063706593,0.7442748943230335,0.6429348108191669,0.7295030619187555,0.7036531575308401,0.7511804141782708,0.6394486526994251,0.7442748943230335
6,1.6303340447019543,0.24161235936338732,0.18799872299623208,0.2192675982823124,1241.0158976849602,0.7378205368390298,0.4855558605280501,0.4768618360892727,8184.510539096649,0.6027510425175083,0.5884038064594463,0.7481411720646974,0.6495779287556428,0.7348665593860111,0.7007115327626154,0.7482735801610687,0.6437917937607108,0.7481411720646974
7,1.6118067974698613,0.23522327136049961,0.1833773236115568,0.21849294980212633,1191.6525174032702,0.7371767478524163,0.48368842655120514,0.4791653426079104,8196.747417840375,0.5996788232063753,0.590849540602993,0.7484464880285358,0.6575283571983097,0.737468304607055,0.7007078808096631,0.7509195741305782,0.6516373467143209,0.7484464880285358
8,1.6004925784627362,0.22960697021886442,0.18117323923944192,0.21610943653908907,1208.1323619880202,0.7424839310648373,0.4829570297041588,0.47173778798870813,8098.19808968755,0.5984439759035788,0.5945532688994961,0.7472992347562841,0.6560485000360455,0.7361520134297332,0.7004456096010653,0.7539488652985583,0.6518246703878108,0.7472992347562841
9,1.584609343279043,0.2247260944069137,0.17864868346844198,0.21381445241356545,1186.72015541525,0.7439652563820423,0.4808948651264758,0.46824120572031325,8057.992164481139,0.5932056412718,0.58901842662928,0.7463258972664402,0.6596225602059734,0.7369721277387017,0.6945717384247053,0.7478608091332105,0.6539700491326181,0.7463258972664402
